cyclostationary_mean_tg_2,cyclostationary_mean_rr_1w_4,cyclostationary_mean_rr_8w_3,cyclostationary_mean_rr_16w_1
-0.8656832987231771,1.8316756795645894,0.9336782703048955,1.1810767862946137
-0.6998764001969783,0.41139640847036574,1.0581037620741154,1.3121267357773763
-1.8497769560507877,2.6997676149878878,2.4686263723074844,1.9324576058389702
-0.23482726280095445,1.5654667748245938,2.11615259840229,1.8858567748377986
-0.8711397417776617,0.23735078211635402,2.156813177318824,1.7714254910055987
-0.6189475047405484,1.5057076530222946,2.3916930808032455,2.061715020068977
-0.94849903757883,0.8787767491748807,2.483876161383394,2.4143338702439543
-0.37059869497218945,-0.5067213614007169,2.1410992642275586,1.4426621501231571
-1.9157565752331083,0.048612008889984265,0.9677179780636271,1.071501559687708
-1.0116590880534706,0.35599124322210135,0.8967022677551503,0.990202912417527
-0.3447904424005171,0.2476860884413195,1.52392088289212,1.148620815822163
0.3025406030297439,0.4858719811051694,0.2011627031743601,0.8898167240563952
-0.1514510330489348,-0.9776361360607816,-0.22088231344050407,0.6376655124972217
-0.43884167052228557,-2.064105598023419,-0.7134718124094808,0.24539159495085236
-0.5544824945453571,0.4266605023663126,-1.0266963232815627,0.6690321641482708
1.0790575265267426,4.4305527350672165,-0.4487790448775866,1.5440010056528763
1.9342803501616785,7.058172959747737,0.9485845049969929,2.074662031171451
0.7957785818122409,4.104396011180957,0.818984977648446,2.080350572081977
-0.023689058572356692,-0.29885651021634724,1.0053712885762545,2.0094589246236016
1.146259101434275,-0.18807725166668024,0.4494631972166975,1.4874206075776506
1.6802203806108675,0.5708421037926058,0.8403621772297816,1.7978018042924944
-0.335390453856093,0.3512527713256497,1.4195581646556512,1.5899933405775841
0.08056738241976241,-0.4202559012705477,1.9221369858632507,1.3697215880915286
-0.010793489399441959,-0.1125271075362333,2.0454376872891387,1.350085790987116
-0.2805479171412884,-0.21043092810496825,1.3269452957653651,1.4650936647797574
-0.5365168359663696,-0.7529471203151035,0.07226436091703674,1.2957950960620073
-1.29841649917062,-0.6406026124422644,-0.2857504854163603,1.2997616016407232
-0.4904710113350134,-0.4928555051135592,-0.5092548776741244,1.045401420530575
0.6491053877788343,-0.716534682586223,-0.6410554421260967,0.9806074890686941
1.1255179432791529,-0.7842521067785464,-1.1895825408537257,1.1820615464055189
-0.5893056655799797,-0.6755002927616234,-1.4255635548847772,1.5235332617099635
0.6484935542049365,-0.6368739788188271,-1.5401252273378931,1.0319713135022293
-1.433520476533967,-0.8203538250388069,-1.7116024751534422,0.006241017430186542
-1.2758898994043968,-0.5141203687472253,-1.3186480887866485,-0.9345377320798457
0.3701905706543698,-0.7166512023869555,-1.4153800583132,-1.0666921596660168
0.303085691122852,-1.1238684859799657,-1.5965423429797554,-1.1824908829138057
2.134370323278596,-1.50492319031519,-1.7622452723695887,-1.512751128965877
-0.17843588864733267,-1.5688148810501321,-1.9176084185296136,-1.8957265384712214
0.05879723143581292,-0.6444089259328567,-1.7664756680503524,-1.8917815713789663
1.0061380887649696,-0.2500476603539902,-1.7415171623267331,-1.8960124722814353
2.2370359969785816,-0.8688260621434926,-1.6890308929373574,-2.059268359027412
1.898456710007968,-1.2206770204218156,-1.675142692171795,-2.096672279910443
1.4169009017860965,-0.7743285037495021,-1.9985258358289173,-2.0296063982189336
-0.5134006511198462,0.023669003546531422,-1.5360215185694837,-1.9463355100867634
1.0264997389620167,-0.322258864861227,-1.3666517726603882,-2.0070087227087625
0.9851132623164951,-0.9120549082152195,-1.0928150516321218,-1.940385590679764
0.4779032295555404,0.30031419843879453,-0.6500857325983,-1.7171712129640944
1.3373069159454407,0.17105489949296612,-0.6691716487398913,-1.7017387093188383
2.8068883748824174,-1.0212339615014945,-0.7104100146959473,-1.7603555354724683
1.1265024391207878,-0.8644565696160269,-0.6833203272691728,-1.7253398230529282
1.3559344672089189,-0.12644345573704174,-0.5918665844274364,-1.8043569634717886
-0.19104907309383357,-0.4649140568979255,-0.6867870495063055,-1.7652850976263585
0.08888831902476718,-0.7288857814638593,-0.30297543264604837,-1.5262204001947022
1.1476941292712353,-0.5595630910328682,-0.42324512009411497,-1.299849429901438
-0.24489470615326736,-0.8276751525181605,-0.5319117071583362,-1.1730173941540398
0.09575968070084571,-0.015629241247154996,-0.40406448476571694,-1.059789682168802
0.1538539203258739,0.16159737566685173,-0.48271692951050016,-1.0665580727265642
-1.5366311201058775,0.14151713000729846,-0.10390411773397723,-0.8905439054919594
-1.813631711069771,1.0633635335018186,0.7508181442148262,-0.6750395313247153
-0.3115845657080844,0.9181992817560152,0.9543909884798955,-0.5475998856929514
-0.2088521465273101,0.07613010182962346,1.0209904167035,-0.6954331533327159
1.059745834085181,0.8097523612176755,0.7159082039273066,-0.21746239034285111
1.41850464736616,1.6522309787771963,0.9514935680218001,0.21844328065173624
0.4672239526293305,0.3359320358599026,1.0213726480885938,0.0034012204522289647
0.8016744326152525,-0.8264970078663105,0.3730579651789081,-0.10871024040559245
-0.6667732088596061,0.25296184608559275,0.5465006361207011,0.2340943463329203
-0.12920253945266505,1.4648519268921514,1.0074562946758419,0.6006760336793405
0.07934371527196755,0.5211658287470186,0.18771974836400343,0.6097325736965621
0.810295723883807,-0.08246499894726972,0.2069595831841558,0.7714350334383836
-0.9156953451937148,-0.3470115545301501,0.14817448787212067,0.6048838629782176
0.4450867015010426,-0.7547337572596672,-0.23121966291342924,0.6091704081116339
0.852345376780756,-0.7529471203151035,-0.38707515151321104,0.5860404565508168
-0.9383331874279192,1.1960990065028307,0.15648274187656053,0.9052768361415118
-2.5599617073130934,1.405135529016787,0.34894949837966777,0.9290418490341262
-1.8920452431828851,-0.3788020401633113,0.3472954645800522,0.8114420436271073
-1.214650920780665,0.13268104511842338,-9.899293262037245e-05,0.7689040344194392
0.09900710505460913,0.4454201902842316,0.15190280608559434,0.6287579749265827
-0.9043400563466959,-0.07313176290860317,-0.17040290682159948,0.6718622772728362
-0.5035334442099003,-0.23717222237305813,-0.030348749229240506,0.3408509003044982
-1.460415482446688,-0.11302037469266733,0.15489830036836275,-0.0692932964593508
-0.484955952057015,-0.4046111760255418,0.03792010466183588,-0.1308513650847868
-1.1022292826387148,0.9916494801443734,1.0861737930843416,0.5642509491847998
-2.4403760542331447,2.116861775850539,1.244094357288153,0.5427640036581837
0.032034860773377104,0.05944835035809926,1.0080624316941929,0.028320940621095463
-1.201579930792856,-1.3803285673920163,0.527374398547504,-0.07180496706644467
-0.22181189404713725,-1.06094779358446,0.31868435021519187,-0.2170498208508493
-0.03187821563836782,-0.8982861517620053,0.4807962384352086,-0.237077612435652
-1.7010029907951165,-0.43830481840399915,0.5548311228231554,-0.18365431417509068
-0.4803616381293859,-0.40955161557659636,0.41797610576519945,-0.1374013301267551
-0.12058124818410987,-0.8874575782806061,0.6605519431776818,-0.560826058356558
-1.4428605652879392,-0.7057954409520518,-0.9810700909966767,-0.5282215168490044
0.6339207908993805,-0.4677260680889344,-1.0743448102047757,-0.5223940495836283
-0.5181618287494469,-0.16623108369380457,-0.5588119562114968,-0.5718488442562331
0.24024653238277277,1.0002098015048482,-0.5197047719585961,-0.36543475029803685
0.18672606961436264,0.6351532658101846,-0.5166263983873719,-0.36680157777040223
0.03743311545999546,-0.4097030913175484,-0.6232659948539251,-0.3828942870709297
0.12687762184039725,-0.5437591220601945,-0.9521902109392513,-0.5552326579983956
1.1562084566282682,-0.9762961583523587,-1.0259314658480967,-0.5656689934468658
0.19228819301342986,-0.17069767605521394,-0.4933728380262769,-0.8921891719126334
0.5107753788440291,-0.10412602990342613,-0.6745943221845867,-1.179902279736913
0.5417863560720593,-0.7770472990999251,-0.7456100324930631,-1.021069764471448
1.8565867564823721,-0.2188591936912797,-1.1630374887510908,-0.8891132476976583
-0.8519893509146731,0.16651062726440197,-0.9247524305009615,-0.7868041287266585
1.119327299935991,0.25259934003886975,-0.9929384051035816,-0.6042098630591016
1.7827260362992188,1.0739668353684684,-0.5407750550637922,-0.25822649162428735
-0.08520614336604185,0.9320845580099617,0.073822228431158,-0.20417073650177206
-0.09994577037357069,-0.6736748158834822,-0.05089926079683332,-0.33322710888783286
-0.007679413388707888,-1.8672826162890115,-0.9070590837370708,-0.6669721676322766
1.2558774293830948,-9.16494856003085e-05,0.20438769415349628,-0.201749797595027
1.390258330704563,0.6564504960551654,0.018290802963153413,-0.39689883150211047
0.4677356679820448,-0.413018726980612,0.18703185026981842,-0.5299806669157622
0.402453025647191,-0.00016317969660557195,0.024155104616335913,-0.4827809100247456
0.7692001890776206,-0.39224065718111684,0.13541462941939597,-0.545975810142049
0.14367523450558084,-0.6762576714663842,-0.4317875409770493,-0.4738196109145304
-0.07074462252846668,-0.3548183811792221,-0.8510620213778116,-0.31946434849888644
-1.199586123482114,-0.4108838252983036,-0.7642400467709329,-0.6350512641035573
-0.2077397218474963,-0.7547337572596672,-0.5011288923270748,-0.5962936390214536
0.4919754017551804,-0.7529471203151035,-1.495597474511115,-0.6416869152212699
-1.3118768377963632,-0.5128580709059575,-1.0156106264556495,-0.6728344916489245
-2.7921889163370786,-0.24014347729173469,-1.089312809699937,-0.6955092700261035
-0.8364265296440827,-0.6998723510814874,-1.2324571807618712,-0.9068843054356163
0.8019525387852059,-0.8713506578260283,-1.2930774603182897,-1.3385180844256626
0.7420441912207895,-0.12665319137836023,-1.1074752137701607,-1.2036180245384476
0.22816388893741424,0.20179670691953566,-0.987880400528093,-0.9435490576611688
-0.8271934048016314,0.4959703638353121,-0.6886743293034331,-0.41491534031803534
-0.6187806410385759,1.0243682401900362,-0.2178370915846622,-0.6357864136682555
-0.01587641447489736,0.48025961070322454,0.11209351586048769,-0.44688067439522877
1.5261410053437792,-0.7100872536123627,-0.43647265453169914,-0.7319603553231973
-0.86918743646459,-1.1541053742700278,-0.3755918972115614,-0.7831667448949312
-0.511273352847525,-0.04052563867031484,0.07856292373084352,-0.47762512041078853
1.696675708759186,-0.16397836754631123,0.012685729306641644,-0.5449942073348528
0.4817967159348869,-1.17758411411761,-0.13843873324377431,-0.6744021923001914
-0.9573470923398079,-1.2381744104984669,-0.23155953377331226,-0.6166339230544154
1.5888689216158773,-1.1095948103902442,-0.5105785783097508,-0.6520157181857997
1.1899106458701567,-0.44108187365478846,-0.9118445733188505,-0.5049503698973071
-1.466615110758417,0.4260390634290728,-0.38983529492764946,-0.2551678682946634
0.46300101740250016,0.15509168679262494,-0.10364127199058767,-0.24921078926254892
-0.0947729956124375,-0.5038277863491952,-0.17829183109277943,-0.1709718065003065
0.570901932787947,-0.3634020064998435,-0.397566748550763,0.06317819169278868
-1.3394649698557382,-0.5204318579535646,-0.037397040717509135,-0.11076152336470135
-0.462750244025354,-0.8712729779588736,-0.046466402854270304,-0.30405819753901564
-1.5098884308031617,0.6684779288196561,0.6612516811702175,-0.11811855037768854
0.6585609975572485,0.9478729910092043,0.6176571754423397,-0.34334609141693034
-0.5416297109370508,1.8507460869511285,0.9392406545501311,0.10751611799243464
-0.48072873827372364,2.24534039213146,0.1782667077434611,0.3152541146046365
0.1577474067052222,-0.28463462120472943,-0.05205483487587774,0.2832065369796069
-1.44531217813999,1.105155302031179,1.2073077931120215,0.2680198904133628
-1.134025802832953,1.5895086937090492,1.4536723979967796,0.47829625209859367
-0.9768145242365439,-0.21052802793891193,1.3733268477878233,0.6245704248999678
0.68676096319052,-1.0475674364670207,1.0463917346254419,0.3854651714024506
0.5039938668536268,-1.0393722104821739,0.7159401716528541,0.3456913425544431
-0.3060780635430077,-0.7730273659746567,0.6025021055532352,0.14071341313931618
-0.8684087391887205,-1.2624105290508099,0.061276672138583684,-0.2752078775916322
-2.841916866658617,-1.0092188280493035,0.10666729044628714,-0.3310457788014647
-2.2047737772543154,-0.5360885588447569,0.6385461107711285,-0.3224177227580062
-0.5698339551267834,-0.5721650311481921,-0.6629902351425447,-0.5539488225684132
-0.17285408388854587,-0.3975345401277263,-0.9193133785302141,-0.5136682179208797
-1.147674397942972,-0.09287410114603234,-0.781425922336063,-0.39355263814612285
-0.044157672680924756,-0.4290997541461382,-0.4798992310346338,-0.8564249856156362
-0.6199820596927748,-0.6007644925718508,-0.8831318331598117,-0.8826411009904249
-0.8661282685951026,-0.3407311372706728,-0.6657986590313695,-1.3667222168860973
0.5979809166284833,0.39168514217979866,0.09826550124487558,-1.1334005204241908
-0.5418008531954833,0.20335030426263467,0.027016544938887038,-1.0946428953420873
-0.3372259545777852,0.4045800001275195,0.006455574794417402,-1.0846267001669931
-0.1331602041789246,1.2261416951250057,0.6295894250003397,-0.9778086187275371
-0.90801105779008,0.05826373238398634,0.44022327476647116,-1.067985899203155
-0.650023088171138,-0.8092456040356497,0.01529287492350172,-0.8768499126436243
-1.0158050092640056,-0.6087927068423146,0.22154390419553585,-0.7769024951483626
0.3755558804562395,-0.28772239592413845,0.21947310597396993,-0.5922008476851949
-0.10283807454108576,-0.2286468569528029,0.190074638368777,-0.43366712181872846
-0.2798248410994095,-0.19374917663344382,-0.4373097353451051,-0.3789720238700656
1.303848604421821,-0.5361426110856522,-0.4755526070183927,-0.5095846319563024
-0.20167700734251312,-0.9572451709326087,-0.8090943834605557,-0.609826776662457
-0.2738066235816185,-1.11891251045548,-1.5944739127378595,-0.7421160456455684
0.7295336921293484,-1.0128794917889803,-1.431474032141528,-0.7122523073211222
0.43156218452838735,-1.0930295787194524,-1.442322931000424,-0.8229276159067905
-0.7714609283429755,-1.2609151916080772,-1.5403691292439208,-0.9132491318895506
-0.7089426613374584,-1.263925286460331,-1.50386672262821,-1.0266845643399511
0.3303272601089003,-1.2206770204218156,-1.5347688573239626,-1.3164998060712547
0.8142448314971455,-0.14115990656954613,-1.2300098737727476,-1.2128843506233309
0.8381397136195372,0.12086593732415628,-0.9639057903574304,-1.425338610859386
0.2960774156400279,0.14838403026379549,-0.6519126289138384,-1.5505865853775962
1.703799505266452,-0.3475553136002349,-0.5597946677746185,-1.5884758499234568
1.902251789588716,-0.589916499123663,-0.5108485279921506,-1.4716347339435345
-0.12436349209547713,0.19781561372784476,-0.24435609591092508,-1.4226537523696816
-1.1755363576158393,-0.08536634198550695,0.1503032358183928,-1.4288720414420237
-1.0889469319617422,0.31023780146783875,0.39749663358771153,-1.0321621828806158
-1.033275638860476,0.16792440084662197,0.6921230321302578,-1.056680104839105
0.683034340513145,-0.9325468571706939,0.26838491005122017,-1.0513230848579442
0.16748540121005,0.8704455834225128,1.25283457025076,-0.07923491225123602
0.8500092849531481,1.7260310602338647,1.4179893123469487,0.09080372012302847
0.95919376727684,0.4823375471496193,1.8618315818257516,0.2768136652550245
0.756539940510051,-0.004521020243997977,1.777271027803888,0.4913132752592535
0.8005620079354387,-0.499341774020997,1.5360804584984569,0.5706354997817814
0.8892890003973621,0.17206473776598052,1.3764857326678333,0.8660970875446282
1.2410821811415755,-0.4722120804171325,0.6192058341466327,0.6674502682433081
-0.5275575387374104,-2.064105598023419,-0.07147700413063349,0.22367327510068705
0.5774096171648556,-1.1673692115867345,0.047040378361505736,0.24778806206934934
1.3613797860166053,-0.17004322317443352,-1.1092594864516359,0.2437331337968957
0.9889974784901766,-1.3192181395673344,-1.9484882547501394,0.015565759232718353
1.4155659921703194,0.1665316655617565,-2.1105646232751027,0.5278558936397136
0.9295476495598116,1.1979762699590752,-2.0833302259795956,0.4086493878298622
-0.24199127773895346,-0.1880772516666802,-1.8942719131028498,0.3896282992137808
0.8952379053004876,-0.21506453218076071,-2.0739494745162066,0.022271395592144517
1.7558567017252622,-0.5512901851808665,-1.772422783214778,-0.027974766130617883
1.951977172776378,-0.5103334752234219,-1.2940553701448583,0.13819864956244896
0.8629048541260629,0.5416461257224199,-1.0336131261209238,-0.5094961011183406
-0.2860544193063651,0.3533112878052558,-1.0286723365391086,-0.615777316662214
1.0958551391919262,-0.5030121477440682,-0.4429476318309338,-0.8367044289165976
1.4566700840894276,-0.3906676398712291,-0.7129209940273131,-0.8870642124221161
2.0712761625734517,-0.37066507407883087,-0.7874321054378166,-0.8531547002090124
2.028790096917499,-0.427720936504138,-0.9463223573165637,-1.0827018079349806
0.7903277008811551,-0.5964221879978895,-1.0069426368729826,-0.8788546387620823
-1.5150098628867645,0.49263012954764945,0.3147333761355089,-0.24718680312339275
-0.6657249625267051,0.729437204569499,0.3716832872031599,-0.33904807776566737
1.0902930157928585,-0.6148517364804001,-0.028363198275800645,-0.5278117082641722
2.567648611819147,-1.1389578001748135,-0.1924405096220608,-0.3444217123012198
2.519561915755979,-1.3276033575605972,-0.6074763064132142,-1.064305076015796
-0.03281094094682738,-0.37406356826685977,0.20182810546167856,-0.7447860009659797
1.4778061530058835,-0.2349000862587759,0.20852948792826698,-0.8508619764915987
0.24801211235916368,-1.2540987832652304,0.16999061879620797,-0.9994739050519151
0.31331999817713646,0.11372715753261681,0.32591024017872333,-0.5937118041718579
-1.163423764275255,1.613356412925617,-0.4431977167949892,-0.3182686951780555
0.37522643160875613,1.3194934754784606,-0.06394209282014418,-0.3606387195417351
0.08069916195875607,0.4205626327946492,0.1090980215777194,-0.26099689125296877
-1.1368924356617023,-0.42164248689926354,0.2817947789234076,-0.2592106157776164
-0.8333673617745952,-0.3681987382966615,0.5379864994393824,-0.19344792956473505
-0.2008384102761922,-0.71412660670442,-0.28311045119297,-0.2666382772852178
1.1619331651728473,-0.9120549082152195,-0.21554015130459456,-0.24413766278638285
0.46627839165148954,-0.6188910895724573,-0.06233186664442679,-0.1991144600015321
-1.0561860251412363,0.6625936788826688,-0.008614247826561155,-0.12694757355882488
-0.24860849316125966,0.38951010589945995,-0.5357738820003876,-0.22210237610023045
-1.973046446243503,0.26858197270599965,-0.45111860879171667,0.1923954523643699
0.11708828465803865,1.3199983946149678,-0.19672655282507331,0.443591119163692
-0.9815380505692904,-0.15151074886794252,-0.2916470179039424,0.47052114593360667
0.7007218929221795,-0.6872299527020201,-0.5294513762810267,0.20891488743842201
-0.8780868339030968,0.4179603572449586,-0.24168264686330038,0.39439274492858895
-0.763729576818273,0.38034388157517657,-0.09976962522985573,0.532937933517407
0.006431978911823545,-0.4766204128781757,-0.16155021482465928,0.175333039317146
-0.7828632813110643,-0.5715452105415182,-0.39766146773757005,-0.16818543970445343
-1.19768644441351,-0.44494644704574676,-0.05920613347979903,-0.3085799454503601
-0.37704647955864695,-0.8977423926919207,-0.6740994144335205,-0.6588093791259549
0.0028978912751854917,-1.2923366978722524,-1.1329309952245163,-0.7960523679512068
-1.3799016069669574,-1.2624105290508099,-1.2576524844525074,-0.9808570559250221
0.46871460170028073,0.912503405496879,0.3284641062530047,-0.33724650410116397
0.4261105905045576,0.4386578341822806,-0.31636537102267814,-0.6465255585268189
-0.006947067141164056,-1.519140871667337,-0.5106107433669373,-0.6903179920954967
-0.3178586409022326,-0.3975345401277263,-0.3572023644246399,-0.9614551232387164
-0.052492300666604194,-0.34003201846627834,-0.27010807215569116,-0.8864707458806361
-0.5268943624859831,0.14019657226566437,-0.07016770870466701,-0.9352420511914855
1.2614061800417682,1.94301811715113,0.6592872447021704,-0.4458035026972099
1.368287943278247,1.3865972287202597,0.8613824696530517,-0.29425444325898004
2.133071353537091,-0.5663989193425032,0.9719079207583583,-0.3373706317791696
1.1505308122047588,0.15336330974842755,-0.17446300529774947,-0.23995714358587578
0.25502894495490985,0.39347177912436226,0.19439028131766653,-0.2641269911855683
0.41504267803315686,-0.4928555051135592,0.13858884039004898,-0.2744578087215904
1.7051301363257678,-0.8248398373670051,-0.08125320819894083,-0.3341673050874847
-0.3171856239709457,-0.45100547668383256,-0.19126599170565514,-0.26653378174277476
0.3681625348919406,-0.2561066899920759,-0.6520985153179467,-0.03505987369040887
-1.5370358715470716,-0.5015556502349131,-1.2738459134269833,0.09039272407792688
0.6234083776751426,-0.4841359400254167,-1.3421858067081645,0.1742270980108901
-1.2942449066213193,0.05063168543601288,-1.0519070188400552,-0.20558722492424683
-1.5705455257482217,1.2911597439336946,-0.46708707969752555,0.565526736811011
-0.5063701271434244,0.20356392389731076,-0.6702597353983356,0.44336787294261654
0.18751589113703038,-1.7854057706449076,-0.8562799303582502,0.1270650198252081
0.7191325213730924,-1.6321628127149899,-0.8134905377182313,0.08559096421737364
-1.2779008209409828,1.7590061638411392,0.037451244687141595,0.47580744148135645
-0.23182371616545788,2.6713950435095444,0.5099815878700861,0.24649427563475632
-1.1396734973612368,1.415933030551325,1.2542020785102845,0.5834964286193074
-2.553244373669604,2.1645533302903175,2.0038215627984766,0.9389859708959555
-0.8670738295729434,1.297354713339301,2.1003285742563613,0.9033630539861234
0.8197847064026154,0.7345951477485875,1.3014693207066002,1.0202867969358331
0.10029067199285592,0.43442072109509144,1.5779072674025507,1.1133343825779463
-0.8799736773023198,-0.0976203410291995,1.7919288219622558,1.30409885387975
-0.7690135940473859,-0.23167637177184566,1.8865888092774064,1.2508005798526602
0.2837295016940969,-0.23540500539528303,1.213407708742386,1.3140287343863497
0.23412819664379864,-0.05204167897603554,0.747969464671609,1.251725342351755
-0.9971718958771298,-0.03133999437924274,-0.003769361421387929,1.3612962033286857
-0.27031917221040286,-0.4763524173364912,-0.6979165539561166,1.1295946171996454
0.4572677517449999,-1.0908390064656828,-1.1775271563528769,0.6212648376769956
0.5321382112529077,-1.1401424181489264,-1.2512684112617223,0.765904197888019
-1.0754309721020086,-0.11515657103942835,-1.2368000554769678,1.2303573568823978
-1.0280416807419548,-0.22581154180164745,-1.4160205968139814,1.1211156501407415
-1.0434744338961361,-0.9042869214997251,-1.487036307122458,0.48353404895167285
0.6745242917125718,-0.5215582160273112,-1.6638888687892994,0.07705536688325365
1.4228078768359056,-0.922095031044996,-1.8048594345140152,-0.4065853857936113
0.8005620079354387,-0.055653792798740394,-1.8882833582941967,-0.4181410544786555
0.39998215929106673,2.3014252562173305,-1.168609344915007,0.0505877006508195
0.7664661914991561,2.2789563546427627,-0.5184568466724152,0.1246992070766573
0.5421346305679703,0.10766230190449451,-0.618258901841345,-0.03446730978942381
-1.7146950845624882,0.1637293643541418,0.44556287159107116,0.08773341926222686
-0.7081083428275985,0.27761387559332773,0.6356524396141775,0.04020820922013301
0.9876718390800657,1.6506362758377282,1.9394883568964405,0.9399211993108632
0.8886771668234643,2.019681672710798,2.1471708298790944,1.0635486117110104
-0.9904331694513371,-0.27060563719654634,2.363679947082316,1.004409475777151
