cyclostationary_mean_rr_3,cyclostationary_mean_rr_2
0.10316232628623492,0.14351053187468213
-0.6407975455017914,-0.5813737799053424
-0.7336288709738369,-0.7361655466560655
0.07241564523816896,0.26748648538057795
2.178014249154834,3.7996981713884153
1.6624582937238694,0.6795631422293564
-0.9900764634516626,-0.6629949592597579
0.004882756507595348,-0.23018211089931714
-0.271837372924999,-0.18341538110705752
-0.1784569995770951,-0.19410588900586867
-0.7440185461631559,-0.3837181671984337
-0.1461054093534432,-0.2182698306692133
-0.27073927717328233,-0.2500359112828236
-0.7735826625555271,-0.4024180714912749
-0.025863924540470665,-0.3815121893780441
-0.7445675940390142,-0.4860755380645115
0.9894945357295231,0.6361562863481516
-0.7676276048250636,-0.9294770799628224
0.27281811992645644,0.3861680921175387
-0.27677880380772385,0.04380033439307195
-0.6263111284695294,-0.1481876122214512
-0.5518517896127431,-0.5544608504965892
1.1046256518518145,1.5857788308454064
1.8596509500609855,1.979359212123226
-0.9252043451964023,-0.8663861142996796
-0.9746186540236512,-0.8169722111229523
0.6540220601348896,0.449347296893497
-1.3836135675484464,-1.6659795415968988
0.05045373020383605,0.10909727787660414
-0.025424686239784017,0.021299360625097893
-0.35220953506025954,-0.32066113965560467
-0.062101084347119924,0.12056836254263022
0.6232204742992377,0.6332817275575825
-0.02311868516117909,-0.20150439923425226
-0.42886506542047914,-0.3867386599063518
0.26073906665757335,0.050859463418318665
-0.6380523061224997,-0.6241697496209008
-0.6997146060265882,-0.7152596645428348
-0.888967185389753,-0.8182957978151861
0.35264968107625655,0.30957654219361164
-0.38768647473110496,-0.3625407801226935
0.14117333307642654,0.16241406488940532
-0.708330434232365,-0.7512340720753421
-0.37176408633121355,-0.4326908748110831
0.7994817362305547,0.6245833873211847
-0.5611856035023347,-0.4922522759616023
-1.0279861075570802,-0.9192413428762145
-0.5864418057918175,-0.5376954190616282
3.059193855455452,3.6025516304862113
0.5012220362835185,0.3257242998388636
1.7953278796815835,2.7955370675470665
1.9813706406935765,2.0256508082310942
0.9470489114804761,0.8666300613983949
1.8401850911392084,0.9686344758132103
-0.271837372924999,-0.18341538110705752
-0.009350253812731928,-0.09704286490872599
-0.1702635158912093,-0.10708854852157712
0.19430427367871644,-0.18209179441482376
-0.47160633083345005,-0.5286000028175604
-0.3459588361658725,-0.6338760520306151
-0.6028034324923955,-0.40432200004087265
-0.7445675940390142,-0.5491665037276542
-0.9733516204639783,-0.8197890751089885
-0.5683232258884928,-0.793588846226823
-1.1404311125328646,-1.0238929306754974
-0.6263111284695294,-0.3471668116205936
-0.6182865825916002,-0.656377025798589
-1.175954510100898,-1.1177352271548713
-0.07308204186428628,-0.23415287097601853
1.6905442042966228,1.2562396825995128
1.4966458352146563,1.5213642784900296
-1.0914011372187162,-1.157045751914214
4.076118509986708,2.8862762885590922
-0.022020589409462422,-0.20635755043910947
2.050025088760305,1.4103790832597618
-0.30928243805853656,-0.29900861889547287
-0.15290515612368855,-0.05859097459331947
-0.3278402562625478,-0.07355768565165507
-0.17410685102221765,-0.25974221369253786
1.364874345008659,1.1614165744430736
1.6921068790202187,1.1670842405354591
-0.0017058180027044755,-0.024584978039005913
-0.6380523061224997,-0.6241697496209008
-0.6997146060265882,-0.7152596645428348
0.8383374320605281,0.7201531341245251
-0.38768647473110496,-0.3625407801226935
-0.6077279695943247,-0.614090127887736
2.1544051904929264,2.053887324332081
-0.3530964585520307,-0.45519184857905703
-0.42008029940674596,-0.47151608444994003
1.6450154650523705,1.4059407313031833
1.250672386830128,1.1869380409189658
-0.48980937964075283,-0.3629819756867714
-0.7336288709738369,-0.7361655466560655
-0.6704461307981406,-0.6254933363131345
-0.23175687798734135,-0.2915082943061482
-0.6808780404394489,-0.7035849511549267
-0.22909610751202814,-0.3378338285343299
0.43972867418738637,0.7161823740478237
0.839435527812245,0.5057320899826553
0.413416610598176,0.33488759232355886
-0.7440185461631559,-0.3837181671984337
-0.1461054093534432,-0.2182698306692133
-0.36133217668990547,-0.2743016673071093
-0.7735826625555271,-0.2082920232969895
-0.3640774160691971,-0.8425615538394718
-0.025863924540470665,-0.2337116754119405
-0.9733516204639783,-0.8197890751089885
-0.09120062176761093,-0.20150439923425234
0.5687549250140921,0.8132453981449664
-1.1404311125328646,-1.0238929306754974
-0.6263111284695294,-0.3471668116205936
-0.2981916709661985,-0.5301950944723036
1.1529418649273468,0.5957359850545512
-1.196349526966435,-1.252839490311625
1.840898853377824,1.3806228935491731
-0.9746186540236512,-0.8169722111229523
-1.0914011372187162,-1.157045751914214
0.8993275002704568,0.7945681192656676
0.10480946991380997,-0.43445565706739475
-0.049582792777550205,-0.04179160503804481
0.0331587221142989,-0.3718058869683299
