cyclostationary_mean_tg_1w_2,cyclostationary_mean_rr_1w_3,cyclostationary_mean_rr_24w_0,cyclostationary_mean_rr_1w_0,cyclostationary_mean_tg_8w_0
1.8880651813645781,-0.9669165875038008,-1.1251569033553204,-0.699067987783597,0.6984225564620912
2.2617721154290944,-1.0634665278633915,-1.6272555743573633,-0.7547233792066688,1.335057128389163
1.933452202319817,-0.6624490189472863,-1.6099639145484874,-0.46724604724406554,1.86807276686044
0.697700296397755,-0.09598686329189673,-1.5369677103123855,-0.135366141870303,1.6746645944714675
0.46178299619652263,-0.5323480231839365,-1.6872771483401245,-0.5767163213406126,1.832164585147418
1.4562307901561724,-0.4774813057092931,-1.8704940730628004,-0.6667122023105614,1.671765584989976
0.9243094364250538,0.7850572442247353,-1.7587372244622217,0.30620840481540446,1.8526241247147892
0.9919928470838911,0.036389575487823976,-1.7919813092608585,-0.13455637617763777,2.126933771146801
2.544284084617608,-1.1261585016907265,-1.9267754482704258,-1.031254886860018,2.4828999064503527
2.2674595864513636,-0.8209480909123726,-1.9421826315221382,-0.5973418204438427,2.247153191048296
1.0897885354877215,-0.34882103288672134,-1.9122667174025758,-0.24302785092433254,2.1204932355530164
0.177012073759693,-0.48433109293383264,-1.9908971062118253,-0.6987427766976153,1.6773011033837717
-0.3975640598915176,-0.1720558616561962,-1.816539625149495,0.041726453551809956,1.8079493667816748
0.7110317785838293,0.1947127111372116,-1.7934860698723882,0.352347776720877,1.83189958918706
0.6795352154909055,-0.4652635060079883,-1.8003042436985564,-0.55655287064342,1.5332144451592165
-0.34715101828840567,-0.3748713366978552,-1.7075900469036671,-0.40210387221409305,1.3404387159621853
-0.4974355499437832,-0.13421000530143465,-1.690622860686279,-0.25316991756154755,1.0448236636765766
-1.3416419067421455,-0.01639327406976471,-1.521789913157556,-0.021861633969035472,0.06853051957073755
-2.4459859221669245,0.2197523585570535,-1.5094713639552146,0.13396775450156512,-0.5818959133660145
-1.4546845273745714,0.3137043059881588,-1.3863295225679895,0.12513917045574527,-0.8963521597415883
-0.1864085553348132,-0.23222608162518182,-1.3514977119447453,-0.2668252088831279,-0.7286174051514666
0.7069798939418852,0.6287417374222662,-0.9525328252134857,0.5221316576309604,-0.4629634094334483
1.0373192350881442,2.4324734267654495,-0.42622948358971496,2.8343856810263617,-0.5627660920755491
0.5649815315221228,0.9471076233030009,-0.40958400199916783,1.4838904519279865,-0.426056969681967
0.5871952399289211,-0.9109232259927013,-0.47225748804889583,-0.9974931115760334,-0.23262194448533072
0.13984683084831906,0.19518839080558228,-0.27440458249789346,-0.11919580126414595,-0.2670182161424368
-0.6147678265837974,1.2047630995639564,-0.17018330707143312,0.9315528401380313,0.07834896338447596
0.19574865781199632,0.32383628292445693,0.0027965600084552,0.5055369656600196,0.7109013247579773
0.7114519499012012,-0.11479250059214499,0.0776626202341984,0.29189038308396176,0.8701145374499022
-0.4220728006579626,-0.232695245133712,0.17879986940335024,-0.012843511448407882,0.675424133983822
0.0837939226059446,-0.46573266951651854,0.13852485868445094,-0.4709725760183648,0.5436682856085311
1.4466572981843278,-0.5592916925092298,-0.014432459200586714,-0.58378272613035,0.6178021511410201
0.7868830991689197,0.5134897667038943,0.22442258824260922,0.25208699389843625,0.4498640472732763
-1.4845825853960382,0.6344557579865725,0.2760965145240656,0.3542169293105886,-0.18967157938615153
-2.22193990234041,-0.3791895958242844,0.22030296524905382,-0.47353984894574075,-0.4319730041369414
-1.3698715564139523,-0.0993922084246444,0.221604464750291,-0.2896864100239152,-0.5502955396173597
-0.4939679464658893,-0.19187801989159317,0.27508895273097933,-0.3067103747503164,-0.6868112732272925
-0.30016799775555186,-0.5003921237091798,0.10828045706007712,-0.44052353395820637,-0.9290047656002595
-0.7363118383729012,-0.25840149570525717,0.17612055623168693,-0.0342251260996378,-0.9145982839520823
-1.1685020097069285,0.18093103307413982,0.2755939795641614,0.2645578743684177,-1.3687565450099723
-1.0708203212729288,-0.4005189418308342,0.06388759930887965,-0.6375389363136927,-1.6747943961676863
-0.8749097445497465,0.6569501933726386,0.32754403226323237,0.5973391160783643,-1.8263830461952704
-1.773718078106344,2.038148014005739,0.38033513730402646,2.037555598556634,-1.7497421357428407
-0.8437298758785028,-0.00481861934473683,0.22851634064740994,-0.10454561993908826,-1.3453701605062718
-0.2320711806127176,-1.2205776577824095,0.1179867891562783,-1.0968704599150387,-1.3230988150635337
-0.6744587118853502,-0.8741590521714951,0.10546048410776071,-0.7084306881183815,-1.406532739260607
0.08746697657891549,-0.8990442666031125,-0.15549308391757544,-0.8081007793287714,-1.21938076923393
-0.701380243222035,-0.6065403675141157,-0.546005967325512,-0.5164483893957131,-1.3885512932444133
-0.9604455504838998,-0.5404606421856029,-0.5050725127636301,-0.38803639683820207,-1.1318750772484436
-0.04023779401928714,-0.7600291641776908,-0.43633370147633527,-0.4968879003592124,-1.0658615856425557
-0.7926954718024739,-0.5603277619239004,-0.5719199342761457,-0.43122399016421753,-1.112876747716332
-0.4165281427847116,-0.550162552572415,-0.6604553261522004,-0.37858666561204324,-0.5574031710637946
0.3320633074502536,-0.41977419416009054,-0.8092702012566886,-0.24083778117949073,-0.6543355773406976
0.32639838587256703,0.9739737503261903,-0.7705666732073381,0.545499209018195,-0.36672174634498816
0.34167438182973514,0.8059936657928912,-0.7904623189525863,0.316345339742606,-0.28724536154803626
-0.27456310343305257,0.2382198071615696,-0.6566852840974603,-0.0631583002706724,-0.38790565344931655
-0.48924133233218503,-0.13585989697309894,-0.7013145989191873,-0.3184056505490209,-0.1373149750558707
0.3761700210520216,-1.3339392905309957,-1.006768111672447,-1.2850534439075623,0.11911829249017925
0.9746698626574753,-0.5913707474049755,-0.9465903495492033,-0.6718274480428691,0.22538437705957037
0.6375832265936091,-0.205034146609958,-0.9586841698156578,-0.229046795771653,0.6138004080950703
0.559376741796654,-0.5398018584257085,-0.973732750042516,-0.4843715681626336,0.5925762436736586
1.2710622677329346,-0.1034602470131908,-0.8937626056071626,-0.1940519285665274,0.9480450346273702
0.4777324688985295,0.07306056822330814,-0.8782998329733204,-0.13932673240967242,0.6433151896981893
0.26719081033321535,0.9429483584766848,-0.700935118747397,0.8017599093808156,0.8933354579393852
1.5093146881952926,2.273810799188362,-0.3577011232319441,2.4313568577098392,1.2170855571528227
0.523768663308337,1.1858792683456203,-0.22045442873978255,1.3546208236247648,1.194790341791282
-0.45440619869425103,-0.866789275391668,-0.568083994792337,-0.7856240134565157,0.9148974887603085
0.057551380100552545,-1.8272321389511952,-0.9253368202457712,-1.7440211736723858,0.8623192183095578
0.7477071974490124,-0.17945170307538613,-0.5549673310208082,-0.15754312920142124,0.9068815938620637
1.8401200511962394,0.3665894592552465,-0.60831139221778,0.32740195651770415,1.141614926774122
1.3212964170756982,-0.4551152386720886,-0.461663592518726,-0.5508573285389936,0.7890467848671566
-0.284181443744677,-0.1019589237858945,-0.4349895522321464,-0.10093463233556885,0.9910699197154329
0.3283050666866403,-0.4328521269603671,-0.46311822388530355,-0.3880941734547318,0.8414304123707625
1.0921048645450286,-0.5116324994343802,-0.4793311928517065,-0.4925502765116973,0.7228312515638649
0.9256774360630095,-0.2888971237597139,-0.3776140818160066,-0.23819650236940756,0.8779121429417912
-0.9648755141466634,-0.33053538514176056,-0.4085310017940527,-0.3007330711963367,0.49661123390808865
-1.9695409625450422,-0.5328230512363233,-0.4336274315526509,-0.5690602876576052,0.24674389192892693
-0.5733570243564614,-0.5592916925092298,-0.47174242939286365,-0.5525402032149797,0.10168515900608206
-0.9790666312700681,-0.5120234690248219,-0.6223973715197267,-0.4826004454624044,-0.5643440024785564
-2.883134215265695,-0.3195491396503473,-0.5955353036689977,-0.2857807803315608,-1.1765225713179095
-2.6801816975490373,-0.5619893826832779,-0.7716776252876592,-0.5312840855293742,-1.4963538155153417
0.05380566680615089,-0.8429010334156769,-0.7375476713331287,-0.7883713003027893,-1.4220168106094613
1.5507680838179498,-0.01017490273378875,-0.4703031926102881,0.13094209348760852,-1.3286610405487855
0.6904917400637602,0.6317580678125243,-0.43862377303443534,0.6626984221161752,-1.3936280520042885
-0.41672106581057694,0.58302370836396,-0.3016526684982129,0.5642050993519881,-1.081718282056812
-0.9483843536759272,1.0996704736532137,0.0019901971152445144,1.4042407956474254,-1.0422570637300506
-0.14689942293386515,0.661999565633194,0.0025473265678132703,1.0244096133574052,-0.9827867073943025
1.4196230196247346,-0.8953105070143937,-0.20009343340969643,-0.9606618285519987,-0.33441008208963235
0.7249072034830901,-1.147857313960244,-0.479249453271049,-1.3283301346157983,0.14095179200729238
-0.6248173623857001,0.44524602469228636,-0.7344348526438453,0.2965492434540665,0.3415649330360599
0.8277376817632407,-0.0017690565392910927,-0.8946076348651748,-0.18698105450605368,0.4776118758770875
1.317251046717744,-1.343791724210128,-0.9076138857569133,-1.4199246269790975,0.34983293610866956
-0.17745141484820098,-0.6873733303379478,-0.6689560289551345,-0.5756765323956444,0.1867852782867618
0.5326857158934705,-0.5519023672498806,-0.9528940827391335,-0.41128620690019463,0.6255110816107278
1.2914043722394528,-0.07820361147065362,-0.7423906425081531,-0.23461894171135597,0.952533205226955
-0.37835193310792564,0.6978905740357466,-0.7004862552601181,0.5644748576844314,0.6156710556007231
-0.30399388685291084,0.02391764555273209,-0.658735873028272,0.16509993994950167,0.43528332485302557
0.5508430297694087,-0.6759570182970487,-0.6756986612581,-0.45663235342497993,0.5769375232926628
0.20845476873500488,0.4747642287706387,-0.4500792281062035,0.49339323242574185,0.7085508242707474
-0.5461273172771602,0.5060222475264567,-0.5668517958375695,0.43978431154571074,0.10984189883400616
-1.050037249850146,-0.8913421656714099,-0.5856352635812574,-0.7715829597563821,-0.14460835764091967
-1.2509051966899185,0.5292458411986968,-0.2900394312508121,0.6547289918796071,-0.28212666890438726
-0.3573759386592769,0.7527827045337687,-0.3459937544642105,0.6639158181701521,-0.4499925004640535
0.025766685215751275,1.0924961816686074,0.0790583040306829,1.1780862471733826,-0.7679389124067196
-0.6802514136489994,1.2592056150329707,0.05183276224868727,1.3647461213468122,-0.5242325884565551
-0.1492119937504088,-0.5181225946357132,0.0796666651661631,-0.5757075806198788,-0.6362132876152125
-0.754682119225444,0.30627588376976556,0.24637521504088553,0.07268043302481034,-0.9076669834902993
-1.2475227800026665,0.673415877674093,0.13657926725251837,0.39533010953580333,-1.114904036270913
-0.7733154769314398,-0.014006404720117846,0.11497816706907614,0.00010484780972525975,-0.9698699673614523
-0.0011097472317694859,-0.7913125959568876,-0.123352008760879,-0.8003107252262015,-0.6496844666133751
0.8579514320088518,-1.6817262897084564,-0.6096736204438465,-1.762244965854397,-0.18211387126090975
0.8838457108701485,-1.4082821581534952,-0.7391793868599299,-1.4373685697430085,-0.25078100569461825
-0.5124484690474982,-1.2218092119923012,-0.6459561411853444,-1.1106864675001908,-0.34316936515081864
-2.5967718031401676,-1.0345406427145585,-0.6199286695050913,-0.9136507794540273,-0.936788953419704
-2.4384095593368635,-0.6620704300605419,-0.8088516852816501,-0.6845866958964761,-1.3158703372252598
-0.8609952339465433,-0.7161747568338237,-0.6850680030225924,-0.7879654717124172,-1.1048724713026545
-0.6298293522680549,-0.3799773995490246,-0.5615261309622952,-0.4174370248861238,-1.0882529664946006
-1.33120226554898,-0.18238136853976292,-0.5666987879705208,-0.17221795183622557,-1.3453177458716048
-1.431300753343368,-0.4389512525712584,-0.5355477606443837,-0.407821727241513,-1.6659371097284068
-1.3932480645130128,-0.4980208931431507,-0.6393479637498573,-0.49717809118396644,-2.1096444009067836
-1.5371485978579316,-0.26854129203336413,-0.7515650007524841,-0.3068302440367565,-2.402191670828466
0.08131849468964458,0.35714102748623755,-0.6120987350715822,0.5447008979918981,-2.044257269894184
-0.02763290504751154,0.19119398482323577,-0.5893425918460118,0.40342874237851556,-1.6775844309345245
-0.9489380678150998,0.5281315778659379,-0.547119750710525,0.5696332018201375,-1.3507949062202118
-0.4858451354287992,1.1117123370388196,-0.45513110634244414,0.9889080099339064,-1.4156553451723606
-1.5014220095108688,0.16761851851959814,-0.33485375919953214,0.05248557725207173,-1.6022861167367828
-2.119470215173566,-0.4854160335473085,-0.6085232438184527,-0.40689471436414204,-1.5319204513081421
-1.7274406046395119,-0.6724558856146429,-0.5625138698253966,-0.5840171384942932,-1.6120951216566337
-0.5957210623938041,-0.2785364296130075,-0.8806499882385388,-0.09607713491880827,-1.2542912724903141
0.010107348700695564,0.08105785119579416,-0.7824051297764708,0.24382470143529644,-1.0490797457007461
-0.3435005137600158,-0.13794376489015334,-0.7612859050697843,-0.1699365842020163,-1.224792791123998
0.43352328059860695,-0.7664664784843144,-0.9636121323959158,-0.8582039192980451,-0.7768285646312334
0.6245872300330333,-1.6752361945071232,-1.2096088784242716,-1.7661038953717425,-0.7473306852046517
0.002173451899322712,-1.593373026812477,-1.2300523394355778,-1.4268514545381885,-0.6488816822818209
0.4763156121306471,-0.631490091928156,-1.0710733130829089,-0.3865441572216478,-0.1527766608177965
0.6363480181293014,-0.8546301211289296,-1.018188138516225,-0.8682834128085,0.22528414949460357
-0.32450887043455584,-1.5616204315247502,-1.1034038410822502,-1.6095944663213346,0.295373966120475
-0.8204112446872022,-1.4383281711789435,-1.125528864642938,-1.4201682489093503,0.08291668629388071
0.23924979355205395,-1.1221706118682206,-1.1748695103177575,-1.0605641478231724,0.2039557957517675
0.9460170350756854,-0.4583824412162135,-1.0630299797051666,-0.3894697108476333,0.39868099111413247
0.9470670875450397,0.11926144472580999,-0.936319678597171,0.21484862069082955,0.39240794429026415
0.7562311380502719,0.042259983888306825,-0.9198844137703499,0.13068260265536416,0.4933338314452453
1.2602811277290482,-0.7420308790817048,-1.052989019455355,-0.6367155800110261,0.8168009005280004
1.9567558005480636,-0.7458428325885119,-0.9617459698918359,-0.51979940709546,0.9844784662799088
0.9197494376318692,-0.3953776917165251,-0.9249793222050213,0.0308720693269045,0.8957472020239877
-0.7558847562698006,-0.39095973534453327,-0.9695491820368533,-0.36635185696619077,0.8023601559601254
-1.3601823106265876,1.1386501418202561,-0.824856180366351,0.9762176574484399,0.7358552728456313
-1.269880554305403,1.0572815506575188,-0.7821419230013869,1.185700869484224,0.4021941401183675
-0.2835853867595684,-0.7620367930246092,-1.1082133776096712,-0.643663124665374,0.36485712743282994
0.5123185564485274,1.455902415984216,-0.5763450764553466,2.083176611347035,0.18581680274861145
0.5002997024864919,2.139766875105407,-0.6213713033914813,2.5027794514790593,0.19392736777298902
0.7442871983541244,1.0333424826347704,-0.3053655517097677,1.052230522029206,-0.00043898489083324616
0.4901624744001052,1.165412010285994,-0.19604853074168924,1.318414870984733,-0.26803116405544075
0.4126099234960189,0.03631138156973566,-0.30385469342040794,-0.027838773646296545,-0.21046083568159182
0.8084300956642528,0.04231080993506431,-0.25724861670882104,0.19546609517713273,0.2251637877984973
1.3714270895227703,-0.7091522913735057,-0.40476348471336276,-0.5412234861971302,0.6864872103115051
0.6261406362153272,-2.2519945343267964,-0.6229499565148012,-2.336295521136583,0.738119771746405
0.347133852912344,-1.2070110129940808,-0.37020405636732523,-1.3662584806215254,0.7988224156840018
1.2763283146909097,0.2173048889208882,-0.3490129067002856,0.060326675838886706,1.0058346473469586
1.357984864508862,-0.9863406083729311,-0.579867456948081,-1.0894613143142666,1.202760874246284
1.2944510527518225,1.0169934375944636,-0.0011718999555501747,0.8766152616648963,1.3582587493994207
1.2955259096102165,1.6496930096465106,0.05080103075390211,1.3899631954867013,1.5168388889283373
0.9694599387615702,-0.4858649969603324,0.19180640943052382,-0.6157612248643237,1.5332965365138056
0.9686331257935751,-0.01745084681190972,0.30823649403435066,-0.0030393323740768065,1.566519132214294
2.0290217594446673,-0.2740207308434052,0.22142658868748527,-0.22307702350379208,1.7815800046338466
2.9937020316120404,-0.3252377471912748,0.16107390722092166,-0.32751930123521233,2.4661564066658936
1.8666557364811933,0.4326177069210178,0.22391167634241535,0.2989313453542497,2.3988090656214602
0.7992903046765291,0.266670664258016,0.31291868582211285,0.13549301203435812,2.338042561126386
1.3072841922126415,-0.4251109290696204,0.2909683593379448,-0.41251383387387147,2.2919279761029543
1.9574423058608836,-0.37784270558521255,0.26385283685170347,-0.345266553986179,2.402231487045057
2.366824966747463,-0.3083674093637132,0.39577318803994377,-0.13278292388806726,2.582526757271837
2.4852220782705,-0.3271730466639615,0.10279070136833168,-0.12560898849385657,2.9641839370125167
1.9158160311631003,-0.6192664276829946,0.03117784890358775,-0.538386537575648,2.9645855528573484
-0.5301547940318027,0.13239215842079619,0.24494378650090032,0.033885869900086144,2.1021618971605207
-1.4613716904399607,0.40812346207984207,-0.3388691241264258,0.290761463231561,1.467422885163822
0.28659360519821503,-0.6441711905941343,-0.4168238015542229,-0.5816842239619603,1.5738634748482916
2.321330209557,-1.1226984208153168,-0.8442748494896425,-1.0899201969797037,1.939425662804602
3.406577350914937,-1.2948032345277762,-1.0210661382994235,-1.3012630075709382,2.2267614918729115
1.7381389353286651,-0.22161125724468841,-0.8764198511035166,-0.07012937347519947,1.8436671922231473
0.831676318083508,-0.01291168986688095,-1.054201754256959,0.1608466859508751,1.7274591622667288
0.9878262108239649,-0.8769935817021978,-0.940153399969384,-0.9165345152300903,1.3329524004144468
