cyclostationary_mean_rr_24w_2,cyclostationary_mean_tg_8,cyclostationary_mean_rr_8w_0,cyclostationary_mean_tg_24w_2,cyclostationary_mean_rr_12w_0
-0.5958601588507239,0.7068576204056451,-0.5103929046305633,2.1998266831478235,-0.7243822672837321
-0.4342712762012606,-1.1178733498577953,-0.1919557148000506,2.0165012379756195,-0.34270152423568045
-0.4198187336436815,0.43198479755454344,-0.1175511226151288,1.97784165434612,-0.23897651686273877
-0.10272677655963101,0.2906859351907254,0.15733763298618123,1.7913472425618473,-0.1410334408915732
-0.6175771901921231,-0.8112675100428917,0.3628826901552975,1.5765506386361345,-0.06760447303819923
-0.5280111725403639,-0.7157934763355063,0.5539651943825165,1.426217795865734,-0.16751517780888459
-0.5886404767969394,-0.3780765037713954,0.11908278645137221,1.2301097306924733,-0.24330197499431663
-0.5649825233379852,1.0630703602228864,0.18913928993724813,1.1746629272989628,-0.12198688398073325
-0.4908352921985792,0.266830118278462,0.380112751684528,0.8900642973755426,0.038778478485181844
-0.3269849875273042,-0.7804144380902172,0.32336882981738596,0.5730115304403173,0.35016725227609585
-0.4860963215747821,-0.05660890037912446,-0.22402317969138014,0.5212328051380414,-0.017718906288314573
-0.261941429655192,-1.7781620875829476,-0.054306848226499914,0.20424874098430992,0.2669616524671234
-0.22527898172581845,0.14946745241926848,-0.20654235536090637,0.19807077547921306,0.3855389686133534
-0.33082255217037876,-0.9069065334398632,-0.39955320815645423,-0.06744392915163192,0.04301310063304382
-0.2962633848626903,0.9469726153171893,-0.37849145494434805,-0.12612342200335963,-0.2939901794146576
-0.2572709869714501,-0.8594444994021488,-0.24753824716659062,-0.39076125148815616,-0.3270741959748846
-0.2545983973093089,-0.6159197175724814,-0.2813664102200028,-0.5371298850460379,-0.4547889798528071
-0.323890687464825,-0.14721362299127747,-0.2562417675272999,-0.29138775962404373,-0.43599523860694345
-0.3682282646803478,-1.1987732943183729,-0.5498958536975562,-0.2461971838891561,-0.5036850685842768
-0.32992114618965657,-1.3174008811310627,-0.6151463408450446,-0.44237004920070183,-0.5834705522161225
-0.5481246500844787,-0.3272596793787558,-1.4535787857060951,-0.6067071025338867,-1.0248886438267708
-0.5179301854202872,0.20160419432860144,-1.5944405044367642,-0.8501007310997288,-1.1746342946225523
-0.8331587096728446,-1.8338186095367923,-1.5329275796364472,-1.0069703205674716,-1.4336459185629578
-0.4008090830724511,0.23635102295551716,-0.8968522971684121,-1.029191971000176,-0.826189421084987
-0.5299710716259344,0.24529438074049187,-1.412146887379552,-0.9871538976013188,-1.4127904210787778
-0.8380726901127816,-0.16379297154228964,-1.4574458189956354,-1.0489494071403247,-1.4544835524556952
-0.9877240056046805,-0.9001309568541778,-1.3704832954207913,-0.9771750828308106,-1.2166126517783926
-1.063600249385472,-0.5006511516195783,-1.369362014299858,-0.9953142432465124,-1.3044316754374201
-0.9189852103496079,-0.6039304667958627,-0.898980044470399,-1.017857292608501,-1.1119638435251002
-0.3945066211394017,1.114332656777411,0.7545009652367368,-0.8689255168179657,-0.18677352620187238
-0.36503960691579307,1.1693787168797851,0.9301550267319321,-0.7023741199889418,-0.21989827262370135
-0.39072704167637357,2.0894712191404725,0.937576655295366,-0.411391009690609,-0.24619740505464685
-0.2501077086837111,0.9134797083311318,0.5402400585589607,-0.4373500914365765,0.0923747464584051
-0.2797117787874296,0.23636202226815628,0.9533162342679865,-0.34651444464307307,0.5113126306967203
-0.4735298787827142,0.3107427587376372,1.0051387774755236,-0.13940523478864952,0.6246150818139065
-0.45987700457177577,1.9638040722387589,0.7837363444554489,0.14458076145600648,0.6374721295773685
-0.5521498758557037,0.10719159429088933,0.9898070762744687,0.2801651722510989,0.20260371476264494
-0.614510301305666,0.5055701991101208,0.6246327185096738,0.22358578927627656,0.5230515284978403
-0.48694290520346073,-1.4519774712704472,-0.47285686678876293,0.09039833315718286,0.5943408440085021
-0.541491145487164,0.42324034400645916,-0.5536156555870874,0.008494047957874172,0.4275802693191683
-0.41629059900685494,-1.0570471509635733,-0.08543455337549502,-0.007751517450738252,0.7779325374467296
-0.02723112641514488,-1.2602044554077445,0.2798762189052169,-0.10330570379926293,1.048815730435975
-0.16903124852875356,-0.455109766788844,0.08786030605031268,-0.10416062657725993,-0.022067188346031448
-0.34098840850852363,-0.05064304242387071,-0.15783509339565124,-0.03302682358444177,-0.24298750205062772
-0.35106201569659456,0.3877125641821676,-0.10750233398247701,0.13403191686176705,-0.18861124004672192
0.4711678373621663,-0.9620511643055039,0.42957746734985097,0.02948620316957355,0.12696829737897494
0.9370893017954572,-0.2780208332993389,1.1524567085210908,0.049536845707073666,0.6743018205305708
1.302822917868479,-1.189918847643898,1.628784416726879,0.16311311317502697,1.075351986999863
1.0752136906321208,-2.137632316143308,1.920894112077411,-0.06939075865124589,1.323150754792543
1.4718876716399314,-0.552948652713636,1.8144263601398245,-0.17371989597160017,1.417098361385717
1.5526752601706577,0.7883790260303313,1.2264904719252936,-0.0779920826528031,1.4960431204891096
1.4754990940808248,-0.16588284094371847,1.4844284707640167,-0.055997679881962865,1.5223140338859795
1.486168367209373,-0.6624087354921218,1.7769522928185353,-0.09072551308841197,1.5959259781454214
1.290932265992952,-0.8286464240126696,1.8504546762032594,-0.11685899420278688,1.3244793856888502
0.7344511287771058,0.352679753426635,1.1637270575514942,-0.08095386362825445,0.7947485578207261
0.6754327582498212,0.1974752215840778,0.45805614547980505,-0.12170558923810731,0.9438651190775572
0.7668068592430288,-0.6589820265545563,0.04156378129699931,-0.4263894163524417,1.2098347350299479
0.5875925904114445,-0.35633043963341043,-0.22169038190601778,-0.47757087463358916,1.203997355056636
0.5787524861443617,0.6183131536608918,-0.4959991508033686,-0.5238501252136863,0.6544328078665632
0.47768431732338734,0.9775507044538871,-0.6221027786887703,-0.6231325554029196,0.07193628613289071
0.68217169044722,-1.1159484701459537,-0.47534003093051275,-0.9480808573805868,-0.1623693302464743
0.4738810166503401,-1.3999507224875058,-0.6848823207930705,-1.0738671945687934,-0.4767608804873521
0.5332420268778995,-0.8217464705840646,-0.6965621365600538,-1.2101800174578536,-0.663384970592557
0.5102588100594856,0.9433978387094827,-0.7107267415484675,-0.9440478008442335,-0.7311857694152044
0.4186438070000847,1.6351446105824605,-0.8996008837519998,-0.819265052748771,-0.9387927891461451
0.4777148913274117,0.8156958189695357,-0.5353857329508911,-0.7558523854299878,-0.6144983169095385
0.701421715946643,0.4483018548041617,0.41690939963512275,-0.6889366893056886,0.08472647975055005
0.9487390516047909,0.8973107187516552,0.49616930321742214,-0.6896818502434292,0.13731097976536424
1.0726649784000788,0.29987205344631773,0.479623429949399,-0.693565142846633,0.09115951488231518
1.3123414487421048,-1.9089759961903734,0.5917105373624096,-0.9167791587126737,0.2968367700493446
0.7649877060035715,-0.8322761971835718,0.8650938534107391,-0.9954690480938077,0.40626208687703613
1.256127452377067,0.8984350929325408,2.208387446863084,-1.0231662514912423,1.5242217338811137
1.0389761159310877,0.6606715066340648,2.3134538554977158,-0.84690556618834,1.6441203615884734
0.9224838892177555,-1.0699205772561815,2.5720950805307345,-0.8805378136188968,1.534503036457473
0.7794660783231713,-1.8459178534398015,2.2081580432773364,-0.9968146288824913,1.724321691678555
0.7802267384577805,-1.3502888259219707,1.3189036102506941,-1.1511089210100853,1.720741102928535
1.009289285161303,0.005376456847063178,1.8123659760492647,-1.1914716018750295,2.2014158762239178
1.1184226653887392,-0.908666423462119,2.1090041444721526,-1.3402314174491632,2.5440987831775512
1.4589379995215563,0.8261451659766803,2.512550410417114,-1.3181619701016145,2.7779140775389375
1.4663390170474857,-0.057649604574977795,2.4027498330353265,-1.5684144941074767,2.0351977151093132
1.495389592250761,-0.009282242496967694,1.0137423430943326,-1.6473145570864351,1.966894054527095
1.7010419403555268,0.24631640020654136,1.3414089914753269,-1.5611876932399302,2.3646226700404624
1.67830436984531,-0.26152186434068986,1.2285037228990279,-1.617050453355479,2.0544021519570617
1.688061694233127,-0.16038318462416878,1.1338687398755602,-1.7551946728754835,1.9573893351450822
2.060110423551208,0.01973055984108782,1.5488971495900528,-1.8924738064841344,1.2001819057200283
2.025503813823482,0.7708186234020094,1.325285038039667,-1.7946146214902254,1.4049768501547963
2.25116632042428,1.111137356455753,1.2989225149627435,-1.612002628279688,1.5186600273374216
2.4372987483734074,-0.02971135047166475,0.7882423379828524,-1.5395508701531253,1.6186609704797068
3.040687260556835,-1.118148332673772,1.5907636888942274,-1.76879619750992,2.228985278232494
3.1126347448204785,0.08341658002147528,1.5488885246639417,-1.8769845814599553,1.7191333494170629
2.8306633570145663,0.28296103331418754,1.0979038685829587,-1.8364141661491926,1.5141795170984886
2.1713665885063453,1.9706236460750015,1.018728113885879,-1.591615586028069,0.8281493593310993
1.97565079170954,0.009776181902702541,0.9412737686272021,-1.6139704141602842,0.765418630159719
2.1499104904751554,-0.032021206125875966,0.610479195109104,-1.6739648538582832,0.8642736741041662
1.9204921256213479,0.451000916905603,0.21117594087888125,-1.3512131098930804,0.4871112751259784
2.020748501921672,-1.532382446662266,0.1630123180288103,-1.377774662184455,0.6509034310283256
1.2705731421406405,0.43786942981646226,0.20656199821284627,-1.323478912690226,0.8606232838230604
1.1828067736223233,-0.5250823171929624,-0.6218705186961087,-1.494240936321618,0.47565149953857233
1.1589748646232294,-0.13717463495566906,-0.5041209201638913,-1.289076950191738,0.24419337985961082
1.1811093892609634,0.07747695119636115,-0.4402144372867844,-1.1107033901164336,0.11251579644244314
1.1399240972879663,-0.040545673421178055,-0.24011424832927264,-0.9900137423491984,-0.0002941616537882102
0.9370919374854596,0.2525267813427716,-0.06975539861045424,-0.9115161394511804,-0.578271957670974
0.7692670122910001,1.501942934522964,-0.2317969416179202,-0.6369375459671645,-0.5690803320253448
0.324246569574455,1.1960520500296017,-0.2952048826805477,-0.4952829801856271,-0.6328422542432246
0.21870299912989474,0.7652089739560681,-0.5978113824530646,-0.23201879980537227,-0.6471893541519179
0.3105515243234827,0.6559857994498077,-0.6507853521476711,-0.2091375213652606,-0.41375492288045357
0.3028078670972786,0.3849627360223919,-0.15202513409046242,-0.19520142638070914,-0.13019716046031882
0.21050073184332319,1.227400091051036,-0.41985593488903067,0.004670819472810764,-0.25475081946837536
0.3439826163102672,1.3772911087879363,-0.2353104640714509,0.217858396125432,-0.19828845530587008
0.050134809354839986,-0.8103875650317636,-0.24299650231497757,0.15870001642991904,-0.3552841942447158
0.03944445070627496,-1.4801357116265423,-0.156645472933497,0.0347866227618206,-0.20388905455796033
-0.22247987894357582,-0.14214124766270841,-0.37264806507232084,0.1393152623899743,-0.4585460612414264
-0.28651133185487704,-0.4856328593623457,-0.05070706875631081,0.04631202251407455,-0.3185777893835391
-1.0042729759899396,1.1867576308495627,-0.06962305801510876,0.29009591540082813,-0.504493237614136
-1.03551486386097,1.3119738059330734,-0.3566038153956022,0.4490752087433652,-0.6351939435641444
-0.6731944663406833,0.6040369624647275,-0.26795593127284717,0.34031596159266325,-0.15698081134761874
-0.5825320016480455,0.5603467760528369,-0.05061674485848079,0.24834936131918486,-0.05785752058992667
-0.47588882133460414,-1.622455817863853,-0.20942312775482522,-0.019896949642840403,0.10646061357714605
-0.4289814463670225,-0.498557051713288,0.16618740151936587,0.06118818700788832,0.30776790569402573
