cyclostationary_mean_rr_8w_4,cyclostationary_mean_tg_1,cyclostationary_mean_rr_16w_1,cyclostationary_mean_tg_16w_1,cyclostationary_mean_tg_24w_0
-0.7973156092952313,0.028440969304082783,-0.16699514595583753,1.7225531401183907,1.7389179181987806
-0.6919542382706877,0.21653109647574187,-0.2327549856352321,1.867827696886433,1.7605205782363724
-0.4974053880040437,-1.221599951662378,-0.5016193583429406,1.596378022416303,1.5018155845085923
-0.29091627162777833,-0.7701898871751885,-0.42693147241074597,1.2622826739177513,1.394051990010406
-0.4855878976453123,-0.3876915659391221,-0.49080618941383203,0.9101125392073108,1.3727833369786882
-0.3845501488524991,0.9450123189451846,-0.3491343365322567,0.7900613059306298,1.449413016408154
-0.2768221334733799,-0.2419023552272949,-0.2229412446514555,0.6582689168558907,1.2842535836066502
-0.2345497903178245,-1.0585050229704238,-0.4189652800975356,0.6738223513745331,0.9682964433334181
-0.6047583555006116,-0.5931573034088856,-0.5472774974295461,0.7009248735311695,0.8471661713588958
-0.43713034201301615,-1.6348120980989826,-0.23858872641267057,0.4129851283274947,0.6665297589017117
-0.36094122381369953,0.5312293541696625,-0.160113943627663,0.26687966161003923,0.5625511453536539
-0.21974953835483305,-1.141340388312538,-0.06235688308498324,-0.18920844668142747,0.25879600317529766
-0.45838287343212764,0.7124926367162728,-0.39109612822459705,-0.16121883869908443,0.10343738015926056
-0.5350306915354321,-0.7136294026602791,-0.414219375809966,-0.4655085882421167,-0.14011977591157151
-0.4493364012087388,-0.139164115231055,-0.2304743874219837,-0.48985440546778364,-0.22220023738409816
-0.32535429129876126,-0.29022238794781224,-0.32198430639669334,-0.6716791865437589,-0.07327394401246982
-0.4064553896318444,-1.2310884318035378,-0.5211937241709188,-0.7499903032511626,-0.14225470227703554
-0.060139934201954647,-1.9701618561254264,-0.6132584623934598,-0.980223218164667,-0.3575729887117588
-0.0072786867714131,-0.7819415199214457,-0.6461063620312961,-1.1720443530389766,-0.5896509191330304
-0.2659722942065685,-0.42114596907609864,-0.8277813175437082,-1.2189496095480497,-0.8025696279471899
-0.5518363270078459,-1.9379560909263358,-1.0556633470339518,-1.3614602801031643,-1.0110038993572572
-0.4815926795001461,0.0830314012648744,-0.8285325774819774,-1.2603924189292395,-1.14520504841632
-0.5391253424224421,0.2563320826929172,-1.1421110678355968,-1.5326958606194858,-1.1765629533654165
-0.2880581579753458,-0.6113378003034727,-1.1919445842802305,-1.565201824177742,-1.3041437455673546
-0.46695059589711674,-1.0206842494988437,-1.2823665486146012,-1.474235876949492,-1.2780505301294671
-0.6050139032091394,-0.5604735136141924,-1.3654388119371195,-1.5509552098971562,-1.3900816239119003
-0.9408859472618384,-0.453432434334814,-1.4051394256689933,-1.323334118651816,-1.4931086966743687
-0.9371368941847859,0.3344840907315494,-0.9066541752883704,-1.0660731742077865,-1.2591265011863493
-0.7253924115330125,1.0158234566400515,-0.8108488880243591,-0.6908012387285564,-1.09805255307712
-0.6858367598698681,2.2724535924301006,-0.9129667005141432,-0.6171822637765384,-0.9345787635687771
-0.43239539166245344,-0.215162671609931,-0.6780415100310747,-0.3506509796986591,-1.0036675927175052
-0.3611340379737978,-0.20580133123322494,-0.8314019941158116,-0.36615955100165687,-1.02604052216362
-0.8718126849319424,1.1421212773590204,-0.9712180750550637,-0.40184253138683973,-0.9110452079697634
-1.0316368057292327,1.4020633997451555,-1.075590359870121,-0.08482613454499092,-0.7518191830537252
-0.39404061154548736,-1.0557293392299292,-0.949201230656594,0.08178650526033156,-0.611751602798686
-0.40759012175404447,-0.3237182411350428,-0.919337237197718,0.16639410388915757,-0.638341814057808
-0.4714182777742644,-1.877794365948515,-0.5752716649132303,0.09590334847854409,-0.6538930973379589
-0.5935002917715634,-0.054339135957195576,-0.535834816798732,0.3270471065618665,-0.7236843824189793
-0.5888347334197138,-0.332627787022151,-0.640635974247511,0.3124778372287688,-0.6506233890233388
-0.6562224576682443,-0.8824879091884589,-0.037440697343073405,0.3226279275395651,-0.6898411000131578
-0.5895497004948083,-0.9061664143787705,-0.014355155965043397,0.24418679533848714,-0.7590126408190976
-0.5041305297697064,-0.4766403912208596,-0.18748965338560722,0.1996440378814111,-0.6786440355264363
-0.48702461132400177,0.01103931975701533,-0.11946621745620913,0.31361243433205355,-0.5211808570582475
-0.23886336791259236,-0.9980896984267095,0.14210232895826122,0.22602105127897978,-0.5124094509467347
-0.006793394435888389,0.3498833437734894,-0.2227861804639024,-0.01728759053149276,-0.42943401437427453
0.17664646885179047,-0.7806721503026468,-0.1432137010678061,-0.23605170243142132,-0.2996401986720347
0.7178939590915842,-2.1453558475972683,0.18447564808238806,-0.666371611019173,-0.5348689802294931
0.8617762083578663,-0.34757479219758736,0.14377392054700316,-0.8920396797268438,-0.5369280840073035
0.8701192489776358,0.6890997789737674,0.23819199825339946,-0.7258142930451444,-0.40148250753470555
0.920805462439863,-0.15383060940194399,0.3512250581159821,-0.6057870963641037,-0.3202338306990873
1.0253562632073916,-0.48059540664032036,0.5241997898997867,-0.7770026243380448,-0.27003501973247984
1.405657297445887,-0.8868166453195968,0.38645619310682233,-0.8924632838841552,-0.32725586867781764
0.6133461317599282,0.19077204715552462,0.47401693702170566,-0.8409684762506532,-0.4536615364506629
0.2736748592800951,0.39528719841604093,0.2732898302465339,-0.5600285980493107,-0.49349551249552726
-0.13418584022724964,-0.6109473229357787,0.47948164229179047,-0.5634017673041046,-0.6523773355757672
-0.6454623792950931,-0.4112017819221339,0.32460342093808214,-0.6594824198525492,-0.7791425954541713
-0.8700309964500579,0.4898309549324151,-0.009925158187543944,-0.49686137720679796,-0.6727020386330095
-1.0701363990669492,1.2103893748543957,-0.07548865000547153,-0.1659203954976099,-0.5325500482242723
-1.2260864414686463,-1.4992374109196913,0.030838136996529354,-0.20768740623192203,-0.81331621692024
-1.1954308003350078,-1.987646333685093,-0.007383866860801386,-0.44236455687193194,-0.9785063331918079
-1.5347365639058828,-1.0742478299209581,-0.40283750767652005,-0.4906022654274406,-1.0683124463682727
-1.7059817561559727,0.7522692711291588,-0.5681766117206765,-0.42934225646102486,-0.8160326413407365
-1.7055576287164798,0.8168173377853526,-0.8747478718953559,-0.1531576792778657,-0.6926559962765794
-1.732588727017431,-0.029100446124490354,-0.597491414719905,0.23362810428638542,-0.6267485336960769
-1.419392765968585,-0.06365555630918156,-0.273198943427958,0.46774347051913,-0.4851082177039579
-1.0018897855751674,-0.26247083254509124,-0.0432329142099056,0.43778045641158636,-0.33787646564484247
-1.1108867547339694,-0.5479666125715127,-0.21894840479163535,0.4010518223554049,-0.26949383123822623
-0.3604623293190367,-1.8805115067859213,0.7183646288270034,0.34050696759440485,-0.3894159391452075
-0.4650100952043899,-0.1716622773712467,1.0879376272478727,0.34033279027732594,-0.3601754488148276
0.23015557248198212,-0.06661305320741528,1.423820076685257,0.556750171746234,-0.2697569174170359
0.4950291755853564,1.45148398969493,1.4701319417077285,0.5414978504524101,-0.11835084863346804
0.7871004327926099,-1.8938151053712857,1.4162170980183155,0.46398401533641653,-0.039189631601513696
0.7993463186460565,-1.658176538727101,1.4503092348567368,0.3253463728218218,-0.19279003852560853
0.5996843532271614,-0.21107429084372717,1.5049483358387308,0.26471636464177206,-0.2765310523796287
0.792374808281822,0.35149934495721724,2.2800178630954915,0.18503583340480714,-0.23122049618395535
1.2817684294994203,-1.0151059538707055,2.5979373994716703,0.43277919392189507,-0.21999503734031034
0.8045788949396077,0.5265862197916182,3.09747764858396,0.8778190674841587,0.0066689535754315575
0.8674444934044355,-1.3014431328368732,3.0270889851663725,0.9052397895741368,-0.11432395472690678
0.08237997931086119,-0.14329454124568025,3.008094163893588,0.7276797271147378,-0.2069445556730885
0.10400907724195678,-0.019069202564887113,3.4008122904757445,0.5654382618661918,-0.16278828335413287
-0.10988130055736704,-0.4158205863241767,2.838107504314804,0.39145806921334125,-0.14447954165964402
-0.2568415836697084,-0.8897232734317285,2.349474510649249,0.07828275915637693,-0.31190607120390584
0.22880508580350425,-0.7426321988501102,2.750164063098535,-0.09059917553163781,-0.49451606587070873
-0.4302389763126469,0.18652640691936254,2.9068201117347514,0.024138418202702638,-0.28954691840103214
-0.8534770555938738,0.7063932918199066,1.9462137187432815,0.2476990806543296,-0.009488586761520725
-0.5758024652357784,-0.5519682633204832,1.7310669479212173,0.348916122139488,0.03342663421410271
-0.3723910150863899,-1.1255608333186429,1.5123912561107424,-0.0390677775356504,-0.15099554714193844
-0.2350784983732452,0.1597519597061561,1.4526359379698486,-0.13051836244594042,-0.2653558355693644
-0.4502442143951495,0.7177899698405664,1.357487200296063,0.07312945493562285,-0.249948605438977
-0.44692192851962287,2.2416189271195477,1.31204905665735,0.6060302973997693,-0.10127068342522343
0.07601543202740267,-0.7235109302891313,1.3786242130461215,0.4839720330494592,-0.24059721976176207
-0.42292786200470883,-0.3052589110885507,0.7464526256025557,0.3933292060014915,-0.22583488820776093
-0.2563982608021956,0.579851207043725,0.4239970619199606,0.32865236514528867,-0.059714323627571494
0.22768861390797687,-2.2805290077263543,0.22269031808688694,-0.18329620729514365,-0.2510175875252219
0.0011389362942489168,-0.2971402984372954,0.361404007447454,-0.11576624575338046,-0.4050388857621358
0.009858838707873909,-0.9221471677930194,0.5197681043268159,-0.16723059253756314,-0.5706543537758706
0.05453368868619512,-0.19397354997765123,0.2921425772188798,-0.2137961571582339,-0.4320307670272208
0.11524607816622569,0.4815612956488509,0.38662702599331866,-0.10489087306953492,-0.20853754924069542
0.18484962037839578,0.004177142445186123,0.4348282096407688,0.06484458048526219,-0.1986068721086367
-0.26260202445486625,-0.05125276166562818,-0.20406720706002976,0.17267179346632164,-0.24490748938097182
-0.2229938879672537,0.9437389270992806,-0.18616754440932948,0.21381389691104322,-0.11057485368668106
-0.16054738337803084,0.6763810383874294,-0.20892340642718085,0.25165321689409104,-0.15154635426653712
-0.606962925200688,0.3055100638365144,-0.43198957772934166,0.3433211072013322,-0.0159163165911512
-0.888210876323135,-0.17691002510664747,-0.3847069768703143,0.48408137542302004,0.013077067749362733
-1.0704341913099154,0.05691025999859985,0.06105161846599427,0.6491671622977622,0.059901566550174305
-1.1893686633052056,0.6008043660630129,0.02640011097254977,0.6677476761036604,0.17630384459854537
-1.2265863812261497,0.9986800319097501,0.04921219003892907,0.5190764731436971,0.3971395567502835
-1.0783929898340732,-1.4425651192477742,-0.05196829782723921,0.4919422460773618,0.30901118343952066
-0.26037137605876387,-1.565201477655112,-0.11192479917517094,0.2921134863557545,0.09956692410885457
-0.46847869738609077,-0.26625760603877585,-0.3172386906793867,0.16713113117168207,-0.056118195062740496
-0.31929734258871273,-1.1652352064804246,-0.17990848552489852,0.45022952277200384,-0.07531279514882638
-0.38150903010612147,1.4182554796926177,-0.453156111731403,0.5310167716118167,0.0953323663381426
-0.4968917791545307,1.5560255953739912,-0.6591807002952844,0.8322665973029425,0.20922728315352834
-0.4222350186988677,-0.24634175506086617,-0.6086772531287479,0.9573429521233717,0.18565625636072977
-0.443155696833145,0.6745168393489269,-0.5731827131069649,0.9709035750507145,-0.005232334133500312
-0.09657741050449685,-2.731045870177432,-0.5731960250587206,0.7669754496665503,-0.10073916851301361
-0.13790421380597598,0.4184546434999681,-0.06770571429653635,0.6370242112580067,-0.1285281169773905
