,mean,median,year,week
2010-07-25,0.3735596,0.4,2010,29
2010-08-02,0.45306325,0.48,2010,31
2010-08-10,0.6537675,0.69,2010,32
2010-08-18,0.68282706,0.73,2010,33
2010-08-26,0.7381777,0.8,2010,34
2010-09-03,0.48848072,0.52,2010,35
2010-09-11,0.6602195,0.7,2010,36
2010-09-19,0.66937196,0.7,2010,37
2010-09-27,0.59612817,0.62,2010,39
2010-10-05,0.59145063,0.61,2010,40
2010-10-13,0.5728712,0.59,2010,41
2010-10-21,0.55190635,0.57,2010,42
2010-10-29,0.6101452,0.64,2010,43
2010-11-06,0.5652149,0.6,2010,44
2010-11-14,0.45552108,0.48,2010,45
2010-11-22,0.41537088,0.45,2010,47
2010-11-30,0.299738,0.32,2010,48
2010-12-08,0.44710004,0.51,2010,49
2010-12-16,0.37801117,0.42,2010,50
2010-12-24,0.39727858,0.44,2010,51
2011-01-01,0.41568404,0.49,2011,52
2011-01-09,0.32169384,0.36,2011,1
2011-01-17,0.20181,0.11,2011,3
2011-01-25,0.5084263,0.56,2011,4
2011-02-02,0.39391202,0.42,2011,5
2011-02-10,0.21859756,0.22,2011,6
2011-02-18,0.21559662,0.22,2011,7
2011-02-26,0.42046496,0.45,2011,8
2011-03-06,0.4541526,0.49,2011,9
2011-03-14,0.4484157,0.48,2011,11
2011-03-22,0.5648393,0.61,2011,12
2011-03-30,0.46110642,0.48,2011,13
2011-04-07,0.35759506,0.37,2011,14
2011-04-15,0.2415968,0.24,2011,15
2011-04-23,0.28225318,0.26,2011,16
2011-05-01,0.36274517,0.37,2011,17
2011-05-09,0.2845443,0.26,2011,19
2011-05-17,0.19857478,0.18,2011,20
2011-05-25,0.21100448,0.19,2011,21
2011-06-02,0.34021086,0.34,2011,22
2011-06-10,0.59732276,0.62,2011,23
2011-06-18,0.662401,0.7,2011,24
2011-06-26,0.6998083,0.74,2011,25
2011-07-04,0.5401726,0.57,2011,27
2011-07-12,0.56446314,0.6,2011,28
2011-07-20,0.70784616,0.76,2011,29
2011-07-28,0.7864358,0.84,2011,30
2011-08-05,0.6589975,0.7,2011,31
2011-08-13,0.718882,0.76,2011,32
2011-08-21,0.46347708,0.5,2011,33
2011-08-29,0.31969672,0.34,2011,35
2011-09-06,0.4341592,0.45,2011,36
2011-09-14,0.386349,0.4,2011,37
2011-09-22,0.4064787,0.42,2011,38
2011-09-30,0.31575003,0.32,2011,39
2011-10-08,0.21804613,0.21,2011,40
2011-10-16,0.31084675,0.3,2011,41
2011-10-24,0.47570813,0.48,2011,43
2011-11-01,0.48275343,0.49,2011,44
2011-11-09,0.48909977,0.5,2011,45
2011-11-17,0.41574806,0.42,2011,46
