,mean,median,year,week
2009-01-27,0.19316684,0.0,2009,5
2009-02-04,0.2107117,0.23,2009,6
2009-02-12,0.3612348,0.36,2009,7
2009-02-20,0.39617616,0.4,2009,8
2009-02-28,0.21234746,0.2,2009,9
2009-03-08,0.31725818,0.32,2009,10
2009-03-16,0.23019494,0.22,2009,12
2009-03-24,0.2600432,0.26,2009,13
2009-04-01,0.44879922,0.45,2009,14
2009-04-09,0.43863663,0.44,2009,15
2009-04-17,0.42284226,0.42,2009,16
2009-04-25,0.6923482,0.72,2009,17
2009-05-03,0.38546708,0.38,2009,18
2009-05-11,0.38670057,0.38,2009,20
2009-05-19,0.241776,0.23,2009,21
2009-05-27,0.26750845,0.26,2009,22
2009-06-04,0.3081216,0.31,2009,23
2009-06-12,0.33372357,0.34,2009,24
2009-06-20,0.5318524,0.55,2009,25
2009-06-28,0.55086595,0.59,2009,26
2009-07-06,0.55577457,0.59,2009,28
2009-07-14,0.60109776,0.64,2009,29
2009-07-22,0.49694487,0.53,2009,30
2009-07-30,0.51673293,0.54,2009,31
2009-08-07,0.5046711,0.53,2009,32
2009-08-15,0.35561582,0.38,2009,33
2009-08-23,0.3948637,0.41,2009,34
2009-08-31,0.37117523,0.37,2009,36
2009-09-08,0.35225722,0.35,2009,37
2009-09-16,0.52650136,0.54,2009,38
2009-09-24,0.380166,0.38,2009,39
2009-10-02,0.38486218,0.39,2009,40
2009-10-10,0.47073296,0.47,2009,41
2009-10-18,0.62414205,0.63,2009,42
2009-10-26,0.43065232,0.42,2009,44
2009-11-03,0.6041343,0.62,2009,45
2009-11-11,0.5523666,0.56,2009,46
2009-11-19,0.38189757,0.39,2009,47
2009-11-27,0.40205926,0.4,2009,48
2009-12-05,0.38965756,0.39,2009,49
2009-12-13,0.5451836,0.56,2009,50
2009-12-21,0.44791645,0.55,2009,52
2009-12-29,0.2772997,0.32,2009,53
2010-01-06,0.2772997,0.32,2010,1
2010-01-14,0.42980036,0.5,2010,2
2010-01-22,0.41993913,0.44,2010,3
2010-01-30,0.56497455,0.6,2010,4
2010-02-07,0.6096538,0.63,2010,5
2010-02-15,0.49633983,0.51,2010,7
2010-02-23,0.5448118,0.56,2010,8
2010-03-03,0.43565413,0.45,2010,9
2010-03-11,0.43765613,0.45,2010,10
2010-03-19,0.6739507,0.69,2010,11
2010-03-27,0.58132446,0.6,2010,12
2010-04-04,0.48126945,0.49,2010,13
