,mean,median,year,week
2014-12-03,0.45243263,0.47,2014,49
2014-12-11,0.39108664,0.4,2014,50
2014-12-19,0.414554,0.43,2014,51
2014-12-27,0.44968516,0.48,2014,52
2015-01-04,0.64375657,0.69,2015,1
2015-01-12,0.528335,0.55,2015,3
2015-01-20,0.43688285,0.45,2015,4
2015-01-28,0.53912365,0.56,2015,5
2015-02-05,0.6491769,0.67,2015,6
2015-02-13,0.48555002,0.5,2015,7
2015-02-21,0.45617202,0.46,2015,8
2015-03-01,0.48391137,0.5,2015,9
2015-03-09,0.4537139,0.46,2015,11
2015-03-17,0.39728865,0.4,2015,12
2015-03-25,0.6339795,0.65,2015,13
2015-04-02,0.6020488,0.61,2015,14
2015-04-10,0.54648125,0.55,2015,15
2015-04-18,0.4142845,0.42,2015,16
2015-04-26,0.42795318,0.44,2015,17
2015-05-04,0.5035207,0.51,2015,19
2015-05-12,0.44863793,0.45,2015,20
2015-05-20,0.31403425,0.31,2015,21
2015-05-28,0.5467935,0.56,2015,22
2015-06-05,0.49700508,0.5,2015,23
2015-06-13,0.29830128,0.3,2015,24
2015-06-21,0.7467391,0.77,2015,25
2015-06-29,0.8086073,0.84,2015,27
2015-07-07,0.5221563,0.54,2015,28
2015-07-15,0.42539665,0.44,2015,29
2015-07-23,0.30096272,0.32,2015,30
2015-07-31,0.33458647,0.36,2015,31
2015-08-08,0.5293985,0.54,2015,32
2015-08-16,0.30542254,0.32,2015,33
2015-08-24,0.53448683,0.55,2015,35
2015-09-01,0.6225047,0.63,2015,36
2015-09-09,0.4064683,0.4,2015,37
2015-09-17,0.6319806,0.64,2015,38
2015-09-25,0.54713196,0.55,2015,39
2015-10-03,0.5083401,0.52,2015,40
2015-10-11,0.6297941,0.64,2015,41
2015-10-19,0.54011893,0.55,2015,43
2015-10-27,0.71364665,0.73,2015,44
2015-11-04,0.5119204,0.52,2015,45
2015-11-12,0.4012592,0.41,2015,46
2015-11-20,0.27481845,0.28,2015,47
2015-11-28,0.526974,0.54,2015,48
2015-12-06,0.52203256,0.53,2015,49
2015-12-14,0.40082398,0.4,2015,51
2015-12-22,0.30677092,0.31,2015,52
2015-12-30,0.3056314,0.32,2015,53
2016-01-07,0.17534707,0.0,2016,1
2016-01-15,0.4068486,0.46,2016,2
2016-01-23,0.49051586,0.52,2016,3
2016-01-31,0.58447605,0.6,2016,4
2016-02-08,0.35980135,0.36,2016,6
2016-02-16,0.35054028,0.36,2016,7
2016-02-24,0.5475408,0.57,2016,8
2016-03-03,0.5607465,0.58,2016,9
2016-03-11,0.51001996,0.54,2016,10
2016-03-19,0.66996825,0.69,2016,11
2016-03-27,0.6808738,0.7,2016,12
2016-04-04,0.54822856,0.56,2016,14
2016-04-12,0.65150005,0.67,2016,15
2016-04-20,0.55517304,0.57,2016,16
2016-04-28,0.5389579,0.56,2016,17
2016-05-06,0.5261802,0.53,2016,18
2016-05-14,0.3729781,0.37,2016,19
2016-05-22,0.46231925,0.47,2016,20
2016-05-30,0.5227558,0.52,2016,22
2016-06-07,0.41847256,0.41,2016,23
2016-06-15,0.5465408,0.55,2016,24
2016-06-23,0.67062795,0.69,2016,25
2016-07-01,0.49219918,0.5,2016,26
2016-07-09,0.57464534,0.59,2016,27
2016-07-17,0.3530047,0.37,2016,28
2016-07-25,0.5140137,0.53,2016,30
2016-08-02,0.44861612,0.47,2016,31
2016-08-10,0.64136803,0.67,2016,32
2016-08-18,0.6368545,0.67,2016,33
2016-08-26,0.49930304,0.53,2016,34
2016-09-03,0.39816314,0.42,2016,35
2016-09-11,0.4229777,0.43,2016,36
2016-09-19,0.28516877,0.3,2016,38
2016-09-27,0.37092388,0.39,2016,39
2016-10-05,0.45333228,0.47,2016,40
2016-10-13,0.38899952,0.4,2016,41
2016-10-21,0.5066115,0.5,2016,42
2016-10-29,0.5043645,0.51,2016,43
2016-11-06,0.41716322,0.42,2016,44
2016-11-14,0.50469047,0.51,2016,46
2016-11-22,0.63595814,0.65,2016,47
2016-11-30,0.46197802,0.47,2016,48
2016-12-08,0.4096819,0.42,2016,49
2016-12-16,0.4001221,0.41,2016,50
2016-12-24,0.37695345,0.38,2016,51
2017-01-01,0.4135916,0.43,2017,52
2017-01-09,0.5937399,0.61,2017,2
2017-01-17,0.57037586,0.58,2017,3
2017-01-25,0.49807647,0.51,2017,4
2017-02-02,0.4665543,0.47,2017,5
2017-02-10,0.32290742,0.31,2017,6
2017-02-18,0.3322388,0.34,2017,7
2017-02-26,0.44179058,0.45,2017,8
2017-03-06,0.42699268,0.43,2017,10
2017-03-14,0.36686635,0.37,2017,11
2017-03-22,0.4728756,0.48,2017,12
2017-03-30,0.59873414,0.62,2017,13
2017-04-07,0.6514048,0.69,2017,14
2017-04-15,0.4858857,0.51,2017,15
2017-04-23,0.44504654,0.44,2017,16
2017-05-01,0.5597854,0.57,2017,18
2017-05-09,0.5544664,0.56,2017,19
2017-05-17,0.38289654,0.38,2017,20
2017-05-25,0.4291821,0.43,2017,21
2017-06-02,0.28460222,0.28,2017,22
2017-06-10,0.4866472,0.49,2017,23
2017-06-18,0.3913284,0.41,2017,24
2017-06-26,0.43443486,0.46,2017,26
2017-07-04,0.7264334,0.76,2017,27
2017-07-12,0.44089985,0.47,2017,28
2017-07-20,0.5288636,0.54,2017,29
2017-07-28,0.5598765,0.59,2017,30
2017-08-05,0.3314945,0.33,2017,31
2017-08-13,0.58344495,0.6,2017,32
2017-08-21,0.40882084,0.43,2017,34
2017-08-29,0.40435514,0.41,2017,35
2017-09-06,0.41040245,0.4,2017,36
2017-09-14,0.44559342,0.44,2017,37
2017-09-22,0.4597333,0.46,2017,38
2017-09-30,0.28760198,0.27,2017,39
2017-10-08,0.20051439,0.17,2017,40
2017-10-16,0.097616576,0.07,2017,42
2017-10-24,0.097970955,0.08,2017,43
2017-11-01,0.22051935,0.21,2017,44
2017-11-09,0.25023305,0.22,2017,45
2017-11-17,0.43375602,0.43,2017,46
2017-11-25,0.2401121,0.23,2017,47
2017-12-03,0.29027852,0.28,2017,48
2017-12-11,0.4211279,0.43,2017,50
2017-12-19,0.4966278,0.5,2017,51
2017-12-27,0.4044365,0.41,2017,52
2018-01-04,0.24904393,0.0,2018,1
2018-01-12,0.19827576,0.19,2018,2
2018-01-20,0.32066423,0.32,2018,3
2018-01-28,0.33101693,0.33,2018,4
2018-02-05,0.28324682,0.28,2018,6
2018-02-13,0.30176416,0.29,2018,7
2018-02-21,0.4101064,0.41,2018,8
2018-03-01,0.48797187,0.49,2018,9
2018-03-09,0.6126309,0.63,2018,10
2018-03-17,0.4689894,0.46,2018,11
2018-03-25,0.5433284,0.54,2018,12
2018-04-02,0.60224456,0.6,2018,14
2018-04-10,0.5717546,0.57,2018,15
2018-04-18,0.63231385,0.67,2018,16
2018-04-26,0.30863184,0.3,2018,17
2018-05-04,0.28658983,0.28,2018,18
2018-05-12,0.42881438,0.45,2018,19
2018-05-20,0.5010859,0.53,2018,20
2018-05-28,0.655968,0.69,2018,22
2018-06-05,0.6804972,0.71,2018,23
2018-06-13,0.62544537,0.64,2018,24
2018-06-21,0.6346379,0.66,2018,25
2018-06-29,0.4112564,0.42,2018,26
2018-07-07,0.43003532,0.45,2018,27
2018-07-15,0.48744804,0.51,2018,28
2018-07-23,0.52150375,0.54,2018,30
2018-07-31,0.55385554,0.58,2018,31
2018-08-08,0.43998742,0.46,2018,32
2018-08-16,0.5488532,0.57,2018,33
2018-08-24,0.42794433,0.44,2018,34
2018-09-01,0.37003145,0.38,2018,35
2018-09-09,0.47874242,0.49,2018,36
2018-09-17,0.3620775,0.37,2018,38
2018-09-25,0.38066992,0.39,2018,39
2018-10-03,0.3477821,0.36,2018,40
2018-10-11,0.55661017,0.56,2018,41
2018-10-19,0.34794042,0.35,2018,42
2018-10-27,0.442371,0.44,2018,43
2018-11-04,0.3133671,0.32,2018,44
2018-11-12,0.43701896,0.43,2018,46
2018-11-20,0.5682046,0.58,2018,47
2018-11-28,0.6109729,0.65,2018,48
2018-12-06,0.4902362,0.51,2018,49
2018-12-14,0.40577695,0.43,2018,50
2018-12-22,0.5525595,0.58,2018,51
2018-12-30,0.5611218,0.58,2018,52
2019-01-07,0.51999366,0.54,2019,2
2019-01-15,0.5379898,0.56,2019,3
2019-01-23,0.44588217,0.46,2019,4
2019-01-31,0.5526237,0.56,2019,5
2019-02-08,0.620391,0.64,2019,6
2019-02-16,0.3966368,0.4,2019,7
2019-02-24,0.32115138,0.32,2019,8
2019-03-04,0.28779322,0.29,2019,10
2019-03-12,0.22646184,0.23,2019,11
2019-03-20,0.33238026,0.34,2019,12
2019-03-28,0.41011265,0.42,2019,13
2019-04-05,0.23081236,0.22,2019,14
2019-04-13,0.31406307,0.31,2019,15
2019-04-21,0.6718131,0.69,2019,16
2019-04-29,0.5588925,0.58,2019,18
2019-05-07,0.7255477,0.76,2019,19
2019-05-15,0.4855058,0.49,2019,20
2019-05-23,0.5458138,0.54,2019,21
2019-05-31,0.57234794,0.58,2019,22
2019-06-08,0.5027021,0.52,2019,23
2019-06-16,0.2977076,0.28,2019,24
2019-06-24,0.3859972,0.39,2019,26
2019-07-02,0.3761866,0.38,2019,27
2019-07-10,0.2504665,0.26,2019,28
2019-07-18,0.3365488,0.35,2019,29
2019-07-26,0.5368091,0.56,2019,30
2019-08-03,0.4763847,0.5,2019,31
2019-08-11,0.5371325,0.56,2019,32
2019-08-19,0.5879127,0.6,2019,34
2019-08-27,0.64429617,0.66,2019,35
2019-09-04,0.49275723,0.51,2019,36
2019-09-12,0.578492,0.59,2019,37
2019-09-20,0.633213,0.65,2019,38
2019-09-28,0.52336574,0.54,2019,39
2019-10-06,0.5652328,0.58,2019,40
2019-10-14,0.55389684,0.57,2019,42
2019-10-22,0.43265757,0.43,2019,43
2019-10-30,0.5783926,0.59,2019,44
2019-11-07,0.4320074,0.44,2019,45
2019-11-15,0.56309706,0.58,2019,46
2019-11-23,0.7052074,0.74,2019,47
2019-12-01,0.50886947,0.53,2019,48
2019-12-09,0.41229776,0.44,2019,50
2019-12-17,0.5134179,0.54,2019,51
2019-12-25,0.4488016,0.48,2019,52
2020-01-02,0.5857501,0.61,2020,1
2020-01-10,0.5296325,0.56,2020,2
2020-01-18,0.6452221,0.67,2020,3
2020-01-26,0.4499373,0.47,2020,4
2020-02-03,0.32035092,0.33,2020,6
2020-02-11,0.28302693,0.29,2020,7
2020-02-19,0.3059667,0.32,2020,8
2020-02-27,0.49005473,0.51,2020,9
2020-03-06,0.50112236,0.51,2020,10
2020-03-14,0.5175524,0.53,2020,11
2020-03-22,0.46584868,0.47,2020,12
2020-03-30,0.5765109,0.6,2020,14
2020-04-07,0.22816017,0.23,2020,15
2020-04-15,0.3015533,0.3,2020,16
2020-04-23,0.56785554,0.59,2020,17
2020-05-01,0.40125474,0.42,2020,18
2020-05-09,0.43517104,0.45,2020,19
2020-05-17,0.60569406,0.62,2020,20
2020-05-25,0.5399758,0.55,2020,22
2020-06-02,0.53898185,0.54,2020,23
2020-06-10,0.78802454,0.82,2020,24
2020-06-18,0.672337,0.7,2020,25
2020-06-26,0.5818585,0.62,2020,26
2020-07-04,0.53960013,0.55,2020,27
2020-07-12,0.74844503,0.78,2020,28
2020-07-20,0.52048033,0.54,2020,30
2020-07-28,0.42939624,0.45,2020,31
2020-08-05,0.48030207,0.5,2020,32
2020-08-13,0.45174623,0.47,2020,33
2020-08-21,0.443818,0.46,2020,34
2020-08-29,0.64367646,0.66,2020,35
2020-09-06,0.4928943,0.5,2020,36
2020-09-14,0.35105762,0.37,2020,38
2020-09-22,0.7589859,0.78,2020,39
2020-09-30,0.6214577,0.64,2020,40
2020-10-08,0.5600428,0.58,2020,41
2020-10-16,0.6652363,0.68,2020,42
2020-10-24,0.57831734,0.59,2020,43
2020-11-01,0.3496264,0.34,2020,44
2020-11-09,0.40182522,0.41,2020,46
2020-11-17,0.47338384,0.48,2020,47
2020-11-25,0.46409044,0.47,2020,48
2020-12-03,0.3791312,0.43,2020,49
2020-12-11,0.36858946,0.42,2020,50
2020-12-19,0.26115638,0.24,2020,51
2020-12-27,0.14863442,0.0,2020,52
2021-01-04,0.67083365,0.75,2021,1
2021-01-12,0.6364318,0.67,2021,2
2021-01-20,0.5975544,0.66,2021,3
2021-01-28,0.47504616,0.49,2021,4
2021-02-05,0.20104653,0.19,2021,5
2021-02-13,0.38814002,0.41,2021,6
2021-02-21,0.24432811,0.25,2021,7
2021-03-01,0.2734035,0.28,2021,9
2021-03-09,0.29849145,0.31,2021,10
2021-03-17,0.25822952,0.26,2021,11
2021-03-25,0.24017756,0.23,2021,12
2021-04-02,0.24878736,0.25,2021,13
2021-04-10,0.28720632,0.32,2021,14
2021-04-18,0.2693519,0.28,2021,15
2021-04-26,0.2740009,0.29,2021,17
2021-05-04,0.33084345,0.44,2021,18
2021-05-12,0.32785627,0.45,2021,19
2021-05-20,0.313097,0.38,2021,20
2021-05-28,0.35829464,0.45,2021,21
2021-06-05,0.30879384,0.28,2021,22
2021-06-13,0.34564802,0.35,2021,23
2021-06-21,0.6116708,0.67,2021,25
2021-06-29,0.52287465,0.56,2021,26
2021-07-07,0.6153136,0.64,2021,27
2021-07-15,0.60935223,0.66,2021,28
2021-07-23,0.6221764,0.67,2021,29
2021-07-31,0.68482524,0.79,2021,30
2021-08-08,0.6326364,0.69,2021,31
2021-08-16,0.5691342,0.64,2021,33
2021-08-24,0.6309173,0.71,2021,34
2021-09-01,0.63575256,0.71,2021,35
2021-09-09,0.5325906,0.56,2021,36
2021-09-17,0.679048,0.73,2021,37
2021-09-25,0.6319626,0.67,2021,38
2021-10-03,0.7101332,0.74,2021,39
2021-10-11,0.68221974,0.69,2021,41
2021-10-19,0.62447965,0.61,2021,42
2021-10-27,0.59124273,0.57,2021,43
2021-11-04,0.58523625,0.57,2021,44
2021-11-12,0.038966242,0.0,2021,45
2021-11-20,0.5853902,0.58,2021,46
2021-11-28,0.5683181,0.55,2021,47
2021-12-06,0.55267847,0.53,2021,49
2021-12-14,0.28013614,0.0,2021,50
2021-12-22,0.27088857,0.3,2021,51
2021-12-30,0.1786825,0.0,2021,52
2022-01-07,0.4879606,0.52,2022,1
2022-01-15,0.44548288,0.45,2022,2
2022-01-23,0.37545624,0.38,2022,3
2022-01-31,0.22764876,0.22,2022,5
2022-02-08,0.15160158,0.14,2022,6
2022-02-16,0.26660833,0.27,2022,7
2022-02-24,0.15650588,0.14,2022,8
2022-03-04,0.15416758,0.14,2022,9
2022-03-12,0.14723924,0.13,2022,10
2022-03-20,0.15212743,0.12,2022,11
2022-03-28,0.18321003,0.16,2022,13
2022-04-05,0.21146694,0.19,2022,14
2022-04-13,0.32419714,0.32,2022,15
2022-04-21,0.28558236,0.28,2022,16
2022-04-29,0.38229764,0.39,2022,17
2022-05-07,0.23670414,0.2,2022,18
2022-05-15,0.30685085,0.37,2022,19
2022-05-23,0.3591886,0.44,2022,21
2022-05-31,0.37361783,0.5,2022,22
2022-06-08,0.41657948,0.43,2022,23
2022-06-16,0.27017334,0.26,2022,24
2022-06-24,0.31998706,0.31,2022,25
2022-07-02,0.43474334,0.46,2022,26
2022-07-10,0.26467583,0.28,2022,27
2022-07-18,0.22816812,0.23,2022,29
2022-07-26,0.21393639,0.2,2022,30
2022-08-03,0.22401257,0.21,2022,31
2022-08-11,0.29814744,0.29,2022,32
2022-08-19,0.22017775,0.22,2022,33
