,mean,median,year,week
2010-08-18,0.5995438,0.65,2010,33
2010-08-26,0.73513496,0.81,2010,34
2010-09-03,0.47779024,0.53,2010,35
2010-09-11,0.65138865,0.71,2010,36
2010-09-19,0.6190644,0.67,2010,37
2010-09-27,0.60202605,0.64,2010,39
2010-10-05,0.57468134,0.61,2010,40
2010-10-13,0.54649967,0.58,2010,41
2010-10-21,0.57428175,0.61,2010,42
2010-10-29,0.6090801,0.65,2010,43
2010-11-06,0.56779337,0.6,2010,44
2010-11-14,0.58961815,0.64,2010,45
2010-11-22,0.5137853,0.55,2010,47
2010-11-30,0.3371365,0.35,2010,48
2010-12-08,0.4532423,0.48,2010,49
2010-12-16,0.40592337,0.44,2010,50
2010-12-24,0.4220399,0.45,2010,51
2011-01-01,0.32151824,0.4,2011,52
2011-01-09,0.32463977,0.38,2011,1
2011-01-17,0.09967847,0.0,2011,3
2011-01-25,0.53481597,0.59,2011,4
2011-02-02,0.513499,0.56,2011,5
2011-02-10,0.22324798,0.23,2011,6
2011-02-18,0.24456742,0.25,2011,7
2011-02-26,0.42466366,0.45,2011,8
2011-03-06,0.4548644,0.48,2011,9
2011-03-14,0.49555278,0.53,2011,11
2011-03-22,0.5400919,0.58,2011,12
2011-03-30,0.45872083,0.49,2011,13
2011-04-07,0.38131627,0.39,2011,14
2011-04-15,0.2487806,0.25,2011,15
2011-04-23,0.30846786,0.29,2011,16
2011-05-01,0.3184364,0.31,2011,17
2011-05-09,0.33307117,0.32,2011,19
2011-05-17,0.22443904,0.21,2011,20
2011-05-25,0.18968163,0.18,2011,21
2011-06-02,0.3335651,0.35,2011,22
2011-06-10,0.6028069,0.64,2011,23
2011-06-18,0.701914,0.77,2011,24
2011-06-26,0.74376136,0.82,2011,25
2011-07-04,0.57635564,0.64,2011,27
2011-07-12,0.52561504,0.58,2011,28
2011-07-20,0.6582691,0.72,2011,29
2011-07-28,0.6958812,0.76,2011,30
2011-08-05,0.66352355,0.72,2011,31
2011-08-13,0.7125269,0.78,2011,32
2011-08-21,0.34349462,0.37,2011,33
2011-08-29,0.25511107,0.27,2011,35
2011-09-06,0.37485752,0.38,2011,36
2011-09-14,0.30709743,0.32,2011,37
2011-09-22,0.3442975,0.36,2011,38
2011-09-30,0.24018373,0.24,2011,39
2011-10-08,0.17303342,0.15,2011,40
2011-10-16,0.2663336,0.27,2011,41
2011-10-24,0.42240041,0.43,2011,43
2011-11-01,0.41688102,0.42,2011,44
2011-11-09,0.386153,0.4,2011,45
2011-11-17,0.36984456,0.39,2011,46
2011-11-25,0.33493802,0.34,2011,47
2011-12-03,0.27473918,0.27,2011,48
2011-12-11,0.2641962,0.27,2011,49
2011-12-19,0.41765308,0.43,2011,51
2011-12-27,0.38027748,0.4,2011,52
2012-01-04,0.3089354,0.32,2012,1
2012-01-12,0.2600667,0.27,2012,2
2012-01-20,0.27088907,0.27,2012,3
2012-01-28,0.39316177,0.42,2012,4
2012-02-05,0.38886303,0.41,2012,5
2012-02-13,0.6120361,0.66,2012,7
2012-02-21,0.6070195,0.66,2012,8
2012-02-29,0.2821324,0.29,2012,9
2012-03-08,0.19506073,0.2,2012,10
2012-03-16,0.4165356,0.44,2012,11
2012-03-24,0.2649374,0.27,2012,12
2012-04-01,0.18937269,0.18,2012,13
2012-04-09,0.18741773,0.18,2012,15
2012-04-17,0.6953257,0.75,2012,16
2012-04-25,0.60803753,0.66,2012,17
2012-05-03,0.5546083,0.59,2012,18
2012-05-11,0.46571824,0.49,2012,19
2012-05-19,0.2882766,0.28,2012,20
2012-05-27,0.49706224,0.5,2012,21
2012-06-04,0.3643082,0.37,2012,23
2012-06-12,0.39078465,0.4,2012,24
2012-06-20,0.62960994,0.68,2012,25
2012-06-28,0.3527081,0.37,2012,26
2012-07-06,0.46724722,0.5,2012,27
2012-07-14,0.43627447,0.47,2012,28
2012-07-22,0.53775567,0.58,2012,29
2012-07-30,0.47540423,0.52,2012,31
2012-08-07,0.44763923,0.48,2012,32
2012-08-15,0.41810358,0.45,2012,33
2012-08-23,0.3169886,0.33,2012,34
2012-08-31,0.21838987,0.23,2012,35
2012-09-08,0.35540238,0.36,2012,36
2012-09-16,0.39645442,0.43,2012,37
2012-09-24,0.46094507,0.5,2012,39
2012-10-02,0.51370984,0.54,2012,40
2012-10-10,0.45344177,0.47,2012,41
2012-10-18,0.33376017,0.35,2012,42
2012-10-26,0.47535643,0.5,2012,43
2012-11-03,0.4897137,0.52,2012,44
2012-11-11,0.5356534,0.58,2012,45
2012-11-19,0.43087208,0.46,2012,47
2012-11-27,0.25606555,0.26,2012,48
2012-12-05,0.3774951,0.4,2012,49
2012-12-13,0.55427545,0.61,2012,50
