cyclostationary_mean_rr_4w_1,cyclostationary_mean_tg_0,cyclostationary_mean_rr_1w_16,cyclostationary_mean_rr_24w_2
0.819417808561917,0.008750328519805287,-0.1852854372357887,-0.7149551767802503
0.5755901346456513,0.6244527624180821,3.196124114856182,-0.5544368652112317
0.7323666321827302,-0.1546485815895329,3.675822569099551,-0.46255367821089866
0.7312105543928121,1.3436900146755482,1.7694894962869117,-0.6446407816599751
0.6147740583364074,-0.777679994118094,1.0104521662609889,-0.6655737606322871
0.2688744829644756,-0.306527860479899,-0.6078252521349256,-0.718005863584505
-0.1772594506553226,0.20016556968456686,0.24646499224122123,-0.6591531864558468
-0.6272096471267126,-0.3212722772609717,0.01820942523968984,-0.6214341434735374
-1.0152447690103628,-0.9664267274841396,-0.816591526195496,-0.5974528381911646
-0.35237978386630586,-0.3438609275592617,1.631169493823191,-0.3513570509700503
-0.23646417412030724,0.6231839005655833,1.936853942974374,-0.4777419970151559
-0.6551526208447377,0.8391902043538579,-0.09301850766143374,-0.5733565558454944
0.011553250476909638,-0.35437588174781665,0.1707932472866004,-0.30601551471020494
0.2819702151254731,-0.9676398580164184,0.852792170095101,-0.09002045916206125
-0.4885806793688486,0.0008933828781074696,0.31441911500590375,-0.14006604707505146
-0.37954310110785544,0.7852711340560351,-0.6856905474441273,-0.15124735354943958
-0.24120695017173494,2.2448556803042394,-0.7115193157553948,-0.2643716543300811
-0.18009940462422133,-0.862721404273002,-0.14796062753742503,-0.027645682680801045
-0.32643263750691853,0.15670292103548622,0.36816684097154734,0.10945603004213493
-0.23357643588525143,0.449961155190852,-0.13197412442969517,-0.1464821654884666
0.4250896138950826,-2.3334291135582865,0.21066762860128305,0.2218057731537592
0.7544488786148799,-0.28565319870403993,0.5868902258039583,0.005093276792653222
0.28644750226399945,-0.9218219067874744,0.025387273258606,0.05695636284684834
0.2246982708913049,-0.0190419734367879,-0.14436596124955187,-0.10771725167408396
0.20907285977868545,0.37617324558364645,-0.2999472526291618,-0.14748573231290357
-0.3267607141755884,0.10628162996096725,-0.04151027027769194,-0.12807983577387266
-0.6001454500191695,0.18371452341367633,0.030945798764454552,-0.3413543279239397
-0.7527339185268845,1.1613199835756953,-0.128207189789368,-0.411739820966777
-0.7240648473356934,0.9344054567178219,-0.3695206979069116,-0.4871370199782056
-0.828478607907294,0.5361331026694864,-0.7426080110949241,-0.5323780266916099
-1.0268840600853923,-0.0351004382712665,0.03912280322760373,-0.3734584847687541
-1.1035661060331725,0.6610051619930635,1.8275669001775656,-0.4396075852480608
-1.3598602588538118,0.822034217483044,0.7535081762974536,-0.4671646004208635
-1.4267162972225582,1.1875603096993848,-0.8378609254451482,-0.44128217498886063
-0.9893186818981026,-1.1766218438171046,-0.4559534726114915,-0.5764909829517113
0.2635476144159277,-1.4394639628082428,-0.22514833399364104,0.017915715479019007
0.10253821902278151,-0.668966987764321,-1.2400730747547148,0.006208021981301513
0.704922345322778,-0.5323057054552017,-0.5898748898092202,-0.13430532691089417
0.47747857806977456,0.6946820564185909,-0.15467909328313048,-0.35736601794368444
-0.11066025721439704,1.0872219150962885,-1.274736912635506,-0.36857414036754244
-1.1141197894191261,0.5683151676076253,-0.5493167945445758,-0.37497073916446066
-1.1401673490038,0.3811597436931306,0.17569523896031877,-0.48159401502845034
-1.091787756996007,-1.8024802671342526,0.07852631771224554,-0.6636937172242124
-0.5023409405549147,-0.12247610232777882,2.3377223991347993,-0.5963768825738247
