cyclostationary_mean_rr_8w_2,cyclostationary_mean_tg_1w_0,cyclostationary_mean_tg_8w_1,cyclostationary_mean_tg_1w_1,cyclostationary_mean_rr_16w_0
-1.2672312858178423,-0.038596094523191966,-0.8183771403233022,-0.32986700153102083,0.49087171641676836
-1.4350294562270487,-0.37194335658200534,-0.6641458066765236,-0.521924608756236,0.41198070488118205
-0.8415890130599326,-0.7425240626249249,-1.1317602866699255,-1.0416978640228614,0.17074186623551446
-0.5335395842342627,-1.6625804163136635,-1.2474265069768589,-2.1068650753853926,-0.06665855669439025
-0.47814109837923346,-0.518902113236252,-1.0530309132508415,-1.1071743830766714,-0.4451306490459995
-0.601418020519093,0.553069426562796,-0.6880580897681914,0.15297969916950738,-0.6776923304506102
-0.6610553903892923,1.6153011804227753,-0.08197900498077668,1.2681972512991335,-0.9696937572818464
-0.9304358808972657,1.1319808972827723,-0.2305146740573696,0.6646410926191257,-1.3672786512268893
-0.5768309705358771,-0.23219904025116317,-0.4855611786521534,-0.6408454285128967,-1.5131701950858611
-0.5933057195291139,0.5987640386985336,0.09080606553326981,0.14027991084739763,-1.5754349859396248
-0.5742940014953144,1.8088279666685747,0.5213737826494058,1.1876426483757758,-1.6218162644994105
-1.3082585385206902,1.9968249669340663,1.3072946104372667,1.4062368451300957,-1.6131775137230815
-1.5190938171826704,1.53015115343293,1.7740526472656017,1.1837969266913468,-1.5198120734151923
-1.3152510003377027,0.3292820726872919,1.6605863516711932,0.1943131895862837,-1.2730778005364867
-1.1929186378032948,0.09889261867753019,1.7141325074713494,-0.17968094229764722,-1.2214850683460325
-1.0995672664769889,0.8711174136770252,1.454000135974147,0.5448334054863255,-1.3074548891657294
-0.9478084176876818,0.8684561391267406,1.6116018896555113,0.7125204066236641,-1.1249044252799072
-1.156195345978077,1.028609051700486,1.9312296967480274,0.5601858693685525,-1.0288553384111694
-1.20126228236446,2.1818933562104568,2.156149404040538,1.362055472033484,-0.9954001653136789
-1.0906573627642078,2.233376468509363,2.0129478600768906,1.5278985693350595,-1.2290242844086887
-0.9869804527302002,1.436796873317186,1.9193034182766122,0.9165653918102813,-1.3618560239039381
-1.1556405490771058,0.4761542606974632,1.6185014630701395,-0.08742439223994902,-1.3227436385712192
-1.2980352228399863,-0.12049589038970013,1.7411787500112954,-0.622111418550622,-1.173804575076093
-1.3628991129669719,0.8134598772163281,1.758068408813336,0.40342495473485845,-1.1429083690558945
-1.3466968079571893,0.6090890190250124,1.5523257975554108,0.25923836149089013,-1.0844582582892603
-1.3826432911797195,0.09863128558911681,1.5132023938566503,-0.2229492026028778,-1.0079423356493569
-1.4143326176198987,0.17152187290466617,1.3008427100585436,-0.2354496423129189,-0.9807483978675576
-1.1758106249608393,-1.0150518993592414,0.39158519548062803,-1.2856700203555558,-0.8222999840577174
-0.4547927837459814,-1.9499653650321962,-0.24938716521825832,-2.076723546302216,-0.29652269195581027
-0.29319449539046316,-1.11193689355506,-0.5251752162449842,-1.3572854669845726,-0.04240427913320542
-0.29538825766055277,-0.17046422901959085,-0.44995587295816053,-0.40656062421488853,-0.2552558839902754
-0.21650364713945325,0.7367409679508856,-0.06255847307027676,0.2894458568963616,-0.08953869007215198
-0.2775470127357445,1.4474945970277928,0.11409909934817768,0.6316988698128813,0.020418863138443086
-0.04588592023899583,0.9195606098924543,0.30372127453830094,0.29829912795826546,-0.040562328980465266
-0.253222865319897,0.5109674661227303,0.2804021217793271,0.15048308760777454,-0.19552406803374764
-0.16718482656936248,0.010751836621375306,0.17785719735766742,-0.1848177984962677,-0.08700537717465953
0.33960108903888714,-0.3005588162738128,0.6790786506536796,-0.6238672714331291,0.23980619826778135
-0.3241905622789528,0.2328736934142738,1.0436579483951431,-0.1018674432492425,0.24205279012310682
-0.06846631857710692,0.682458645830768,1.2868000885325674,0.3544724806678809,0.6026265117219777
0.011316509493661659,-0.10854098168285267,1.1529802318341897,-0.6977422331758087,0.48161782821715743
-0.13996500854414595,-0.16207216966227306,0.7817347309527264,-0.5563589304981252,0.5409255437348385
-0.0811471460896028,0.7564662818323212,0.4613350228345705,0.5752595545332251,0.4576722276969322
0.325478474772822,0.05636514446375835,0.2523222428554067,-0.07635370654407393,0.6765851884339239
1.1220486992123488,-1.7361504613651377,-0.2161685358126484,-1.8703142478351058,0.9880637560122313
1.658194462340978,-2.5858305395611807,-0.5548223465243514,-2.7950301655072987,1.0224490381369729
1.3023616389766857,-1.7102639491362268,-0.8007517699114521,-1.9784020378445903,0.6965576843937626
1.472196700491993,-0.3387428623807697,-0.677664340286909,-0.7543200380087431,0.515610602121864
1.1053795932568602,-0.24588169026893036,-0.9568019695112042,-0.7785249250992229,0.45624999940939126
0.9113607676626125,-0.5415152133728479,-0.812171905868442,-1.1351400492965902,0.2179521458105238
1.3073167157712065,-0.9050194267598012,-1.1087361848718638,-1.4399754487363154,0.21033562612432594
1.3725088734460218,-1.0829093753230017,-1.2047163452548837,-1.5018655052501053,0.1795325417255673
1.35371300698809,-0.71173039172857,-1.2272179740979698,-1.1164309447791727,0.8027192788629538
0.9575411806375003,-1.4784756966354198,-1.165611782696675,-1.884379733752172,0.9394200379313425
0.2846027952306747,-1.120110330429953,-0.793229438875594,-1.5929518999021175,0.5072863997926402
0.10726486734646898,-0.6448467075758739,-0.859311408255288,-1.1085921331418744,0.4703253956811267
-0.05637513154034642,-0.8294639845996655,-1.11539772797751,-1.1975731179526345,0.17022669753775652
0.24079966416876672,-0.3591897547248558,-1.0799822163347526,-0.760934969653044,0.3912439374520613
0.5258895203092406,-1.0746421558068935,-1.3389916483187134,-1.4019493848128677,0.48091884753431385
0.198838243764016,-1.1227068233240705,-1.10158723053007,-1.357163746246157,0.582721454400897
0.2551883320538336,-0.18822263806732276,-1.059391060258048,-0.5566294446344303,0.29158332954186833
-0.3090589913245264,-0.7160314437722596,-1.1879394038841353,-1.1362009821599104,0.09154892474127206
-0.5626523923695709,-0.3490050622909589,-0.6603723423702239,-0.7670493615131703,-0.11337700776411586
-0.20686490291704565,0.03341199379464298,-0.7623795532896013,-0.24231642595703573,-0.04706671411044817
-0.26949164020783817,-0.07321303417740038,-0.45369591688061034,-0.27112306410207976,-0.01159554901932562
-0.3918602313124133,0.2872705214090772,-0.27369656101586337,-0.030461214274627644,0.049608564713015196
-0.739540451843758,0.047173826323446105,-0.24277141726048393,-0.24001006777313494,0.1079874751010869
-1.0396324650872026,0.024829563861120892,0.04597726244239421,-0.3667984750416055,-0.09096261235326404
-1.1799830828337878,0.3534952680165782,0.21470728267400274,0.02106801751033721,-0.14127545253280285
-0.5266877970614994,0.3123468256294968,0.27699481691187366,0.35984103001283113,-0.19205953027761116
-0.6556620508086966,0.20014476838639045,0.5613209856844972,0.16404319465156755,-0.43143886170923645
-0.6382904703743282,0.4481254782443978,0.523586324300326,0.194491837724001,-0.39159089040665046
-0.8586531563969976,1.4301828560999277,1.1344922665324133,1.0904225144129065,-0.3318973674192893
-1.0016748618477407,0.9740751835499615,1.0227809896608817,0.6597022332784543,-0.3155516261333687
-1.1665432178320994,0.5682987744657887,1.255721801608265,0.2295409438856951,-0.554425165607418
-0.6308919278989201,1.8524386036889,1.7881976017858232,1.2547899427983,-0.3469566376816655
0.5110316286408003,0.9133990939492717,1.8416526628649326,0.15314681529230098,0.06770726599904917
0.5491656835972413,-0.19400918728214814,1.638657407146678,-0.676024075508792,-0.0514412167223121
-0.4312799667433483,-0.1521918552561015,1.499232161411753,-0.2532919159210254,-0.4231682660283791
0.4704125952593978,0.6155999872800674,1.9600317655203658,0.28247360770752644,0.1438382870982609
0.3023873561810478,1.5761184177836114,2.1843819259491672,1.1996490546222793,-0.22912159248025346
0.35965968690783134,0.9774900137807135,1.889761400654164,0.6870029827766594,-0.29794520713105754
0.7022919144126345,0.23620634251430145,2.052245898724888,-0.3701676867902553,-0.3543994775297013
0.9090748197951648,0.3603441313947058,1.728887154264431,0.08415702947630459,-0.3706832350820003
0.3198946294474119,0.5287603807290229,1.2037600219063986,0.8368387542934596,-0.3354324855284794
-0.5010996021421843,0.13374585991389787,1.02069879676478,0.27020113495759285,-0.2565293958270618
-0.46164459129794616,-1.0814244519050937,0.7648252020522655,-1.4414384283914317,-0.792658089118552
-0.21158675127386975,-1.5357633777670274,0.6966296845393023,-2.1071467823009935,-0.7645323223435548
-1.115504816418364,-0.5825821847262264,0.13990748733806274,-0.9684068030449939,-0.8177399145465695
-0.670266854999262,-0.7324616559777802,-0.3892086946864365,-1.032577671930468,-0.7083624488820026
-0.7730096015291961,-2.41247350034323,-1.1183590528159804,-2.764224217739589,-0.6832523508932046
-1.1301405538554117,-2.5089409581069098,-1.6003128150538322,-2.77960131751561,-0.721249665361506
-1.1462581270948164,-0.42907393860518267,-1.5183294914207148,-0.5296164245756966,-1.0510125514209443
-0.9963851387608909,0.8670620468817329,-1.3611888306692448,0.9564440201644032,-1.458015169415414
-1.1906488294483284,0.4594726582549576,-1.2181447335986242,0.40572272902227113,-1.3636666472892633
-0.9165805396652962,-0.41622434308277373,-1.0767201837109823,-0.5720812232145452,-0.7873333186991888
-0.6927888012500627,-0.7231990140943834,-1.0661091497568038,-0.8380058145836902,-1.1531904249839897
-0.6108408630127811,-0.22553911458568598,-1.0680913305543163,-0.2883622265342182,-0.9642601820146155
-0.8473752524666798,0.783075894025137,-0.6315127774953031,0.6600883157285481,-1.0953658464230125
-0.8625136220700182,0.2594492852629496,-0.2453785534807083,0.2002950415420074,-1.0152763189013532
-0.28444972111249844,-0.6836520741094271,0.016486431804151748,-0.5627286998005958,-0.8355340189647443
-0.31816539891088447,0.5600452631125521,0.3325216400499977,0.4111995977943146,-0.777569910150461
-0.5469188376820103,0.9720222774776085,0.2617647396784622,0.7282865487716198,-0.8771530007433356
-0.5049125346995729,-0.38252974607562135,0.07471757767088089,-0.4829772590123789,-0.78237118232773
-0.9195049183408649,0.20208654146172828,0.5525941657444416,-0.017583051649579726,-0.816083395347671
-0.9507765103540672,1.256239476294501,0.9199596194065194,0.9838452234132132,-0.6599396719359557
-0.537940159850627,-0.28234563305262766,0.6829076950914355,-0.27836316446776616,-0.5090393058705497
-0.47227367812741344,-0.6461799870465479,0.49056442294907454,-0.6824959841003689,-0.5033113692070733
-0.49180927862101154,0.0904819427312712,0.7080594918315823,-0.02007010147310959,-0.31447144598341337
-0.7958561023560639,0.30073105260481875,0.8983303399659771,0.23788876018898422,-0.2242708699750249
-0.5481182314744812,-0.5583839200083637,0.1304356970180919,-0.43801555128866076,-0.13668541937547637
-0.5107446477380398,-1.5405752183390478,-0.19146160378981714,-1.1841055821355033,-0.09060650351620742
0.7499369504491342,-1.6390151483038313,-0.38515711738156405,-1.2940820107959705,0.02668952675970104
0.946300777242907,-0.806964896694619,-0.5958346995707723,-0.6091455052155184,-0.09747860924745694
1.1696728870904902,-0.08219862128951977,-0.8264426837658432,-0.048400914384233086,0.11967150341144467
0.8799270067853829,-0.3985213639944958,-0.4745700736880868,-0.3611404680387525,0.37718052234257116
0.6986821865264145,-0.1641315875309554,-0.4725597090994158,-0.14245767516189953,0.27846238328895784
2.591928904989438,-0.7081797460431151,-0.682838556551687,-0.6731265793502401,0.781210938774429
2.8108600522294758,-1.2108479448062552,-0.9538645106490333,-1.1143684610965827,1.2403792178017226
2.778140830045938,-1.0094777296292803,-0.7213494985139146,-0.7677155147575526,1.4270934638818913
2.64393041430207,0.020400890218388756,-0.335812419841798,0.21016306800796816,1.1660336817695904
2.143239463097315,0.7807639350556032,0.17778297420124117,0.7547956803869525,1.5755307862273467
1.9529291113112799,0.4439025327905098,0.3233365613721859,0.3985426234608844,1.3276697348452082
1.4552853656301172,-0.4346095530258749,0.2733107992896486,-0.5268211166954485,0.9113224002691371
1.7043488976161651,-2.1621093586085496,-0.336585524165301,-2.150929196387407,1.0178016795051492
1.8468385139583827,-2.3869676984172274,-0.6588089858960444,-2.064610496483908,1.2367667301201266
-0.049544312934812915,-1.212354107061906,-0.6844151328343203,-0.8516004289231501,1.1696992155510026
-0.2836764611421589,-0.6276876527081586,-0.6436505037619616,-0.4127563843219611,1.1057435358745602
-0.14028873456368246,-1.040415772828593,-0.6831799999234939,-1.1374628442835588,1.2475130908398673
0.05021995211817247,-1.2953927012099995,-0.9694439351008945,-1.5958315214518652,0.7662608911746002
-0.5740452775412852,-1.113427273777867,-1.3292513261875345,-1.3528350810181904,0.7454713057395648
-0.47443419467475856,-1.4527204023967721,-1.8802724978740135,-1.4204877369946123,0.42375047500047497
-0.21684482778247754,-0.6157346571484559,-1.7218446549873967,-0.3174181118840111,0.43976522088939346
-0.6264970467837314,-0.4643192940525424,-1.3563715294856715,-0.3852487417252303,0.48419338330883493
-0.6278294706543308,-0.6262789592142989,-1.153932832255487,-0.23556011779935426,-0.020610443613005926
-0.2377447271820456,-0.05886497256225479,-0.8429307545630256,0.2239357952294275,-0.13692574523312007
-0.2872767847001326,-0.6423845287976191,-0.9261388888035154,-0.7744921520172396,-0.24087641879948465
-0.6402094052367734,-1.181831729966027,-0.9298873806485599,-1.1237458828554687,-0.04278727295999508
-0.41463415877617515,-1.4040259997582223,-1.0771236382992682,-1.3224256067410762,-0.29498496337154556
-0.5686348382711295,-0.4168496645314356,-0.7475261021996222,-0.3290580967948971,-0.14863339824050475
-0.5183656440530668,0.31983798787544376,-0.44934654011286423,0.4435412308115328,-0.06725508687185378
-0.7482055998632413,-0.21505176547424326,-0.6055765331808378,-0.008843068794051816,-0.2835052258455188
-0.7187058058041139,0.25530743595333644,-0.23032038098870394,0.32994433617629876,-0.5841217622305128
-0.6476553820041616,0.09283731438492719,-0.2588057549092864,0.2286416007454446,-0.495819205692391
-0.9969638706175317,-0.628757028067729,-0.4778045294820267,-0.321369906561051,-0.5357883853294219
-1.1015934190027163,0.19758778264211482,-0.09367828222376262,0.3585971782855381,-0.7276489072771962
-1.1118357288439733,0.7879457705858549,0.22053434394326407,0.8509489356990542,-0.7227308531889118
-1.0994373794436543,-0.4037318353655313,0.14276325422943092,-0.10293389203887986,-0.6981081529414827
-0.9027809805079758,-1.4263812940203562,-0.30381737990578006,-1.0011498199890667,-0.612436833565979
-1.058714732600303,-0.6561865200905865,-0.315271229734417,-0.3293036972363397,-0.8936232586104105
-0.907498504087172,0.571991677636327,-0.05187763137062753,0.8624023323428935,-0.8310799317395452
-0.8680936265829298,0.8868276140836562,-0.14075405860866105,1.1945600285906035,-0.9343340861329423
-0.7900455239260544,0.47299438373381597,-0.04186478152307156,0.7670321300701936,-1.108224075489688
-0.8203502054423438,0.6178595143381531,0.18085431338764807,0.9590545898211934,-1.117895125647372
-0.7493804579004403,1.2237248644078476,0.24162529947168682,1.5152772836964388,-0.9565981134081557
-0.4232153162769502,0.35836197247172513,-0.05029375580365579,0.5513292270751844,-0.8243505588432939
-0.1985018617125381,-1.296560411983303,-0.07838935638422609,-1.046582396328756,-0.543821720556606
-0.20588290985866348,-1.6130665238528472,-0.045742743661208084,-1.2561514221521373,-0.2904961449019755
0.11181445287723593,-1.4599281813312683,-0.3440142339447534,-1.0020707437386924,-0.17382540262909654
-0.18827756036620866,-0.7257919170514825,-0.6217109147051181,-0.32584023541017443,-0.25814880747568486
0.24278596426408505,-0.14075501454561476,-0.7900230479464754,0.13816829450871845,0.2234725900820485
0.7177816584277125,0.003913656652327297,-0.7133837842386914,0.21943389148375472,0.5458991712069117
1.0477904519082315,0.6289452071770051,-0.6809243101042852,0.7179690466620908,0.6781334370532682
1.0709102382637037,0.6099028362972507,-0.8850732966324144,0.6259576212628568,0.7328177179437158
0.7737536560770574,0.1898423469662302,-0.7084735865529088,0.253225134821146,0.6135025147103366
0.32938351072053956,0.4368140033101837,-0.14675753470868602,0.5858212517304187,0.6162585847635312
-0.06736089912837871,0.8888178370994106,0.24540434571215938,1.1560902233638464,0.4053702549367573
-0.5551608437523885,-0.22350550862661808,0.09233546256930533,0.436412817101928,0.062348299859803176
-0.41730904895964827,-0.4521419142533589,0.09963265933779628,0.5644478820096198,-0.03410124198184432
-0.4096506507208759,0.8924282595268207,0.4466748334437137,1.36739709877388,-0.04403600734235366
-1.3599055467413956,1.1796087134374245,0.5698813417326616,1.0269976230383004,-0.2967492455588462
-1.6821950544966264,1.5849029487314237,0.8789258638535813,1.3830267435580226,-0.2762047683344598
-1.6701961684094624,1.5261988957375128,0.9569513086475263,1.3546652038534763,-0.476004902777147
-1.608770246069927,0.3801047340171078,0.8814893749943872,0.42149300844765863,-0.6936034829292628
-1.521273971118515,0.7004780375913688,0.9659398381952091,1.0678768619772183,-0.9422274632639258
-1.3164934374982837,2.013559198491157,1.343473096978296,2.398117515680266,-1.0446969688283751
-1.0407262977359084,2.6808040608908805,2.3170363459155388,2.939968348187028,-0.9687944914295397
-0.8228800447121991,1.9720565263549223,2.6856661769885646,1.912233404321669,-1.3875379943379593
-1.188563946622454,0.6482755437643544,2.356318770368678,0.7397652911895599,-1.6278717972167815
-0.5240851000617438,0.8289565389977926,2.432604298682385,1.169326704974109,-1.55609451565624
-0.4760314378451819,1.6478980882310088,2.3094694100930706,1.6085580554799943,-1.5561828605385526
-0.5173457558237923,2.1447465824556704,2.5612726993064348,2.066616988664831,-1.5268396111102085
-0.5477588331168035,2.3359226359490006,3.0748438739317083,2.175048313429695,-1.6574542527912306
-0.5638764063562083,1.5335645221245542,2.898200607610539,1.4008302759130569,-1.4079502176487269
0.7378897842342352,-0.680663252341007,2.0443079822371,-0.6465777231583624,-0.379665486034369
1.0954226036160413,-1.5851319224226457,1.3691435647421075,-1.5989712914993184,-0.22299349560478904
0.6505290732323022,-0.003183446941992205,1.2288076150790563,0.0014102275652323375,-0.49845584325048187
0.4545843023606803,1.6036500533399038,1.6643010138706464,1.588785090034092,-0.3334978253071348
-0.12273946447237441,2.3228555369668795,1.8240754841476365,2.226238805228475,-0.6226531025584365
0.04060813969263387,1.1637206592838905,1.4676564064898527,1.1349865874496672,-0.3455784962029383
-0.06884497726746437,0.8596168834888505,1.3545473786175783,0.9000420259794576,-0.4014207810499299
-0.15061240584165017,0.9917135961704298,0.929379557529954,1.1132192628673068,-0.4481687276861813
0.06860691945168988,0.4235686055876482,0.981430778648527,0.6637943475616538,-0.2423510650520529
