cyclostationary_mean_tg_1,cyclostationary_mean_rr_8w_1,cyclostationary_mean_rr_4w_0,cyclostationary_mean_tg_5,cyclostationary_mean_rr_4w_1
1.100835678640498,-0.6526296481106578,-0.5123795985320868,0.8217781016234476,-0.6907427322842357
-0.5881622042656814,-0.7450492943111225,-1.0805588068975505,-0.6782287777919438,-1.1738717279678175
0.13616904497426482,-0.483129104981009,-0.3882836035389286,-0.21625999624893327,-0.771714969343589
1.146699320533449,-0.25256755541854486,-0.15647589847186302,1.5394309427594162,-0.6773986206102999
-0.19389237398510628,-0.3546259929118655,-0.3543389050995923,0.06666199914269001,-0.6674813992134779
-0.29259558407352504,-0.2277214608175402,-0.28369744548655146,-0.7900430755333989,-0.5946200786866706
-0.27873823269306675,-0.17577708909414222,-0.09623558004123871,-0.17124198789229161,-0.4314906248589808
-1.8434003635743939,0.21128902852447418,-0.3618507324514468,-1.8233147193680275,-0.5723544866786473
-2.046596380004425,-0.0887017126004976,-0.35467883481878737,-1.9518080413753907,-0.15915943494874837
-0.3570774471244046,-0.17669781021898368,-0.016367163617485803,0.2653668031614064,0.182462486845495
-0.046931639502603185,-0.1021590097910174,-0.23351542483839588,0.281922284451058,-0.015944100621201343
1.2076746474551492,-0.33736476231825147,0.5139562209857281,1.6852595573010163,0.9368618923450994
0.6783038647700388,0.11067236615397852,1.531080822855127,0.4968909627369229,2.0892695546036752
0.2820338809956507,0.06995673070395635,1.3885887795969614,0.8227046060446337,1.662015588094681
0.549875779728692,-0.3078658686040063,0.9270845145707509,0.1745306546258619,1.1349727434069214
-0.3485672233634556,-0.19676202592635528,1.4960387418227428,-0.12987248566287896,1.7699824431792506
-0.4982152762112803,-0.4913749368005801,1.1087107017416566,-0.5481722579014785,1.4626686724227917
0.8243598770051733,0.45876644516344145,-0.0837844458024129,0.7886714094815346,0.13007383480545548
0.4935001077221872,0.8541572509148816,0.2540292447539972,-0.3326176869574956,0.3981204415636662
-0.73144207010011,0.936946256879663,0.45999925020867205,-0.9636577344800685,0.5920138229954617
0.7401723383223502,0.830090515808493,0.024515510083746396,1.5340775132170776,0.09591066161006126
1.1291416994227237,0.31570443749493693,-0.4367499310271706,1.3933415480614533,-0.6131558682883685
-0.2721506920284468,0.7095640759087216,-0.031079234282520848,0.16405619564321694,0.0025962321266924946
-2.3055430336865146,0.721215481407489,-0.2990570470094869,-2.1088786259068577,-0.17873988202537
-1.3732972799632641,0.6062377498558239,-0.2677897596045349,-1.5759171818185609,-0.19421837202179879
-0.9826255990101351,0.5581230680947357,-0.1965451363573468,-0.5058521056002929,-0.01446521396263522
0.2889464316059263,-0.3526609120989941,-0.12343979024278949,0.2507224510990151,0.07640971565928666
-0.583602831678085,-0.7035616844046376,-0.5821159952614865,-0.507098376746649,-0.5693233386974305
-0.5091144598326494,-0.6350778241076575,-0.3098015509141119,-0.7526848256260237,-0.41811079114029154
-1.306471152149032,-0.5330785687685334,-0.09188522303081803,-1.1933389297812955,-0.25536957991623477
-0.3603293445228968,-0.826927429615147,-0.49198523425387464,-0.378795002200228,-0.6236104760712347
-0.985835819391245,-1.0226025149611961,0.5007697623552335,-0.8970230984100322,0.6566749633893364
-2.0192470906169677,-0.8723316693316572,1.0887538742989487,-1.776933600641931,1.1297207262105986
0.5721062205304239,-1.127959639197592,0.4768224386547797,0.5564901376900179,0.6646522351224999
-0.8424280799327335,-1.3071949557685674,0.2628527250801469,-0.6704958649089485,0.4600800312496004
-0.21776687672025993,-1.383596400282374,0.43047995584818316,-0.3163917939553109,0.5643598808637212
0.3590167760451942,-1.542840420732152,-0.6467141838922513,0.27866759473396996,-0.7974740138929328
-1.4068387515384626,-1.6242867259388083,-1.2010365610629261,-1.3892314459694206,-1.1530920627652104
-0.08679741568791349,-1.6745980800481066,-0.8749210676125202,-0.15547812596138993,-0.8067265820864061
0.03135733576904156,-1.348906433797258,-0.9118676450296964,-0.08076465311822406,-0.7067839560339612
-1.1872345280580447,-1.448989095841876,-0.7622515497887826,-1.29269747111226,-0.5188414989032534
0.6699741493879026,-1.405499062305722,-0.7055784862654598,0.6041495697782854,-0.39871196164846867
-0.11465223766314141,-1.1666097223615695,-0.626614275679803,-0.048587235542692585,-0.38683681787241003
0.5895296017685638,-0.772399659090121,-0.0735958069669007,0.6707754626246543,0.15111183192356697
0.05422107818212511,-0.6896199194890357,-0.0968064448805344,0.01399824821774861,0.09330258791435682
-0.3800254841383568,-0.2200120090535434,0.20309590852246728,-0.29236949472354334,0.16146574987978182
-0.29697889875504346,-0.3506307001571993,0.00963977658018646,-0.48386617024142314,-0.10386397136249263
1.0577962454702707,-0.5858624339547408,-0.45565654235748115,1.1103898375427637,-0.5034634292332429
0.47460946538912935,-0.6033912327499851,-0.8287232364309226,0.6096164478864492,-0.766245248007367
0.4854308884597468,-0.5638371431830099,-0.8498947391268409,0.22932209832346584,-0.7864184948485031
0.3853078527875664,-0.71466803280734,-1.114583974045618,0.16157673944206047,-0.8988161763831525
1.708508536746318,-0.5087009014807616,-0.7397721638237217,1.2973807613403676,-0.658607665926036
-0.757240034952943,-0.6531245377455923,-0.31957395350980383,-0.9320439653007595,-0.3125068526000601
1.386053458664338,-0.1836714680696556,0.2995029488097982,1.202685948604191,-0.2625905367625308
1.3327417638390118,0.2865990003556755,1.4533962494810928,1.2064428781063932,0.7751045603426457
-0.2509127899182217,0.3233470102377493,1.4701661189686142,-0.5805105953400225,0.7864390130175534
-0.4108541997415845,0.47030355840974847,1.0787366201475266,-0.7367074886044042,0.4875348587016341
0.08553891641773852,0.18270594760983644,0.4814962552888162,0.6608894190462495,-0.16979364205358233
0.7667825533605007,0.4355329617747604,0.3999988816548945,0.8731019744867459,0.2953120147877811
1.8740191232437986,0.21626123864231206,-0.9120471309142755,2.8530030023925486,-0.9198415308490453
0.030883713507322063,0.30108818478668836,-0.8050292654567132,-0.40445535245146313,-0.8411200077410265
-0.07428094435813733,0.08865864667055416,-0.5129097672826589,-0.5499857481321115,-0.5621567112289566
0.6812699568630585,-0.4052090147646417,0.01800036228453296,0.6573468276343404,0.03523447532188886
0.5235374740439138,-1.2668101397634215,-0.681276233313029,1.405767999280187,-0.8638615316279589
0.4948802030663769,-0.8337064162771984,-0.3521663139467435,0.5660552265156913,-0.5161018670530271
-1.9250437256464537,-0.8296729698023048,-0.5656299785661567,-2.474529234341012,-0.7439257099058092
-0.8055627340131286,-0.5428656598434686,-0.6026764610862037,-1.196243965557179,-0.7633490516784562
0.16734453433797675,-0.787502027643955,-0.7010989232947876,-0.09011222661608422,-0.8528057467504288
-1.496215514791463,-0.5109461577588337,-0.6402945340057422,-2.066608601009053,-0.748722971363454
-2.7670253456763714,-0.8294057968636149,-0.6858226919420036,-2.753779686997219,-0.7800625906805518
-1.140733656444043,-0.7437871005663929,-0.7231333697157578,-1.65785809251408,-0.816341590469603
1.1950784190194266,-0.7437326995503465,-0.8294695672266558,1.2660779430189337,-0.8937673860686677
0.9970950519016174,-0.5084972497431237,-0.26773050981101965,1.3193203548670303,-0.3825213241138933
0.08117961885070599,-0.7861252539948799,-0.07277610450472907,-0.0056266578151331036,-0.18002975989247874
-0.6442733749115825,-0.5843675139375603,0.22797483322498374,-0.5894055534669007,0.20810758019129683
-0.7707095608163168,0.14992720065003345,1.0835955286734764,-0.718071649088122,0.8863160151784618
0.46354362465457194,0.2882544974299175,1.3231720852042685,0.500514570195865,1.1608700811248214
1.7140713590177121,-0.09721221599117624,0.3914258187351578,1.4374255172133932,0.2845693611084116
-0.5843026428718591,-0.09873677214427418,0.08360735004185509,-0.6275874514640561,0.03600179216087907
-0.5078081641111,0.09232693718709933,0.24331675026666885,-0.4544816209473247,0.19125132982148568
1.7998386439805105,-0.22284702746092033,-0.8959001578334211,1.7034442168891526,-0.597490677108543
0.4934616916036182,-0.5962851782143621,-1.2652015165605637,0.28142586565464023,-0.9608674728292042
-0.7009243542623913,-0.6461644684543795,-0.6469167369340034,-0.4636315585841446,-0.4119488866464596
1.5681959691547491,-0.8692425283137183,-0.7273964285076662,1.5656878626745114,-0.487090586271542
0.7287540239778041,-1.369207705555805,-0.9536642528798136,0.3767373277341355,-0.9183795148336008
-1.14236551042837,-1.2951205834989512,-0.2653376908626418,-1.3020949828048285,-0.19393429490557879
0.7587385841840468,-0.8465144172162912,-0.05727816234752625,0.6386575577130297,0.09082816004010234
0.1789868741408143,-0.9201844707536672,-0.267741022380858,-0.033472425403200966,0.03642024349961684
0.3399504531824045,-0.6917532958283201,0.48509398390997527,0.06404457696058448,0.5170363710012874
-1.027654664201148,-0.3347352426285429,0.10115351056555118,-1.056347909299589,0.4247847903815712
-0.5699619836227235,-0.17041554143288073,-0.380346442769637,-0.696216883767351,-0.21945699758151943
-1.4101625187388307,0.268853712364172,0.4124869533237135,-1.264828432425312,0.524587487949066
0.8189408998298428,0.14852796768751667,0.32010448461753765,0.7672503226077461,0.4180701603134145
-0.6705443487732831,0.8173739759575792,0.8605506194636124,-0.49941634174196115,1.2670836658725944
-0.21951293125101032,0.48762834365988394,0.9240504526073124,-0.2824773092909834,1.2078559344001076
0.2184608049368833,0.37235371004419304,1.0401192913540427,0.044407878902506935,1.2969260270515688
-1.1738574162869513,0.6467923709419909,0.6810391102943922,-1.3946857867713658,0.7558752836923543
-0.711721726663139,0.3408584060951463,0.9675543741182103,-0.43603514891608464,0.9826738809997333
-0.552549370992551,0.49030272343369946,-0.041024344281225054,0.1435206350572628,-0.12145926815249256
0.6861088664878073,0.41765048258750415,-0.34443060794312147,1.11323638489986,-0.6299129330657427
0.8723975556128535,-0.4304581051603887,-0.7441442981511879,1.0997805386100352,-0.9253057083374971
0.42742096813731634,-0.3546713408210968,-1.301726725244739,1.1702225913599014,-1.3940065608485535
-1.226791103588718,-1.3473062167336876,-1.6984087849370517,-1.9379007383276137,-1.838313195621358
-2.672557834810106,-1.2073144496068577,-1.8605623070697632,-2.9205533750914725,-2.023413284965267
-1.313469160964725,-1.206794208222435,-1.703859515971413,-0.9351683262521941,-1.5112735282484029
-0.2920259615452973,-1.4230628494343998,-1.3387977006212417,0.12795599863821666,-1.2246934116739159
-0.7371646575652917,-1.4254653821657992,-1.0699592318427356,-0.9292694724283533,-0.9336086430766226
-1.240115808825502,-1.373549460038954,-0.7968134711851896,-1.5877097431411453,-0.6337977241437578
-0.7488578276834211,-1.3277364166762664,-0.7868230061183217,-1.1888394219185159,-0.6570591897442477
-1.2864766088194708,-0.9299352718185512,-0.6205079122572966,-0.8431584500659492,-0.7162021850974726
-1.2382164563717313,-0.8319673774530498,-0.4292203776254625,-1.069224363426098,-0.5370883103569233
0.810702345123239,-0.5956588583706146,0.007329409544542418,2.1917125512705495,-0.16324846188707462
-1.3016855222299735,-0.6824135024781954,-0.010743335458995905,-1.2114402649785663,-0.20351942608051665
-0.35751767748097507,-0.11958017691928427,0.5557005145140218,-0.020745873662211547,0.44891279567744874
-0.49521888143983467,-0.052435822665973485,0.8109179434229709,-0.654327500597216,0.7831300466002564
-1.5855276817479473,0.3248516925403493,0.7619647876536798,-1.743813605862178,0.6553351274329403
-1.3776866166630575,0.3139839049675521,0.16096786764376786,-1.4818491725273135,0.059547980120998684
-1.1483131555879893,0.3367452044226031,0.08594364069057321,-0.6403252861389372,0.07141406714683954
0.19807648011367857,0.6384213123928494,-0.22022549222393667,0.48638291675609857,-0.31479887330251954
-0.17933254274186927,0.9277805023982315,-0.34253073900262704,-0.21237469670193593,-0.5286554995404484
-0.37707656467283374,0.7867552418007572,-0.3772305479622775,-0.4597151551698443,-0.5259292307584357
1.0210371831076883,0.8071782252007794,-0.6246875390826708,0.7890788345396841,-0.7063476228451445
-0.06414346898072307,-0.13639689224077578,-1.1118679511863092,-0.15141676376448032,-1.1057319069534683
0.06077912086800469,0.20757311109500942,-1.4596625260568137,-0.3077155972541867,-1.4311730452296831
0.817827227464164,-0.043802974086826714,-1.4939678822917504,0.8921119951540083,-1.470929596841665
0.44887969450595433,-0.4041162252454141,-1.871383565661994,0.08714322945267917,-1.7521202721217222
-0.6107557222808312,-0.6868054458395096,-1.9559767156046688,-1.0999637595406124,-1.7170675803558644
-0.36136354543591515,-1.2906882949016958,-1.6551701321641228,-0.49002870749682825,-1.4379698171734971
0.7918034275442958,-1.6227092820011273,-1.6946846605240893,0.9172930385848971,-1.3958828891701143
0.7493688461090764,-1.3993853291116358,-1.626377162138241,0.527036134774125,-1.3153249947854257
1.034677091396413,-1.221821859796904,-1.0014110644640284,0.7874751935468269,-0.8314395557027269
0.43270390831848377,-0.7139761057199626,-0.5406129963800491,0.3951778894944254,-0.3986583923999814
1.6837531449525283,-1.2443974357801029,-0.5615657204466974,1.7316906006414399,-0.3666791963578749
1.5954561707688868,-1.2168961918897965,-0.237696992271593,1.2900024514412398,-0.07972495071150719
0.12125457342198234,-0.9112610776376696,-0.32414238549182556,-0.5223006314850981,-0.07615101283949098
-1.1665915153832251,-0.660246947326218,-0.6616455130368034,-1.6089414900154537,-0.23794271400741088
-0.8978534577303868,-0.013060844987035964,0.14756395619574017,-0.9445774427298486,0.4694049540243841
-1.04913362971297,0.20430794562925778,0.4552276537807834,-1.304592277054219,0.5697581769351552
0.49684746430861554,-0.12352127034445864,0.041422179094241104,0.6197668865024217,0.15340124667037952
0.10317777307075146,0.6226157979045169,1.6413400057135716,0.3958853346043514,1.9828030488119088
0.5784375371761437,0.5698403048029419,1.7886143992082046,0.7073172312181786,2.0283242232847525
0.6763566747959965,1.3963334834363146,1.8045977510899913,0.5677867888453689,1.9306040362301404
0.2633273897812031,1.4044250733745438,2.022512263181005,0.06752894156660144,2.0629555934806802
0.46491749157658296,1.3409184117833401,2.2875323520743347,0.6265994992013262,2.2624036108309182
0.9428287027366886,1.6035093293633416,0.9661909526780635,0.9276402065637999,0.7348034309075551
1.2748357489133662,1.0267109502928267,0.4817460761367422,1.0134267519374038,0.19427319704506554
-0.7368102677034234,0.27820591936237454,-1.1442922397313928,-0.43741464927584317,-1.370378831109325
0.7954407524217272,0.38936023592460695,-1.228578669554378,0.7740881597189958,-1.2745106404323343
1.2470384287069387,-0.4188168994214304,-1.1374746826565598,0.7688654875170868,-1.0426192096741278
1.2259625547615325,-0.7332324916924198,-2.014052397975875,1.5330974865174707,-2.0703782950808223
1.270396159092035,-0.8164261755774427,-0.23941372888756918,0.885962792088087,-0.2836505774033259
1.01067781484156,-1.2253079840578631,0.28332475662672574,1.0801942668984155,0.2955548923104294
0.2405112288823424,-1.2662619945923275,0.24139154198311194,1.160646297345414,0.18731474716006113
0.9323337371083463,-1.2878127467290794,0.27990394512881783,0.7711391572389797,0.07310840399312961
2.15437642186767,-1.0960751995135232,0.7785809708055943,2.1256665471392457,0.5917067993929852
2.4644382081472083,-0.4634499177793544,-0.48528153726607226,2.3662241367603727,-0.6109440496803347
0.5050272461957312,-0.34899174511647596,0.0714144558884471,0.15900570222243543,-0.1300973259918154
0.7172817304622048,-0.4841463802860168,-0.0455933296380757,1.3601298806315127,-0.27398891382173873
1.3163436174863579,0.06681699074251903,-0.2119248234676939,0.9820031865325778,-0.3673152388698212
1.8927109275910046,-0.4769126781053807,-0.15167860719919568,2.1297608501422323,-0.26827222681096674
1.9672307441110337,0.21767307261928578,-0.14680396418364214,1.2722551799208022,-0.3421785274610487
2.1779088338500445,0.2150344599416732,-0.481724088098638,1.3997373813923941,-0.6367274175914854
1.0692749261927688,0.004233757279214706,-0.5880602856095362,0.9556539658920752,-0.71415321319055
-1.5483773349527759,0.21386966142845792,-0.20080359230995182,-2.0586932419261936,-0.27500493646193336
-0.4376937677147743,0.20886966614092806,-0.1863526265867931,-0.6658363975428363,-0.2480109111814584
1.0325224816726764,0.03917231216368153,-0.4330718903303896,0.877468587731859,-0.47036367162862647
2.7579657750302022,-0.10696032631039697,-0.7201180487398738,2.45806885893914,-0.7149195048026488
2.8205122226624035,-0.49839981195331245,-0.9086781896627535,2.4407887018919716,-0.8959678123024626
0.17399741823237244,-0.3457267425020329,-0.7959455946049406,0.21691948968040387,-0.8037037073138251
1.4095921030318805,-0.8847490691514636,-1.00673015717831,1.0107588996695822,-0.9488821986420959
0.3548015993031898,-0.789621955314946,-1.0381535775045632,0.14240661850560013,-1.0141673901861457
0.3982705064310504,-0.33237829259646356,0.23437977744954833,0.03382836480888942,0.05813509320869143
