cyclostationary_mean_tg_1w_1,cyclostationary_mean_rr_4w_2,cyclostationary_mean_tg_1w_0,cyclostationary_mean_rr_24w_0,cyclostationary_mean_rr_1w_2
-0.4245244903391534,0.6355748863027056,-0.4515500505116165,-0.11951913427674717,1.2931124099254576
-0.19352828127196434,0.6050327267657881,-0.2644417378124871,-0.0724142015982609,0.6615528943616078
0.4007649793072796,0.9269483700774046,0.3865208080246369,0.20467777514970312,0.267605488299356
-0.8172696676667083,0.9682221055167223,-0.7503580632890671,-0.1965758845086695,0.18802225414565468
-1.2502114245412421,0.8049525207620917,-1.2960317526455796,0.009814520944983928,0.5891630131328577
-0.6904554297839262,0.24125804138346912,-0.92033253934325,-0.08668131699666841,0.0697538507465756
0.28576953649740594,0.17505628676581148,0.0051905318534959015,-0.10978715606125118,-0.3992521883756086
0.6768296952676757,-0.12498363623836972,0.43445601889919544,-0.13215574936085378,-0.3513342450030819
-0.26055104755272657,0.41374471005757324,-0.35969375073948806,0.19614752338688535,0.5906282461460257
-0.6008428477383195,-0.14716516013399145,-0.5813521291884494,0.02144944638533877,0.5509331784145595
-1.2480499284937758,0.20335611934076023,-1.21740965244196,0.1776002315405504,-0.28719060638369254
-0.9285950573501651,0.09406437085540326,-0.7492453945144428,0.17067785671541721,0.0071467738449061515
-0.21518507903705905,-0.1133034273413842,-0.06861613682349814,0.03657699289431544,-0.8834780366868575
0.0620886654473533,-0.7264490979604468,0.07447878287481681,-0.04417974801123306,-0.7927753041724607
0.02561864611715936,-0.5535655929434109,0.07165052979117718,-0.005597250315848903,-0.19221264330654886
-0.8139761069828128,-0.877300794486527,-0.7126862299658715,-0.009085790937145769,-0.5406761150571501
-0.2602423562123364,-0.8397572721808111,-0.257341134729036,-0.12435327738712551,-0.47561713061860966
-0.41047974291790923,-0.5149978783290361,-0.4314060119951536,-0.13943679038141446,-0.2746641225030775
-1.3076725942282397,-0.843274842744322,-1.311496726575707,-0.14250656768799871,-0.7987477873371824
-0.7415693668991162,-1.7429739136218514,-0.6105276055355275,-0.33092824575990587,-2.2601683798568746
-0.12646114936095196,-1.7183128912108978,-0.036537433320577205,-0.2905885700856192,-2.0135532126185876
-1.0300065835019845,-1.813193405071456,-1.2578142607098397,-0.4935830730860817,-0.5928073563750864
-0.8013352096139355,-1.414383889058664,-0.9015729332525362,-0.17964515799048972,0.23826957633473345
0.3236749655800847,-1.1649992302808414,0.4442502707922879,-0.2696549354882725,0.2958360086728342
0.15134597793857862,-0.044012621726666624,0.18738562249757384,-0.5932120989953584,0.052958201427963585
-0.4838799684567358,0.04385386059427843,-0.6807659184154208,-0.7874551912088901,0.023343972167598908
-0.5768335681220924,-0.04475517954820216,-0.7573507324537363,-0.9005888412768467,-0.5962789213108987
-0.4481423003026437,0.11505742758286806,-0.48721669148091623,-0.7968404784099978,0.3578621033832232
0.027520889232829703,0.71047639420552,0.021002387205081487,-0.4897078062688745,1.5639689826571892
0.7613196416357217,0.54547754120152,0.9713947112286576,-0.5619436134223882,0.7720419910716274
1.8657756110445922,0.5032504934821342,1.8992287817770126,-0.5145704458305833,-0.3273966569868207
1.5227100220639798,0.7211672452770954,1.336452557207992,-0.4579903179157597,-0.2993064690751493
0.3409640121761884,0.18425563913262394,0.3091111868828674,-0.4137783289706044,-0.17939586151508513
0.6656340732443783,-0.49714630178403474,0.7814657093067814,-0.7751229966301014,-0.4884840805562245
1.6919048222193354,-0.7059750978160557,1.8271369256657373,-0.7530579411691726,-0.7275951605110126
1.0008707653071023,-0.3861748828575089,1.0951026705484666,-0.8193762498810107,-0.13914421880107747
-0.009198354156534161,-0.31801737375555683,0.039420930447709945,-0.8477574944972829,0.3559119300277491
-0.7553345420156639,-0.20285332378468596,-0.8580710260384932,-0.696448755566738,0.13075795164622456
-0.6827289728205442,-0.11046045135225703,-0.8705423182577817,-0.7314761422851301,-0.13679432955640117
-0.48554851840748786,0.24111549356335438,-0.5221159361862278,-0.6757180452201074,0.019810417295995
-1.8079012063576452,0.37472428685164144,-1.63652352767121,-0.3800768369203656,0.6759504381936606
-1.0865211911534929,-0.3068847260935482,-1.010748647434591,-0.574218480641693,-0.5681038799282889
0.0015374393523013262,-0.8711745626473747,0.010857942034285679,-0.7559153407981114,-1.9694284332435996
0.2018698365565995,-0.914586478943952,0.21066028603807305,-0.7282612266057795,-1.1614540147161192
-0.4591615019450073,-0.6360584169525251,-0.2964172677765327,-0.1477879349147101,0.41692752350496415
-0.8187829317386272,1.414336349412334,-0.5911906625573515,0.48231335973129896,4.594553002295362
-0.7173846192628771,2.688738594156249,-0.7471271033720995,0.763249774530557,5.026500016713795
-1.6493486031520461,3.225361838919562,-1.6298691950324413,0.5851439608901857,1.0816174955094349
-1.3024340618736718,3.3965199734648763,-1.2680540707999421,0.7872268384886225,0.03056607950018047
0.41355915229240314,2.9723597806392674,0.310400589913581,0.8272783580950166,-0.0112178382680462
0.3880061582839156,0.6822679990807328,0.4027758373468352,0.8868837691758038,0.02637001353557952
-0.679385334693558,0.42001103455649097,-0.45642384358658417,1.0765018281790495,0.7325675415159815
-0.9403446203962592,0.4393664954835308,-0.7341272200159963,0.9023323238576042,0.6717407361795139
-0.07024805380429405,0.2713726714491621,-0.11498524554216145,0.5405280952392668,-0.21896327497555065
0.5934148932301884,0.21827192970682033,0.47933393975156546,0.4873151391041191,-0.3807169569943665
-0.36377263812517563,0.39617309666455336,-0.37005875746781347,0.6046058020723729,0.2374830891063522
-0.7413723072075892,-0.3271089707767149,-0.7855854513467893,0.446898230112461,-0.1860925432196749
0.07721156312091501,-0.17388298357679685,0.03938981865479697,0.5128864958012173,-0.28853963444752284
0.46678408331361004,0.11761293309568846,0.6424949633855269,0.5930909482492207,0.5280891476636647
-0.447072257337312,0.5092508304041231,-0.2174252927984613,0.828006436303405,0.7671611153976516
-1.372982234033012,-0.16913153522899305,-1.3308157966060477,0.619202769703944,-0.24591493146411836
-1.2422001323139233,0.019723906305862845,-1.255176956509741,0.6039703779589063,-1.0110051049102717
0.045758530453699764,-0.26146861209541267,0.058647114939816856,0.5840567663232085,-0.4441347900741034
1.4026453516323822,-0.7185026941394214,1.440600519563132,0.5179151096889311,-0.7129473866330601
1.105800873113338,-0.5523452326659484,1.097908466023435,0.6600967009706181,0.27934267264992685
0.29520395573369723,1.46667091071613,0.11865477756045367,1.034619400451995,3.438561947268238
0.20609952606137494,1.54820693018845,0.14641043979735818,1.2611648178525063,2.5305203742109974
0.35521647280977503,1.941328736715208,0.41097109727681086,1.4858788350564207,0.35629948097479275
-0.8883543266365845,2.1480872303047445,-0.9534919127773105,1.585526987911915,0.2967219408494729
-1.4567261367627797,1.960092948562943,-1.5858021221493857,1.345956326101277,0.3088674803092199
-0.23371949928128768,1.4899334161395552,-0.30987761151439736,1.4178019841311922,2.3238092144415914
1.113313031691593,1.4438511362480138,0.8553191258372923,1.2296203926753058,1.6551223966269428
0.3293326420697283,0.9934965048449743,0.0002891453591818891,1.1596205679209481,-0.4815563832339996
-1.367042190312706,1.0052426179206808,-1.438613920519055,1.0914168037563243,-0.44409670103256726
-1.0144822970452816,0.635827289529041,-1.3249513268595532,1.0666952698196142,-0.29371706810636117
-0.26097232455404223,0.2785901198905208,-0.571464425688409,1.1867429132669687,1.1004275999879058
-0.6657613065929353,0.34905259872917455,-0.6221992534129657,1.072424720466892,1.1733249614105739
-0.33792951781860264,0.9541890451852312,-0.3376762279273547,1.31988582118778,0.6582215376174844
-0.09405705315225747,0.9584662037437953,-0.2709116811554003,1.3438920049807663,0.5847512136887247
-0.43162617486769334,0.8481596227324902,-0.555352513570229,1.356088550154158,-0.4714033356723224
0.23064974305585909,0.2809951966783258,0.16187401047603342,1.4610297123121065,-0.03934803817865292
-0.08143258315698183,0.24440358284073452,-0.17727263613360802,1.5007195769398647,0.15982276266994175
-0.5737746668696475,-0.40442878457698234,-0.5994064685848859,1.4078858623533739,-0.4948735380054693
-0.5994091762022805,-0.15189418905972893,-0.5320047952231802,1.5224581814018259,-0.08186210005984658
0.01961173563938072,0.46557393221470317,-0.07453697964740477,1.4840774043136626,0.9918830988124111
0.937710944131367,0.582596732290331,0.6488405138525469,1.7862427219429855,1.1941009279953607
0.3847396673250337,0.8203085326523811,0.3016853228988945,1.9399254272251991,0.7546751664539635
-0.9402285142861082,1.7459546439536813,-0.8194058856372862,2.4145500191264944,1.4609871987909697
-0.6988997071237547,1.4301745294730963,-0.6071392799381877,2.457365901314166,0.9429825888533861
0.22529108534531317,0.9446080297588172,0.18667718861059585,2.190117003567248,-0.35589024057389423
1.3189197582539625,0.12807013467542597,1.262183721828307,1.442214724662024,-0.9959760730375972
1.1886427822461674,-0.49193219991580894,1.1976972129901,1.28925936537861,-1.6647676302704002
-0.30443412457049573,-0.9745172055114204,-0.22700248799993253,1.3880511796597639,-0.39753927961412383
0.1632456520819122,-1.1288965836660882,0.26230864920601643,1.260911320142212,-0.13241402304183023
-0.3667580028392465,-1.0580830012124725,-0.29960529499083755,1.2830643572577858,-0.4971323868250321
-0.5221971864747932,-0.4591346275988083,-0.4467950168075452,0.7168956227563181,0.13135417710726693
-0.002029361292686188,-0.4297881550501969,0.11081464087842424,0.5805056376955672,-0.6068851564511503
-0.48731065902630744,-0.6550924344473434,-0.32097755704345154,0.6938815446154947,-0.7239703762187959
-0.13122859442323812,-0.4759912268891957,0.025321380189323117,0.7003132885463644,-0.20658261497059863
-0.04540020029582579,-0.6073281618497212,0.045742061682244435,0.7052494327283968,-0.4167618683516247
0.008302788058382526,-0.47425697868463734,0.12825361975050334,0.5720283529597695,0.13280572689341696
1.0415557690809794,-0.369423542631253,0.9996037749604074,0.42765595006977597,-0.2076482630749384
1.6122232081117793,-0.49590290722062275,1.4036921703419545,0.14081820152690627,-0.7606660955717229
0.9386911479505406,-0.6836111844677347,0.8200271782634577,0.05261862828029254,-0.7342319465438945
0.5265686928503318,-0.4049153938721855,0.4435675836718887,0.12414455508373361,-0.2621836733212448
0.4329299631168986,-0.38569671994916266,0.33310717095420733,0.13157571841914162,0.636891951468426
0.9420111687151681,-0.4047428712461534,0.8293676754107315,0.03952107272558644,-0.20464182927296046
1.4064107185543593,-0.36447715669003566,1.3337735908695787,0.11390621489249643,-0.7251863905201248
-0.059464417112282314,-0.10640245107326166,-0.028721783093973906,-0.06086565764879094,-0.23352369473628082
-1.3743510115091502,-0.3379350144712991,-1.4477212320595583,-0.17079414389872016,-0.21723060316211731
-0.4014587896470896,-1.1788624734107795,-0.4477435355117697,-0.49884889516111536,-1.1687782201849595
-0.33448740575843083,-0.7142269113843286,-0.305062839743491,-0.5690121367576539,-0.8368821461574688
0.04324306604824712,-0.8501109531073826,-0.005146542099199684,-1.1306200103075499,-0.16927505588727682
1.2094329545378713,-0.8590159366083776,1.3908431167980144,-1.1181384484515118,-0.476645151447265
0.5144874665284725,-0.811034993840096,0.6456049259968718,-0.9040485019439377,-0.15133170663581574
0.2528802467089242,-0.2445813591036974,0.23575870438497634,-0.7695057808157126,-0.13348987253494507
-1.273730799124665,-0.4649607404725056,-1.1035692088778097,-0.6358664859515152,-0.2558118856504396
-1.5645466854559003,0.1891209313361966,-1.5900023083352834,-0.6466527803048565,0.5577131052052429
