date,y,x,year,week,cyclostationary_mean_HS,cyclostationary_mean_HS_1w,cyclostationary_mean_HS_4w,cyclostationary_mean_HS_8w,cyclostationary_mean_HS_12w,cyclostationary_mean_HS_16w,cyclostationary_mean_HS_24w,cyclostationary_mean_HS_46w
2003-07-06,46.25,9.0,2003,27,0.0,-6.583604e-06,-5.2654718199999995e-05,-0.001341093335666667,-0.0060596095262307696,0.008020767038764705,0.03713423350636,0.017425252447474466
2003-07-06,46.0,8.0,2003,27,-2.6808848e-05,-0.001176892574,-0.0011451252296000001,0.0014734925946666667,-0.003692309742153846,0.00803380307952941,0.04448008265408,0.02735157489897873
2003-07-06,46.0,8.25,2003,27,0.0,-3.96641825e-06,-0.0001209582457,-0.008288233475388889,-0.02080477425219231,0.002320472042441176,0.04067196846886,0.01963817711218085
2003-07-06,46.0,8.5,2003,27,0.0,-2.5955115e-06,-5.561619159999999e-05,-0.0069338903842222225,-0.01310838334292308,-0.006438303791647059,0.008758545541679999,0.0053110809473382965
2003-07-14,46.5,8.5,2003,29,-0.0015587112,-0.0007544342375,-0.002774408535,-0.023094863408333336,-0.030820542359615382,-0.02831612665147059,0.0012129395969999993,0.01570919178180851
2003-07-14,46.5,8.75,2003,29,-0.00047738352,-0.000269414645,-0.0011477106619999999,-0.019856346034444448,-0.022270268462307695,-0.015423393859411764,0.0182979866956,0.022660540304042555
2003-07-14,46.5,9.0,2003,29,-0.00016643603,-8.3218015e-05,-0.000333209954,-0.013158593952222221,-0.010801609505384616,0.0014200302017647053,0.0384576249372,0.03072608446180851
2003-07-14,46.25,8.0,2003,29,-0.0004824698,-0.0002379036625,-0.000593272305,-0.028733131725000003,-0.049850341425,-0.037042467207352936,0.010042871059000001,0.019290271002053196
2003-07-14,46.25,8.25,2003,29,-0.0002799531,-0.00012620125399999998,-0.0004812418835999999,-0.017635456046444443,-0.055072381878307694,-0.046622357636352946,0.001078093807280001,0.011723419768617023
2003-07-14,46.25,8.5,2003,29,-4.6332676e-05,-2.6504198e-05,-0.00013638535819999998,-0.007518794799,-0.026529114860846154,-0.01646118024652941,0.028027531072360005,0.016853505409227656
2003-07-14,46.25,8.75,2003,29,-4.6332676e-05,-2.6504198e-05,-0.00011835531719999999,-0.0017723512762222217,-0.00832734665276923,-0.00010615244035294177,0.03925305710056,0.018299924227865954
2003-07-14,46.25,9.0,2003,29,-1.2636185e-05,-6.3180925e-06,-2.9549575199999997e-05,-0.0010095806895555556,-0.002832150771230769,0.001605366086705881,0.036215546538959996,0.017424983592474467
2003-07-14,46.0,8.0,2003,29,-0.00032829246,-0.000177550654,-0.0046123017215999994,0.0011449297102222222,-0.0032199547775384617,0.004082514464235292,0.03930660735568001,0.02734590604621277
2003-07-14,46.0,8.25,2003,29,0.0,0.0,-9.35711057e-05,-0.0033235482531666664,-0.019489363329115387,-0.0046304297222647065,0.03866349458886,0.01963817711218085
2003-07-14,46.0,8.5,2003,29,0.0,0.0,-2.6767543599999998e-05,-0.003192914828666667,-0.012079204266000001,-0.007953591026941176,0.0073909441016799995,0.0053110809473382965
2003-07-22,46.5,8.5,2003,30,-0.0011316863,-0.00134519875,-0.001580006875,-0.015113877886111108,-0.025457284382692305,-0.028185154374999997,-0.003980746255,0.015692073397127658
