cyclostationary_mean_tg_1,cyclostationary_mean_rr_8w_1,cyclostationary_mean_rr_8w_2,cyclostationary_mean_rr_1w_3,cyclostationary_mean_HS_1w_0,cyclostationary_mean_tg_0,cyclostationary_mean_rr_8w_0
0.07125964798925853,-0.016038689183201546,-0.7197070974062575,-1.454710777787599,-0.23776369125402544,0.3565141019377887,-0.7196634470485929
-1.6978044742693614,0.5781046941187523,0.11485786472679779,1.2073669480553608,-0.1456272989327499,-1.634784646892103,0.6542004127103028
-0.7740458146855483,1.1991882705739927,0.7702674777740736,3.526172285873147,0.08604725769237578,-0.7810622333960003,1.2095635620352139
0.3542331131656862,1.3216641699614657,0.6199477913255627,1.3061102694268498,0.26220228113776345,0.19483855241279863,1.2922454745937588
-0.7337757590154623,0.9733037201135283,0.6904960374390485,-0.25134346182513956,0.3600239544375171,-0.6386663001053213,1.4746080943526945
-0.5443172829235757,1.6842212148009823,1.3263393304130329,0.3789489700452088,0.44574776668412147,-0.6254910084971084,2.2242563492557426
-0.08401306913969238,1.430748223955478,1.2665314578477411,0.40203310658407304,0.5257841336505715,-0.1762176989688905,2.1527679439643337
1.4099690413047086,1.2497379001821172,0.9438532496494986,-0.2301308783094741,0.34958909752895245,1.3629972857849182,1.9286663453691473
-1.0220252294593524,1.5291592031129613,1.197743963825843,-0.16424796707151068,0.029830688124248838,-0.8372352895933189,2.1617085409156416
-0.7663301874559508,2.0858143987158417,1.8178491312095313,-0.052710818501821674,-0.02132118947590395,-0.8154866927407847,2.7794242689887794
-1.0121211237376386,1.6944171553560232,1.6973587077043715,1.205303560260171,-0.021480510303143328,-1.1003921177077987,1.892635835648764
-0.3927003535365101,0.7489640293991404,0.9698289435106737,1.0269368613745802,-0.025581149608110254,-0.3630888034657523,1.1412893523708263
-0.5878802474334823,0.7238333477003235,0.9559486751419758,-0.1673751184859274,-0.025593632064680776,-0.7513693606430525,1.0408238171076674
-1.7033568501093688,1.655482941122586,1.7437005483469665,1.4851203120197178,-0.01583356805148644,-1.621626599636146,1.6847700026760213
-0.0744257929570879,0.8785390040305078,0.9852729722403302,1.1046376960352124,0.005464393943566594,-0.1452772722812811,0.7590520203922522
-0.6675063472241356,1.5719111960212173,1.5791236248333715,0.16134104433515356,-0.003498944621696247,-0.8347866750863632,1.1538701114555707
-0.4937982086541861,2.014123414846505,1.9443662515065876,1.0703911929184482,-0.02166556118460217,-0.5344341496737917,1.3967877896267111
-0.8849714878248812,2.2117816013348808,2.152538110658438,0.574797406886961,-0.017679528308693633,-1.0256239021642093,1.5467184460988233
-0.13195802762011025,1.9621302543513934,1.8087113380250037,-0.5182421855488915,-0.024270630192019426,-0.09252506909145601,1.196261213726582
-1.4978459754538205,1.665055030845708,1.2834959414765035,-0.35547939340221235,-0.01618645398145512,-1.2703945314447145,0.8249807474692084
-0.6393731070210855,1.6670022009409378,1.2788970456277418,0.0366155277606702,-0.03043898088423723,-0.7157556265984413,0.8366522811740795
0.09365593509233607,1.6980770985576723,1.6320491325367508,0.5471505863057149,-0.05905291256539545,-0.12278996298969991,0.920988346640876
0.4390115652577938,1.2669880813222492,1.0975619372705026,0.8882249377533834,-0.10906256479676482,0.3482853206702801,0.25826217832791426
0.08202532863014067,1.3182939795156732,0.9141638777315342,-0.9230712508794257,-0.18854573032740274,0.09910186618203785,0.17120930844925406
-0.29685697632328767,0.5620408946450383,-0.13447353934872258,-2.529835685722399,-0.26807848842048915,-0.24841288868240569,-0.5192816671223841
-0.5225804026432614,1.080299563055825,0.29624981576084664,-0.30193737189109393,-0.37039606056662067,-0.4016717852662371,0.03588301957631101
0.844212621543415,1.4922943990392918,1.1113123029371714,4.426676926546934,-0.1761120387644846,0.9434456640229537,1.1512863687889558
1.5177477661339618,2.09949779128627,2.2020401830911114,6.0087135798829205,-0.008226799822490166,1.7752731523661522,2.4675175768219195
0.5007977130120845,1.9244367755920253,1.9760848707921752,2.555495571735456,-0.1818530009842818,0.9494270837667131,2.280224622026333
0.045075714981186184,1.893433464973802,1.9028019001792245,-0.4499771698228582,-0.14254710288905809,0.06262973631683362,2.244297812933393
1.298281198188558,1.584391645692014,1.507183111283324,-0.2999646940636909,0.10324154496551632,1.5509618131214564,2.0773612709259672
1.6438337022189935,1.721264382919848,1.6565665219671837,0.5244601999292587,0.3924958405985776,1.8413715106452149,2.2764875189054448
-0.006273089470107306,1.8411960338588484,1.934944479203858,0.15421393332465141,0.5580298068873885,0.005982608975580576,2.5454260737875667
-0.3235945677761941,1.982804229661364,2.462650890428594,-0.681128911048567,0.620594847766681,-0.12539257163879083,2.91622802308614
0.5230342796563554,1.1296845428685107,1.713197580531816,-0.2193887617317163,0.7047128925781467,0.5851172927700444,2.175464663174089
-0.9432724717890885,0.7127560733561894,0.6073486652775838,-0.2205842770424029,0.8072995217387672,-0.6451370505459771,0.9140580183332305
-1.0865149136165557,0.19539413485557836,-0.4164030077916625,-0.6311331911416823,0.8986783695784732,-0.8871597305642287,-0.28946769987725873
-1.6732814282198967,0.25194236352493216,-0.37604757486300744,-0.559592493966345,0.9424741722784631,-1.6280859202111686,-0.2296127973214947
-0.5293826513498151,0.25386010492034283,-0.3064469620102293,-0.44716542793577463,0.7155370714187612,-0.9009070970895164,-0.19408671933279734
0.4236937753847979,0.1474137121699423,-0.4334968288845934,-0.6176816486389449,0.28083749174486444,0.22843211319152062,-0.3209337768325443
0.7800001683394219,-0.3846537102848123,-0.8925238534179705,-0.799995250777974,0.060574104006967056,0.8210348552943758,-0.7021027857035166
-0.6856811759552962,-0.5753026368653756,-0.8649194679830231,-0.650087685126014,0.08642237045450774,-0.8333406352002903,-0.7265712011617101
0.7439159860256143,-0.5062204557769778,-0.8780312421552537,-0.5558798561785592,-0.03538111050628841,0.3764144844891139,-0.7359710910917188
-1.3425476964603875,-0.7252652316122854,-1.1281199236533441,-0.7877128654243513,-0.5946307757320646,-1.1474473187506968,-0.9565975391119595
-1.010277364520443,-0.9774368291177093,-1.1782254443330478,-0.31177405679260334,-0.6851824716771171,-1.1420983918561072,-1.0643818772240805
0.45121890086091015,-1.0615281894273598,-1.2519741092370864,-0.33121081980761846,-0.4387288021433109,0.37685843319293527,-1.1710886098905458
0.32933981450396643,-1.1451925972524992,-1.4830830049380546,-1.1238748620374652,-0.38321912441050177,0.2796763367402011,-1.3481019420170908
1.97671794612617,-1.387354061152959,-1.8645553052479011,-1.5591547222047804,-0.2957525690543983,1.9637100649510675,-1.7375581730755494
-0.32393938874874384,-1.5770337937492056,-2.056298121829732,-1.6254734819496894,-0.13771528232329988,-0.1839002491826909,-1.925291664927372
0.010679339239841115,-1.5873130095029018,-2.1468923285066936,-1.0804914450520633,0.03987953738987429,0.04622231921890201,-2.001276485159148
1.0566980171651645,-1.5455191530254189,-2.094635298325888,-0.5857144469711981,0.06719123799188043,0.9330349504904117,-2.048939011902901
2.214743922895746,-1.6358715355566589,-2.1088187756038193,-0.5327511664034066,-0.011140577585979809,2.1157439640938245,-2.186893001197877
1.6942153961229307,-1.477091357334741,-1.9751421529047153,-0.6403410673804613,-0.08616990771533393,1.914018645638196,-2.125802170589793
1.5506539288911512,-1.586154879593298,-1.9105084751542376,-0.4037946589770176,-0.06398801592802672,1.5163365981063146,-2.0946936002280525
-0.4626961350869344,-1.467788991876744,-1.6543983817699592,-0.16424796707151068,-0.030216591311979013,-0.36047989231807914,-1.8574003188377897
1.1786957210029256,-1.6109485848186058,-1.5996099041472849,-0.3597988105110337,-0.02475830050313775,1.155118647914327,-1.890436788261415
1.1659775322038402,-1.2832265984534514,-1.2148304746719876,-0.4247479126048919,-0.026147842176762373,1.1467868461471846,-1.3960023491211708
0.46515245811257416,-0.9298733470888005,-0.7302476088436177,0.06278543255643766,-0.025593632064680776,0.6359385336432871,-0.9162923582256036
1.3009257613139376,-0.8916038397514363,-0.6748721661417272,-0.04396169298159407,-0.024859082688817865,1.3185425136760207,-0.9580688877489308
2.8423721262717216,-0.9445527272196246,-0.8408964436259245,-0.7065557461137828,-0.02859288324067858,2.7157781995086085,-1.0484947532951474
0.9402958188993457,-0.6170674439264364,-0.7385843063754554,-0.779056597632408,-0.03348465413005873,1.0133832782070353,-0.8275353388284249
1.0754668080025842,-0.6526296481106578,-0.7263663641164608,-0.5852606420594444,-0.03007594199822342,1.2116362104855778,-0.7466134640331067
-0.5963500745862507,-0.7450492943111225,-0.8949508980285771,-0.8369061426555141,-0.029859190956847196,-0.5527871626939009,-0.8596262032528985
0.10413004122670134,-0.483129104981009,-0.6126791466518052,-0.3757310129116892,-0.02903881686998403,0.23757649450118307,-0.7122615451594133
1.1824021952812644,-0.25256755541854486,-0.47280923574971495,-0.1764931755405138,-0.03588492425832544,1.073299033813627,-0.4950120314468462
-0.17020561279167026,-0.3546259929118655,-0.5465891666757515,-0.6039925937955681,-0.06951022861191822,-0.27913177435626146,-0.6769565029233241
-0.33781808329714996,-0.2277214608175402,-0.7720706187139118,-0.4160625911928542,-0.06645507014117309,-0.09715012593434004,-0.8175013856597756
-0.2689658468020872,-0.17577708909414222,-0.6926337357897373,-0.5001545348937017,-0.06274743110918868,-0.113522743867634,-0.6498125547978754
-1.84157439591927,0.21128902852447418,-0.40030755085837877,-0.2294371448025348,-0.08992386077685316,-1.9219988371559968,-0.3356850643235616
-2.0379792583108762,-0.0887017126004976,-0.4184938573308964,0.5085234424009327,0.013811768479294093,-2.0801079577559856,-0.2985521554352653
-0.3004916061893309,-0.17669781021898368,-0.23300913833822776,0.7034463186190368,0.35718960545879674,-0.5489643679654631,-0.17589648106021988
-0.017035828234088526,-0.1021590097910174,-0.16980859229117265,-0.2338406078771856,0.6947403194015096,0.08109186497975703,-0.17885903872163703
1.2510914574411371,-0.33736476231825147,0.033055270007609654,0.6540440143041681,0.9364600275877148,1.2158768832190079,0.007471381731340834
0.6618117827670281,0.11067236615397852,1.1219387677708845,3.096060861223111,1.2671630301668917,0.7591305803784949,0.6761801893165411
0.3311857650910128,0.06995673070395635,1.1000613132465724,1.572173860545702,1.662049684895589,0.14906698896921217,0.6728244957613139
0.5157534956284346,-0.3078658686040063,0.9078679358134703,-0.9417607506145156,1.723388285257316,0.6532822148948141,0.40281012389798254
-0.3286858835724941,-0.19676202592635528,1.1830962888602632,0.024219576907780836,1.611252599682671,-0.332338781292157,0.7298100103771823
-0.5027568200012984,-0.4913749368005801,1.3276873142237946,1.6811132998399012,1.9719510047360393,-0.18771499601748748,0.8220330490474221
0.8211154708666606,0.45876644516344145,1.3140715171189767,0.8425526927256046,2.2271920235944993,0.8468174082068777,0.8800403518909814
0.4183984900240342,0.8541572509148816,1.3352906579063282,-0.15887214004872807,2.5793211124537794,0.6755931222528851,0.8866640523161781
-0.7525525850437426,0.936946256879663,1.4008742022099034,-0.23419723861400754,3.1367920553788937,-0.6647614407772424,0.9868457842566565
0.8123455360400527,0.830090515808493,0.8063399663404524,-0.5900643327531349,2.8827290596690025,0.38435167576035956,0.5363333751519666
1.1531598674807901,0.31570443749493693,-0.347403288474028,-0.6311331911416823,2.326262549983556,1.0094990549701797,-0.20486565064875534
-0.23249552042193192,0.7095640759087216,0.028875288206608597,0.6616281992276551,2.5759995864446297,-0.5932019835162472,0.268981972385722
-2.287664451161092,0.721215481407489,0.1755432105519494,0.8234536583029006,3.3407525570326824,-2.5061613521210537,0.4173271640356282
-1.3917172710410184,0.6062377498558239,-0.11436044519868027,-0.5432583931279085,2.8192358792841,-1.444979062594241,0.09316062804274132
-0.9392825541546951,0.5581230680947357,-0.3814653830054829,-0.18869920545531532,2.442948764315899,-1.0119876670846888,-0.08050824021316329
0.2854715242871162,-0.3526609120989941,-0.4131329324519589,-0.0638165022697169,2.48379872843627,0.2418935402937458,-0.25437209380815173
-0.5766478812297725,-0.7035616844046376,-0.5929700899665914,-0.5032825640333048,2.458400516207285,-0.749714347404401,-0.4233621382533337
-0.5312572203593198,-0.6350778241076575,-0.38696354931793003,-0.23962088281153177,2.6929110045908398,-0.6151342402996649,-0.2774410630081431
-1.2961864046610558,-0.5330785687685334,-0.26016170914685716,-0.18835070857615518,2.9029544248996153,-1.4473619546484597,-0.12184064653017236
-0.3620080406753814,-0.826927429615147,-0.41442403786908455,-0.7087288327461729,3.2284429851610836,-0.3032364260244175,-0.28041096332192894
-0.9777619356656799,-1.0226025149611961,0.12360226920584326,1.547207869755607,2.5983107958791365,-1.1112780243865032,-0.17719274097658508
-1.9972185915283283,-0.8723316693316572,0.5212801977578924,2.417641603685683,1.8626696519961343,-2.0665173741788205,0.24504637233411536
0.5706865766358415,-1.127959639197592,0.3066946063391776,-0.32520655853973535,1.1914281766219204,0.5106177041539727,-0.038933690353925236
-0.8267978785669349,-1.3071949557685674,0.3435749826998049,-1.2350655587467472,0.5001008100651873,-0.835763975418608,-0.2469389845232174
-0.22673277828708277,-1.383596400282374,0.2523449432410335,-0.8716566196845292,0.1251643360076044,-0.11774933804318476,-0.320307716137889
0.35171230501690115,-1.542840420732152,0.20342486373800742,-0.6689999571461609,-0.07254875892236387,0.14204942051749825,-0.42524784066808496
-1.4052380873958221,-1.6242867259388083,0.07263031902556648,-0.3321386869265627,-0.06328998045758291,-1.4077862735623448,-0.5483542754542862
-0.09304111662186591,-1.6745980800481066,-0.050774719202099854,-0.09259199502105565,-0.029669821635813,-0.21444236896812147,-0.7328221216795374
0.021164427688381053,-1.348906433797258,0.18780538944022399,-0.318729119563219,-0.024316248279536157,-0.06391139054105426,-0.5625747721732286
-1.1968220683357005,-1.448989095841876,-0.6394976373977189,-0.2721852897832444,-0.024849674746350293,-1.2091121621178373,-1.0633761959294608
0.6639900966961192,-1.405499062305722,-1.015391150315751,-0.1845336876074381,-0.025449068913800027,0.5170929262603224,-1.4725563766065382
-0.10864632837946425,-1.1666097223615695,-0.6973288997929141,-0.24469193932707411,-0.025593632064680776,0.07148827830608372,-1.1494643652492416
0.5969155891191174,-0.772399659090121,-0.4507871833834198,0.3848794870785105,-0.028205618748584585,0.5381721021963075,-0.6378318274876883
0.050564457276272706,-0.6896199194890357,-0.4056610594481046,0.1581343339619071,-0.03348465413005873,0.2507692403496139,-0.5578808125739695
-0.3720567578279191,-0.2200120090535434,-0.25442846316375367,-0.5814231379651942,-0.03007594199822342,-0.2848044472559018,-0.19345355270551204
-0.3139686507083508,-0.3506307001571993,-0.47801983306775503,-0.8520067686973791,-0.025037677187840283,-0.10623737087161951,-0.33286724470397494
1.0625774811132247,-0.5858624339547408,-0.7137627899748898,-1.1729142008285893,-0.03036075062179012,1.0447268774063585,-0.5141646301304509
0.48688282743434014,-0.6033912327499851,-0.5969492458221874,0.03335622800476508,-0.034153069902643426,0.39122383172095343,-0.3579321586760773
0.4621482711746303,-0.5638371431830099,-0.655922359151533,0.2325940653759405,-0.04030409385718632,0.7766536388597818,-0.39794930078543644
0.3649686606652478,-0.71466803280734,-0.6321813196977892,-0.5714078974416592,-0.06313153577355782,0.5167289973703801,-0.39456147350654536
1.6711332844366864,-0.5087009014807616,-0.6989135606048442,-0.5001545348937017,-0.093895652163454,1.8083298752371022,-0.29597180179704696
-0.7731313013481991,-0.6531245377455923,-0.9938885917904294,-0.446478748339318,-0.06167629296023724,-0.715922216610428,-0.6311847543553876
1.3693836850225065,-0.1836714680696556,-0.573391096700063,-0.1819469370172759,-0.062243186075113664,1.4816166995912476,-0.03718116388488072
1.3212600469542284,0.2865990003556755,0.0999766330955475,1.016270962102246,0.034574245554232455,1.3062732408338975,0.38337806932859514
-0.28087622677474905,0.3233470102377493,0.28484701333573154,1.0565586770154503,0.19319317264489036,-0.2609785724146315,0.5420881102788389
-0.4404772260018408,0.47030355840974847,0.3589717038155104,-0.7280697208661642,0.205338774228265,-0.19422935867301275,0.5613259073121959
0.13784350756578498,0.18270594760983644,-0.14950465447620154,-2.0128941370492575,-0.004710401161285183,-0.08564625059415702,0.06465066595409
0.7764479552810685,0.4355329617747604,0.42233534818374774,0.05984983371598824,-0.07554767475954022,0.7498286307108518,0.5599388244878714
1.9630176577118668,0.21626123864231206,0.22504422308103916,0.715517534902014,-0.08852667383118235,1.3071602367019604,0.38993144479221886
-0.008692565216203872,0.30108818478668836,0.29750176386694965,-0.6041313420031484,-0.1661483800279847,0.2867939484618123,0.3792017092833506
-0.11752683561031682,0.08865864667055416,0.2667726733234427,-0.22225546110415556,0.08045442434715402,0.3250961047070485,0.35917855414435507
0.679095126933175,-0.4052090147646417,-0.09591638752493255,-0.4707636454661772,0.21468246248373318,0.681025291022258,-0.23177096143998982
0.6037402490653933,-1.2668101397634215,-0.9103552587803823,-0.6221532814987745,-0.04454459954484788,0.29154999882121185,-0.9366672057471247
0.5013506597435874,-0.8337064162771984,-0.8612348273561677,-0.4714401318268927,-0.12724848183984205,0.30113435339714123,-0.8427850802480462
-1.9749969537095955,-0.8296729698023048,-0.756440911836393,-0.5116636316751304,-0.05086567834151118,-1.7642536239134277,-0.69288457907989
-0.8410792096080424,-0.5428656598434686,-0.376133071331137,-0.7225479262074913,-0.17346640198567706,-0.8180985687691817,-0.3266231497831469
0.14393937425124392,-0.787502027643955,-0.9817025628127567,-0.6311331911416823,-0.3850140765418546,0.2652659603175156,-0.8101549543179841
-1.548069431720335,-0.5109461577588337,-0.7833601262516001,-0.5149466474708109,-0.3871761598764124,-1.3522140184348448,-0.6232390955876245
-2.7658211948873577,-0.8294057968636149,-0.8235080667675878,-0.29407624734099524,-0.255613103038397,-2.800830750169384,-0.7369318736340476
-1.1877449688140462,-0.7437871005663929,-0.9063321429404751,-0.6096372417862492,-0.3173069639734251,-1.2222326216744177,-0.8480931152237479
1.2015329212012,-0.7437326995503465,-0.9782771965972005,-0.8354861819827601,-0.09149786575309765,0.9317960913833051,-0.9227683547639578
1.0263882612621096,-0.5084972497431237,-0.5830500000892358,0.0778555733929954,-0.03837971282824512,0.948446423586386,-0.636078117190065
0.07328813915381151,-0.7861252539948799,-0.4924895015224599,0.5518810416128556,-0.23134039004355986,0.07531961515785494,-0.6082022335716948
-0.6392853911438842,-0.5843675139375603,-0.16602521476480814,0.6666604449982949,-0.3252995290203121,-0.5719674112689238,-0.2935590403421823
-0.7659242961137536,0.14992720065003345,0.37945594419343665,1.1533346430736207,-0.07883487419958604,-0.6698854353840008,0.17768052399309528
0.46690461970378033,0.2882544974299175,0.6093933505110919,0.7170524543415066,0.11247197934439845,0.3069668722270472,0.26380074682732435
1.6889217370355014,-0.09721221599117624,0.23311766925438107,-0.8209762377243018,-0.19901105293558333,1.6101208080374254,-0.0626399550471361
-0.5882376254711498,-0.09873677214427418,0.14629602285138174,-1.1428307098230563,-0.1533744472984618,-0.5930105719459152,-0.15154235839265295
-0.5029602965507567,0.09232693718709933,0.5572632349262199,0.48866072088862833,0.21109591116540052,-0.48273994924068414,0.3208964663700186
1.7910755142449324,-0.22284702746092033,0.3792909015942916,0.17284100663163104,0.35700159554041694,1.7018608979648628,0.13782767651544517
0.4741857074264384,-0.5962851782143621,-0.14610322981965218,-0.9942700154420405,0.09710567150224649,0.6027556017283014,-0.28849713963629203
-0.6793522819280051,-0.6461644684543795,-0.1963875762906998,-0.664243173692688,-0.062037621287067295,-0.7595457259918562,-0.3534999359730205
1.5679679594747278,-0.8692425283137183,-0.561798583894049,-0.5178516198935842,-0.04387627472197092,1.5081335122413473,-0.7188662510612545
0.6967525061374708,-1.369207705555805,-0.9867941660507009,-0.4037946589770176,-0.06368400913819759,0.8605591172674103,-0.9425957019670879
-1.1568863715535027,-1.2951205834989512,-0.8576258179346534,0.6109058815035151,-0.029330273295335385,-1.1424643521671445,-0.8024952421100843
0.7478221272321363,-0.8465144172162912,-0.48815771377028816,0.6587560387348655,-0.02265964407313361,0.5895420683178364,-0.5043160156248727
