cyclostationary_mean_HS_1w_0,cyclostationary_mean_HS_24w_0,cyclostationary_mean_HS_16w_0,cyclostationary_mean_HS_12w_0,cyclostationary_mean_HS_4w_0
-0.3096600583476314,-2.1810220031781364,-2.099456634937874,-1.860636592125652,-1.2824494096874075
-0.09913088108322793,-2.157366211037512,-1.9694890896958164,-1.6629757180364193,-0.7331510341931183
-0.1053991252058803,-2.09880797200941,-1.8200247503814453,-1.4801394223086746,-0.4072849873100368
-0.09727596534844583,-2.0413108671388605,-1.6643289774416221,-1.3406054860133054,-0.19973258365636623
-0.07170054671235103,-1.9653328715838203,-1.5296923029327687,-1.1851762117846716,-0.10663335051244517
-0.06643688067626714,-1.8964128679678265,-1.3692745655791418,-1.0633314579295583,-0.09936155148409909
-0.07127965328773261,-1.8161445626505521,-1.2197833897147885,-0.958398479156784,-0.0950801254369844
-0.0728187158300637,-1.7118301873426278,-1.1073603715178642,-0.85791107806089,-0.0859920120063119
-0.06871887967363481,-1.6277085494007562,-0.9828170463365328,-0.6216967123329139,-0.08335746742444501
-0.06855150338712612,-1.5289039239618605,-0.8852694601938559,-0.38901764250053555,-0.08470927833605857
-0.06943981130250854,-1.4142471908638627,-0.8006827876721117,-0.24810814931044056,-0.08461939687445347
-0.06989531824153362,-1.2970196325533403,-0.7201284921763254,-0.16044266527429982,-0.08415535700124409
-0.07296985896165657,-1.1964547630105158,-0.5311335050886734,-0.12222985590530992,-0.08468373601365935
-0.07669884522038932,-1.0766167651471008,-0.3449981880055921,-0.12009104263202643,-0.08745151359125132
-0.08639384119780813,-0.9654227732523092,-0.23369198330813437,-0.11997049950094,-0.09205564311280216
-0.05365975627358846,-0.8781035098225485,-0.15937780239603494,-0.11127601423491189,-0.08099251851854515
-0.061837418694937495,-0.7869237826510099,-0.131193195587587,-0.11394676220516053,-0.08876051211704696
-0.12207340472196655,-0.717015521349533,-0.13328479263660517,-0.12000222437204344,-0.10122916357676437
-0.1474927290301128,-0.6583315334332421,-0.13780334015806078,-0.12793333517867192,-0.11790826381925142
-0.25881255622122346,-0.6126517938015741,-0.15450138718897324,-0.15228724694628096,-0.17217127353435133
-0.5125461943760908,-0.5015874797620428,-0.1952769937088431,-0.20375452811890601,-0.30684308005670197
-0.7846014878823427,-0.40442604063060056,-0.25310166366064374,-0.2757190096648262,-0.4697698996974499
-0.6306934583957667,-0.33476317201549816,-0.2733778164606149,-0.30075149593526956,-0.5163398858521348
-0.4431508897490968,-0.30560252218945383,-0.3047191003536844,-0.34036019988030497,-0.5917418178708119
-0.194901181489367,-0.27134252498663064,-0.2899644553049701,-0.321975325204891,-0.48980975722920433
0.13446796245203368,-0.25865196680519775,-0.2757908915555285,-0.30368093004440827,-0.32450260166798367
0.00481826064156804,-0.2598411594127175,-0.2790735115583189,-0.30709403311581845,-0.16401598006717436
-0.14590188574183635,-0.2623424696671029,-0.28571594556407526,-0.31322515077087537,-0.12417876023356382
0.049032109063979534,-0.24405118786507296,-0.26186690201715945,-0.2885165554141473,0.03962228418991754
0.7920574626336148,-0.17186916775348435,-0.16509937420097975,-0.16487618283857117,0.2829360186462367
1.0156332846944867,-0.13081330520121795,-0.10969051546738896,-0.09111566790861832,0.4027649900883729
0.7147075705942417,-0.08933121499414602,-0.053165934168245006,-0.014973169370070085,0.5756735595896685
0.8986706541804163,-0.028880351080198586,0.023349360016096676,0.10982955494371173,0.8335559636906874
0.9038182504671677,0.012719581891433997,0.08172180197573368,0.23068723950768463,0.9282156221149629
0.5668772267540515,0.03806239402428795,0.11981648888262648,0.3441496590367621,0.741068526715187
0.3105755094265058,0.053278177659384064,0.1463711775760146,0.3945002679351064,0.6381582918370109
0.5711633119598132,0.10584963409935333,0.23601033995123613,0.5208767831070799,0.6823219145433191
0.7737931212346352,0.14218200524473976,0.32546159125560997,0.5625344048696873,0.5866661875598633
0.6060968228324998,0.1774524506487859,0.4291879823195897,0.6022438339680531,0.5593066179720115
0.9932300269089827,0.2552737500615437,0.5513021962957929,0.7334738211024457,0.7622439190413911
1.3419018733830885,0.32372429927085583,0.6778736366266954,0.8598795254520913,0.9842550229260086
1.46899356622019,0.41554361933435446,0.7827055096273868,0.9792339134890521,1.131990134481216
1.7138893840536866,0.5157433889075458,0.8971657646413677,1.0196014882464135,1.37174960125461
1.4743976389164724,0.5851430920448056,0.98668040693885,1.0587505714108383,1.4900579946712966
0.8233741237877993,0.6285837673583665,1.031240171890929,1.037823514659276,1.3012126654123717
0.07294989282727107,0.6456835518347318,0.9889928139640384,0.9146814479489547,0.9656423349082429
-0.14685399303690536,0.6943221712051245,0.8999172109346406,0.8546825410011879,0.6338304179455507
-0.01332650009456024,0.709634817761934,0.8454116070554091,0.8131516765308421,0.25266132041363437
-0.0666333058267437,0.7335185040280868,0.7907012783713753,0.7881561161648424,-0.002161661911001421
-0.06931147836840058,0.7223996763199731,0.7102526855520321,0.7010962978521892,-0.11554558152388068
-0.07246553599476376,0.7113110618172639,0.6543742518174006,0.6409134226402141,-0.06178398503343779
-0.0732059668752097,0.7136374596874608,0.6205498924409977,0.5830058734660272,-0.08474783394209295
-0.07352815029731471,0.7182576570653683,0.5999394253314421,0.4556395393251836,-0.08641824662448296
-0.07371175141640983,0.7002502819107321,0.5299014408074375,0.33711551910097043,-0.0876349572376407
-0.07637425069243342,0.62727835038869,0.48116573258575435,0.1874349298908602,-0.08932710965196045
-0.07781664851542154,0.5858202374523953,0.4344586241965378,0.026330207593720786,-0.08983271338306248
-0.07470521262273644,0.5443838752766467,0.3322680260617531,-0.08129726356732074,-0.08993612952854696
-0.07274156669362325,0.4838943887053954,0.23718249916280662,-0.128916362427129,-0.0895061920659387
-0.07316061217790075,0.4418662708259957,0.11740252425572478,-0.10621957882471329,-0.08971060323672636
-0.06915487748677089,0.41687026515985576,-0.01111631873741526,-0.11499679991910466,-0.08654511314433927
-0.08102229837570846,0.40010617828118417,-0.09920407024948474,-0.1177134710907748,-0.09104242436381
-0.10260024784739401,0.34571193319782534,-0.13982992892907734,-0.12115272199351163,-0.09802498799385144
-0.12113994018017578,0.3062045070806033,-0.12580099320755309,-0.1266547796341899,-0.11098051069069749
-0.18077299921814252,0.26330889902309573,-0.14403680541529115,-0.13983589244934727,-0.1423556273537794
-0.18387261246707395,0.18305298470986006,-0.14916575198892734,-0.1456810908581302,-0.15817525558954568
0.025066494157389218,0.1252955088790255,-0.13126737513304146,-0.12276531677497898,-0.0985944312889555
0.27573917254984415,0.05779115067020432,-0.10149253584264335,-0.0854664446786023,-0.002375222396660511
0.30247848608395445,-0.022778584609678104,-0.07953026017433956,-0.05755457630703626,0.07583202724875908
0.053764552807136046,-0.09097381097779461,-0.08394795150988771,-0.06278704938270546,0.09431041496486632
-0.1951917277124872,-0.1291021264965517,-0.09636906009569997,-0.07833323611445307,0.07123665702505624
-0.2255289509137641,-0.12193758099207198,-0.10516469732997051,-0.0893655106539419,-0.00910575226436198
0.07905826118650842,-0.10581806663423172,-0.07556729027778283,-0.05285687266337714,-0.010490108672791385
0.25915641711193876,-0.09453767096050802,-0.05978543728894372,-0.034097426624937005,-0.0282038729251944
0.04526305656139982,-0.09538755267682042,-0.06040359403614281,-0.032657472584866454,-0.015569759032452205
0.14016924990229393,-0.07404088552208594,-0.03181429645751543,0.0061006271668018015,0.10820782254822058
0.13640334250588068,-0.07484128079533119,-0.032758683670894725,0.01026290804214372,0.13220207474118503
-0.0006653695323321612,-0.06744521609798644,-0.023435471545308322,0.035937494184428924,0.07494638214414683
0.17619976895376913,-0.04976106737635646,0.0018211790253299849,0.07118144646541841,0.09824464797398748
0.2792291214255998,-0.03136673756570835,0.028704547007555398,0.07896952721098556,0.17208280346523486
0.0443999277342935,-0.037494146935187635,0.024412739818759032,0.031001301673715054,0.060108725877662306
-0.38043303573757026,-0.06314025954091386,0.0006940101171864684,-0.039101281254680105,-0.03965237156015738
-0.49781322948435003,-0.08182953371106681,-0.019522467524245236,-0.06460384411360486,-0.14384376902176527
-0.7718609551036503,-0.1360135804668092,-0.1099224991533757,-0.13889479493425286,-0.4292090128843317
-1.3421453938066599,-0.21375433783240108,-0.24345293443354613,-0.25712446943460887,-0.8108625290217019
-1.513583583715645,-0.28614852099268306,-0.3611935020046471,-0.41295827333436924,-1.070503843676182
-1.3145474442525769,-0.3423128003400517,-0.43325419972695006,-0.5277294814817391,-1.1955600432516298
-1.3925595852035846,-0.42118843144684365,-0.5280560504176851,-0.6606716227426462,-1.4396075475342087
-1.444190672938933,-0.48114788441573686,-0.6032935500093997,-0.8011285735878025,-1.4736738743143964
-1.185181336277774,-0.5267245238463035,-0.7036770902711525,-0.8886561541929661,-1.3762406119227493
-1.020351758788757,-0.5689331253790917,-0.7800917390324852,-0.9768832859653428,-1.2715461963480224
-0.7470865067236394,-0.6074356993353662,-0.812448124760271,-1.047418645197458,-1.1428221745804923
-0.4044858613001084,-0.6395434045202303,-0.8540296103761568,-1.0941524714718829,-0.8637427903379834
-0.16919989671893246,-0.6562121282031719,-0.8533189866904229,-1.0838618388382046,-0.6162640073138806
-0.09602667727791582,-0.6550197834273604,-0.8660813332780881,-1.044649033532518,-0.4138920385837222
-0.0963171806546489,-0.6458756073472613,-0.8899650425836181,-1.0140860883291747,-0.2347181804054559
-0.07586266758541378,-0.6392801800087945,-0.9145298785972305,-0.9242713588154112,-0.13685465741328165
-0.0738157165377085,-0.6611573112188798,-0.9060131195498196,-0.7951751979987112,-0.09843818608013517
-0.07228700759538935,-0.6726435486349471,-0.8715061335571989,-0.675528032277223,-0.0969833750909127
-0.07096782346563932,-0.6720080436390448,-0.8465063608320973,-0.5801305455174831,-0.08813826144164738
-0.0722969099833565,-0.6934505626429122,-0.7744138285803904,-0.4465015071371478,-0.0871291565234001
-0.07637425069243342,-0.692958416808862,-0.6712264274047605,-0.3424225169615371,-0.08835684391530907
-0.07837045444298726,-0.7005732031278243,-0.5756898178765458,-0.2540531748240881,-0.08899649921853287
-0.07466490121413068,-0.7181487901062272,-0.4991611165556313,-0.1781931790965541,-0.08933475111511463
-0.07284156254747491,-0.7365618347490072,-0.39189058054969755,-0.13711527835761617,-0.08977493789189091
-0.07441248554519535,-0.7302176357792357,-0.3080081123982826,-0.12118212712459908,-0.09021272578827273
-0.08039182663213884,-0.705083524318833,-0.23765480429047378,-0.1218889535958526,-0.09145652574145564
-0.09853973739760902,-0.6883705928031967,-0.17947391398353083,-0.12166326559338729,-0.09853740130375814
-0.11160915620178642,-0.6362304597770247,-0.14914107352827302,-0.12455661484865006,-0.10666473013288913
-0.11839094973221613,-0.5611402687500595,-0.13982338405875838,-0.12901125737852442,-0.11730470902156694
-0.1243352678168826,-0.4918046554106584,-0.14298694596101183,-0.13326196856045797,-0.1272251772338268
-0.23596461097996077,-0.44863244826694254,-0.1591849630544052,-0.15721742600153987,-0.18133631103279013
-0.418094487569463,-0.38936882288164365,-0.18735905209556822,-0.19293737150012272,-0.25863917656569657
-0.6600371613784837,-0.3655360169471335,-0.23976753761401362,-0.2583241213416009,-0.406964672669687
-0.7420573725755292,-0.34199127860353146,-0.2796710807524851,-0.30761000997024396,-0.5153473237528673
-0.7488015026460237,-0.33649739284715824,-0.33342432750579404,-0.3740376369053904,-0.6642187447076088
-1.0372485736895714,-0.3719050099077506,-0.41370193237434316,-0.4740269836396989,-0.8457162024839443
-1.373685741044863,-0.43755629585205164,-0.5140429957405381,-0.5990449877128218,-1.0585150190317463
-1.1702354667216557,-0.47628506567862045,-0.5655033104915621,-0.6635515855849666,-1.056564247119986
