cyclostationary_mean_tg_1w_2,cyclostationary_mean_tg_4w_1,cyclostationary_mean_tg_4w_2,cyclostationary_mean_rr_4w_0,cyclostationary_mean_tg_8w_0
0.6509722120517306,0.4324984380249175,0.34340133623796104,-0.5101528297165857,0.1370290563493528
0.15507603060046762,0.48342613847201416,0.38281691337622187,-0.5017622829441641,0.5158431916770589
0.33600077586964133,0.6540520022412886,0.6014625248125938,-0.8851630082090576,0.4754812943571107
1.2420799329381678,1.1948007452858844,1.2172727429268497,-0.5238993069443217,0.8654158835081399
0.5130873931163644,0.47962298010841836,0.5639486053836059,-0.039420372089660524,0.6075309208329237
0.1692532950596926,0.6895104279450065,0.8303527990932964,0.23180664249003166,0.8527066722053119
1.740960508048957,1.0377699467249182,1.2284341559723493,1.1502375313836106,1.2522359905285099
0.907959693938118,0.7604192751868982,0.9806403493443584,1.3446623959897104,1.2562031662699507
-0.20668978534929516,0.12401089146252171,0.4631900750878425,0.7597648616341165,0.9787498621037112
-0.12974656385674538,0.5732374030984028,0.8837267173089486,-0.08049343125888905,0.9368750998485524
0.5823799680593071,0.4612455819296834,0.8759760611323512,-0.12899924134302507,1.094449961900871
1.6925999766383768,0.7533859139343044,1.135300309403057,-1.0729572007563468,1.3884551491717512
1.2101609510657905,0.7094829869108349,1.269690959537639,-0.922803919241838,1.0407569049719745
0.21406610843406162,0.9084339512468705,1.247915732658123,-0.762727214319286,1.2097016586570326
0.5875532128884048,1.2407213659036225,1.5031799932008638,-0.2369137040495392,1.1597991853025436
0.7990584846917446,1.4645592609388218,1.4054286459020247,-0.8626954935709176,1.014751599097827
0.012017840056324423,0.6904285248558991,0.6690844870829968,-0.48076467873777773,1.0742461007809774
-1.2981208341012123,0.10783576009430502,-0.04500264689691421,-0.7502197040059492,0.7441396382430439
-1.5185425207760246,-0.3009751056708319,-0.29185120117719926,-0.6399486993838173,0.5228897694836697
-0.2769003719527573,-0.8636082098173802,-0.5769814428530864,-0.6480843705878043,0.30237707053718543
-0.6320077191260416,-1.945317060630554,-1.3275062992700453,-0.5009805587258473,-0.3743565602447003
-2.5888723596430006,-2.9158485354063415,-2.352476534699826,-0.7434661457196189,-0.939087134209693
-2.3711206530221225,-2.7245985423506114,-1.9904607200544935,-0.8239632489449908,-1.2266221386338205
-0.05759941764626321,-1.9841938627666484,-1.2491006118186379,-0.9067590140852883,-1.213191397132588
0.8935397731719971,-1.2938940410553943,-1.0283714521629677,-0.7045402347077322,-1.1541653292503766
0.4050652741688505,-0.6610783949851563,-0.4529434057216988,-0.5952625598269511,-1.1120040406961973
-0.4860488095109571,0.35512440177570986,0.3425322273058824,-0.30159261253100594,-0.8142271072397245
-0.9021371826074359,0.8361497962326895,0.5054034064071705,0.24212450503045385,-0.70846669847686
-0.3278708743688928,0.6190035346170265,0.23960505542579855,0.33774764743412616,-0.661192307955872
0.6818430640523494,0.3463870517386134,0.4050662121906466,0.05072638684504058,-0.10642323735716469
0.206333055092666,-0.021304002301303023,0.12489699631051021,-0.11336006642197777,0.3340804211195728
-0.8154477732399478,-0.08209651582155462,0.23688289389424178,0.06444510714277825,0.5546774168090984
0.5671733793808091,0.6241438423066481,0.9226459164845761,-0.5708369383769257,0.6811812316006555
1.1267509939323228,0.5690638140617875,0.7654159593331046,-0.7345897448042069,0.4798504840044908
-0.37918368192014745,0.010856463730858691,-0.02975124466915072,-0.9011279958528086,0.2657590738823488
0.3949279709821172,0.8046907936714917,0.6845745087308001,-1.0722196735623364,0.670192142759182
1.4221780746958672,1.0294443858597166,1.1232610975600839,-1.223282411921095,0.8890360389210777
-0.5433050484453297,-0.02241125235865742,0.0854428655440836,-0.6674289524920648,0.5293402760162738
-0.7050328146182662,0.1230857435084104,0.26896639710456205,-0.5129278265957296,0.39392245131814296
0.18561979102752785,0.31839728944874673,0.5893566855685641,-0.3304532142946089,0.5095810906730425
0.32262551966403424,-0.04519857307614896,0.277832354667381,0.024492474210673226,0.6576471685112157
-0.3476383620236626,-0.6831108084017498,-0.42461337359636764,-0.5969982182922674,0.03754942888943501
-1.348026387208086,-0.48012844772788926,-0.16273785428085538,-0.9430781692540443,-0.16105813145437886
-1.7064629687696098,-1.0714714296868757,-0.9374771430164568,-0.17735651080266762,-0.2950489309568401
-0.8228288861905677,-0.8447233947344701,-0.7056018540750251,-0.21636388604937556,-0.4808381552117149
-0.08620598456790454,-1.0239044763371818,-1.1364620563866723,0.34408767868294143,-0.7000161984811616
-0.6742938134845079,-0.43399306060263826,-0.8823729930453396,0.6256271806513399,-0.41345824416636523
-0.37394260996242473,-0.1795469373556929,-0.7250328826705379,0.6013512295165465,-0.5430372265512635
-0.9036534675763378,-0.12360431763356942,-0.6036357690685007,0.7920420004478561,-0.7620804777162543
-1.372720533214988,-0.373722853390531,-1.1174826560068154,0.9237845801435969,-0.9653435099611813
-1.111491003246708,-0.19739726945296657,-1.1353371165934087,0.19728367214859704,-0.7886173443593856
-0.0772781595252617,0.20795460115510656,-0.7836757049411495,-0.1452005907375701,-0.4488278801514284
0.7703073889352746,0.5401129796375974,-0.4493895873539959,-0.16998186317857708,0.012018369300242523
0.2705266780988002,1.2432328334018008,0.11608611535935635,-1.3994904198984786,0.0030178302391700076
-0.7436854033572758,0.6286928512678783,0.04367551708771493,-1.686684173475524,-0.19103249844526451
-2.3382634170003707,-0.5345583427063489,-0.5954170993842779,-1.7128818284755212,-0.7846151039744981
-2.5293070824027257,-1.5146608553975305,-1.2006395273635289,-1.34128240004113,-1.0644060416322976
-1.1011248627381633,-1.6674921133835123,-1.5219661182258413,-1.196491970802679,-0.8527829570542247
-0.46356494043949187,-2.1319942460257555,-1.7473097340983572,-0.8793234095753314,-0.8511512333012634
-1.3325052581443169,-2.1607691636455386,-1.9582214877246902,-0.48887191309381745,-1.117503757170067
-1.5479858335835142,-1.5637061733184658,-1.303305360721261,-0.5727739591026106,-1.530137405081224
-1.1489389314694554,-1.3584943353860883,-1.2898571667594192,-0.5634669889891891,-1.9322198520921543
-1.5170665517452597,-1.7007766280417638,-1.5985409214139648,-0.5901639601030365,-2.2618193468620618
-0.3561123158130735,-0.9143969186140882,-1.1115448465031812,-0.2952464581198491,-1.7541930112451305
-0.2980649716775351,-0.4845946863943628,-0.9599533574709429,-0.3818790477205978,-1.3891483240321982
-0.9693151992730961,-0.05425705220760172,-0.760637984430736,0.28446699304734124,-1.1587576222647897
-0.4274740619079752,-0.012832832211792001,-0.5602312683303815,0.5118030708432822,-1.2077402230575067
-1.023736644569958,-0.485984063749189,-0.7394808548256337,0.5583988709158139,-1.4361981714107594
-1.4560888220937367,-1.7221034414048797,-1.630828483470505,0.24159721583116697,-1.381784826562911
-1.5341445352754257,-1.5586824962801247,-1.7213661715564827,0.2202017569808391,-1.3653227960041232
-0.5883650821950633,-1.2528010956653048,-1.5522066203183111,-0.19272851583237466,-1.0186919635887188
0.09940200206842673,-1.0776183760049236,-1.4455727924731534,-0.39776450772083044,-0.8521067613437706
-0.44201061997939584,-0.534581979964729,-0.9995610142923866,-0.27469622026907625,-1.1971123022065513
0.26423840598696957,0.2907530126106123,-0.10450259893656683,-0.47766010737352593,-0.7869687717769888
0.18727046245688314,0.340225334696796,0.30134180635670776,-0.5625206682573152,-0.7884848962775692
-0.5346655203942652,-0.05386940053349094,0.15005530406156636,-0.7799875665716922,-0.7417394295964583
0.3823902213404364,0.29459928214339415,0.5732089114859484,-0.7023216542941456,-0.22203402469029793
0.8256340411450083,0.4537417108606196,0.854653150926136,-1.157661437018339,0.1275116665726653
-0.41689556543597633,-0.2679844023208413,0.11012751443481823,-1.158153361100084,0.10139365602258817
-1.1978786769765724,-0.5027796951934288,-0.07583453410714017,-1.4913037682940629,-0.1864053467667296
-0.19174246111573076,-0.12734485307690224,0.2346068529171743,-1.591405472696348,-0.008371951183933362
0.977642877074136,-0.12576197398566327,0.23423095504255848,-1.5418548904024383,0.27923403331772173
1.150246818406946,0.046581093987089324,0.3349083850276449,-1.0973849667159121,0.23695153790432574
0.6750233315233255,0.632657443499272,0.7657589489322504,-0.7043653684913932,0.3413143796024434
1.084710852152424,1.5368940432844502,1.589168062481172,-0.6199509815551622,0.6746786555490316
1.8125605999416459,1.5537608776142642,1.7716451384200098,-0.12800582447217487,0.7224849920574375
0.510941520258202,0.9984266547662345,1.2763370389682305,-0.04998425535420415,0.5607469348689426
-1.251214888215425,0.1665902121806958,0.5309369235751968,-0.14475023517172944,0.46785054584064073
-1.5320572346292733,-0.2802918472498396,0.12845769925467113,0.12534388410843003,0.4305114994975696
-1.583558943903243,-1.3599095474366194,-0.8738000430565795,0.500787793260015,0.010632261602341297
-0.8565003013151855,-1.453042407000315,-1.2475857296147834,-0.006248793501990438,-0.07409047388498001
-0.142770006451257,-0.9789222440798455,-1.1700172066606886,0.2576377654042387,-0.16923019819923968
0.013539196212412612,-0.03788992839422883,-0.4989321010791527,0.4905661089862713,-0.06452638848812726
0.5863602161026724,0.5528585366649572,0.015672089269559625,0.07656574969617613,-0.1948058953965408
0.3568332128336733,1.083343044402883,0.5284846374408,0.3348092509101981,-0.39477135472750824
0.07163978781341375,1.107173066720014,0.5667904208540052,0.512200199517779,-0.16698219124127495
0.5453578927805848,1.202270236413771,0.8501142873588005,0.2186509498803318,0.36270544098238755
1.0746402350771993,1.1285721091190883,1.0623712872250577,-0.45813528504117434,0.7922205466528256
0.19777796230826494,0.6423639537468214,0.7663124688794866,-1.0230246014371895,0.9490142249216832
-0.034411414233888396,0.8243605032889126,1.020020126685037,-1.3465109823969046,1.0219888319836974
1.0831017644580014,0.7653219463830218,1.2882375801422778,-1.2808854188995733,1.205770532461639
1.235463681795021,1.0981602218811564,1.3334849443067174,-2.0804644828080896,1.2881975746706227
1.3644863475618145,1.2668100716798165,1.2727684876069072,-0.8271291464295955,1.410806426549719
1.4326230299052762,1.8746311409492102,1.6766165187179032,-0.3611657337419392,1.623119891491296
0.6470588614193398,2.121509964022195,1.4335520030420814,-0.24949963286002777,1.6178230060241916
0.5794311994897696,2.2588441462026836,1.3306965684486916,-0.23017041933934967,1.6414237820152044
1.6522324814323102,2.44059486793138,1.7024327165953015,0.25448582745260734,1.893543106410335
2.3927830175312734,2.759322626189041,2.102584954072969,-0.5482863654173821,2.498789892351533
1.6602500283748942,2.3007565854277283,1.8951208433462954,-0.04039352761720662,2.43018137739866
0.6961564898875444,2.3393374535601503,2.0473075728591055,-0.08712475241451484,2.385991874406538
1.0059426371709668,2.3254347698409226,2.0583132567851212,-0.09140493367692774,2.3757397551829316
1.730265374271658,2.1801293558747883,1.9293981856907723,0.017575399644739198,2.456464423674557
2.291950067099354,1.761546157545092,1.7579846241201988,0.12602671990811704,2.524663950496064
2.5405219138489814,2.2205689286383614,2.3676992382383997,-0.3012281499816789,2.773294374357718
1.833669416607367,2.066554036324882,2.4750449312893306,-0.32994259092323835,2.7518019587538207
-0.34651762965534494,1.1790913936324892,1.5825077855240186,-0.055375861445600916,1.9709010579673807
-1.2218755347452677,0.38284845967677966,0.8213861890226587,0.006927612349665188,1.3828087663064936
0.27103886800468335,0.49892970584959856,0.5792046891233604,-0.286883542512121,1.5246444778398622
2.130927195945405,0.845135747215004,0.7468014415055299,-0.5614268685297519,1.8516209009352584
3.047478354555004,1.255224176915474,1.290848211535212,-0.7345468294485865,2.123448336931374
1.4237019664455484,1.929335084331633,1.8406559951450827,-0.8573096755880392,1.7576330798674762
0.7737862233455286,2.417933554021261,2.5461626061021296,-1.091195689837597,1.7154813712328458
1.008379342614301,2.0338890956304616,2.307668485353822,-1.0782494680075543,1.415974822078873
0.40001944291782526,1.3862067229082877,1.5192495431958557,-0.23887679101421355,1.2917223781459894
