cyclostationary_mean_HS_1,cyclostationary_mean_HS_24w_1,cyclostationary_mean_tg_24w_1,cyclostationary_mean_HS_8w_0,cyclostationary_mean_tg_16w_1
-0.08360897000142173,-2.105342297394788,2.6424811326679167,-1.3929840235977924,2.047662957369996
-0.0802034579674246,-2.05172236385917,2.486511760803377,-1.2388753786917572,1.9852663576046026
-0.0798213664857029,-1.9938038580579636,2.214590681085095,-1.0896945614800662,1.6608265526152381
-0.07878712433832141,-1.913432333225461,1.970259840435521,-0.7715891142177682,1.3363545850677583
-0.07821358797576054,-1.8314744860737908,1.8147533805868243,-0.46213030850291964,0.9533312989818772
-0.07924739757821782,-1.7422391665588144,1.6633034918243372,-0.27578615367433845,0.730412608683856
-0.07821358797576054,-1.6434874875564334,1.281387374121257,-0.15824749887339978,0.6178034520822191
-0.0793278826503951,-1.564091261588377,0.8799330193284071,-0.10718409577254615,0.7264040406233544
-0.08073539120246845,-1.4655442151744063,0.8329261314037549,-0.10558486516752955,0.7940357152327665
-0.07901847541841134,-1.3488423930312408,0.474170841861801,-0.10197638509687697,0.41029619371808423
-0.07821358797576054,-1.2354998013271559,0.4116582010045335,-0.09644212468709974,0.12162115335307386
-0.07838256221840478,-1.144237523276883,0.12992792707492232,-0.09562412852936038,-0.29083458447282007
-0.07963503458798599,-1.033270083116656,0.05286428931771701,-0.09693542592122913,-0.1795360521143868
-0.08176094883149858,-0.9459403355987616,-0.1810330811374395,-0.09936675184348712,-0.4917862475780047
-0.04544112544826912,-0.878654980029288,-0.3443628094261445,-0.09193598728510906,-0.6490809491058958
-0.08597359282575998,-0.8224166479395228,-0.07310245908932773,-0.09629896119444212,-0.6880223848548815
-0.08988229295465469,-0.7778585591291357,-0.082253415670472,-0.10368895642816303,-0.6638843849892537
-0.09037607301323254,-0.7506463109877762,-0.3424267186804537,-0.11398800623680541,-0.9219165481097917
-0.26668086308452166,-0.7282866035853721,-0.6036918240435933,-0.14914774497974842,-0.9013492107057094
-0.4807115616351386,-0.5954646937073026,-0.900371775078175,-0.22168748782693354,-0.7547763927341821
-0.7826542312597599,-0.45968281364452157,-1.137076518643771,-0.325384650094889,-0.8875353919951336
-0.25643077650407586,-0.3709928635875017,-1.2571316701939397,-0.3598214464850845,-0.8008613800448969
-0.3801305591263932,-0.32991896819107824,-1.1293892721376044,-0.41350594238079247,-0.8455371834271063
0.04095637038415544,-0.2559368707492497,-1.1675641476451388,-0.4107356930634989,-0.8999803536769948
0.06670523425993813,-0.20488412359517458,-1.2386338776948036,-0.39668208590670484,-0.9832347434866816
-0.16796395787590307,-0.18032198547252745,-1.3093875706236038,-0.4074645857657602,-1.076580383309377
-0.2582944501017641,-0.15716230500761116,-1.2786090435031887,-0.42029867063528414,-0.9083460824471102
0.09367576121889849,-0.10976733158971051,-1.096335485392905,-0.35819854472618645,-0.8586034700657915
1.1176273799292085,-0.008519496167465713,-0.8258018958465128,-0.13269906776530505,-0.6738747249761745
0.4432394593604368,0.06350790389521356,-0.42864622730605273,0.05141423985234058,-0.501685666487176
0.4772778710868541,0.1413305915257986,-0.4546954104942656,0.16490765613950295,-0.38528936866744773
0.8240733738227609,0.24080880131886953,-0.34671952163120756,0.34168190142925303,-0.3108732498278796
0.4403601249629961,0.318328589332122,-0.03651974343532997,0.411225291444124,-0.30301507096525454
0.08705510972684014,0.3780220610122418,0.2643554861734617,0.4437635722844135,0.12769786667700775
-0.17929708929536403,0.4417812227743971,0.39062572988658784,0.4744742282795844,0.29026673292724237
0.6298190387854299,0.5310477107358526,0.3349047724388065,0.601388501893329,0.36238508439375633
0.382791214094756,0.5881526475788189,0.1272202101726784,0.6474433361787112,0.16210512394459767
0.39635460461953087,0.6399184636560761,0.029129513935033262,0.5670492990215659,0.4815356105074846
1.1144545548354026,0.7545316493110872,-0.04108720659261337,0.6463209383570382,0.27978953221684894
1.0311531509711058,0.8604252792990223,-0.15756619670363733,0.7150885605872597,-0.024401932278972513
1.6323012496551894,0.9901227587048944,-0.17997659243716504,0.7833176795289377,-0.03672823267670963
1.729968499619133,1.1346768657327548,-0.09921116744704195,0.9066219291601053,0.18081609416022348
1.145542892278991,1.232172616305087,0.09299671231808777,1.0005075963341425,0.3025111734294685
0.42739697955946215,1.2809810651969977,0.035551462983539645,1.0503995038514424,0.273367566201761
-0.28005466826021014,1.2820988811610086,0.0515858824797038,0.9210124293087445,0.08961161479298907
-0.08360897000142173,1.3156858032393022,0.1503352316394137,0.8624607140057389,-0.16666768891025766
-0.06872175068243427,1.3279646992574785,-0.05921681515378907,0.7912403065566468,-0.7039834254261013
-0.072834251070197,1.3484091102219082,-0.20036109747743097,0.6323142222282938,-0.789254407629626
-0.07821358797576054,1.3033946464556319,-0.06452311025214946,0.48536124016180854,-0.6435226405528168
-0.07878712433832141,1.2586925241425682,0.007486010030624172,0.29609672333643,-0.6904175058173075
-0.07821358797576054,1.23454105725625,-0.0718409684739031,0.09329439910991166,-1.0747978044513664
-0.07924739757821782,1.212690830756323,-0.15309822363779751,-0.04312743962724186,-1.167228172091385
-0.0793278826503951,1.1651808212360848,-0.09566530847209258,-0.10623733575946556,-1.1927813245140912
-0.08073539120246845,1.0622169694331869,-0.19973828424463136,-0.08148535458711792,-0.9459120431025386
-0.07901847541841134,0.9894726108501913,-0.6201199817714154,-0.09711233089194628,-1.154164606899925
-0.07895495990522458,0.9116756750392241,-0.6256526663167584,-0.09859225439536466,-1.0077509935910691
-0.07821358797576054,0.8121406154010204,-0.6457577768230599,-0.09920323511569581,-0.7135761557883207
-0.07838256221840478,0.7336498205579783,-0.828248657174275,-0.09947271297192024,-0.6320471635193794
-0.07963503458798599,0.6736104750833694,-1.1896277608156014,-0.09823171355486689,-0.8277917084656766
-0.08125512426352882,0.6082717750128955,-1.2511664591553238,-0.10115982633792013,-0.9873099560786632
-0.0832065635229266,0.5172196504352788,-1.3405812927228227,-0.10513557122940531,-0.9755669113021344
-0.09384983214993788,0.4557297499355383,-0.9516812114697041,-0.1119207460414193,-0.7629241583219923
-0.14743324129574745,0.3967237078010297,-0.7882607834343539,-0.12958632348252017,-0.42859677890399284
-0.09816474839490537,0.28333841100852813,-0.6496737300786187,-0.13855099516335043,-0.07168763447563936
0.08360455996581252,0.18286146837438486,-0.5752849873220557,-0.10427152237408246,-0.02576939765853797
0.14991858784501766,0.05780546911120913,-0.5969233554502125,-0.043584450958981134,-0.07793224253804253
-0.0372608222097003,-0.07991372532973541,-0.6135100716179112,0.0008313975767039794,0.025605464547138464
-0.4106337573617665,-0.18115265119292803,-0.8956474700207867,-0.005515347530436793,-0.11392823739992448
-0.48010161434211707,-0.23552295619000563,-0.9572821838432214,-0.019816407458869322,-0.10394176310508432
-0.17280580214058627,-0.2249326159602889,-0.9931217808210677,-0.026453337754276017,-0.07428073728752448
0.5553677349573187,-0.23884289557598085,-0.6960477177921356,0.046503252944974545,0.08911767555779505
0.4322069233289551,-0.2723904474802679,-0.6801777538805476,0.1131759594425854,0.04806217012345301
0.33372905077212156,-0.32090404012854773,-0.8351987375212402,0.14347497432305986,-0.09946105144038496
0.9282945022306976,-0.35243617313665565,-1.0361515845253892,0.1830042871993141,-0.2818147153153243
0.05813557611313444,-0.38973291060815424,-0.9882543108094968,0.13737671523052936,-0.34325138642311875
0.33712929354434334,-0.4117880798773211,-1.0711640123648762,0.12389988648084978,-0.30236473441888295
0.5565597818541052,-0.42629110956586497,-1.0255226041424617,0.1845332613974486,-0.0638874066325244
0.3047539445922038,-0.4215954962889651,-1.24130701924084,0.25028874048396105,-0.020266318677744286
-0.3007828516688701,-0.43590423916246485,-1.2311610233146348,0.2500302185238851,-0.15759054565888736
-0.7085829700971585,-0.4774566054657898,-1.1099796832436248,0.13192960885508093,-0.3066213871343862
-0.517557508617512,-0.508834164652656,-1.1057373105701953,0.0466245784310733,-0.46568131829422776
-1.3326389095568876,-0.5664414182260503,-1.182381918820236,-0.09711906982056277,-0.484908342939923
-1.8752228264852555,-0.6393688546300716,-1.2982134688899616,-0.3518832384126497,-0.6108488798804043
-1.7834020868144986,-0.7181919024727484,-1.105627673513811,-0.5292689626992922,-0.6493217318980774
-1.4511965933306776,-0.801967499358553,-0.9000523787074348,-0.6791809411451346,-0.31821422657940845
-1.9197958624717395,-0.9346911970807938,-0.792443607866511,-0.8950313818198588,-0.2713614200447609
-1.2788515122493893,-1.056932374747684,-1.0561963115923034,-1.0594199555393016,-0.5335657816763832
-1.051547987867291,-1.1387638958717856,-1.1729873520221412,-1.1547165822315197,-0.7251324103234864
-0.7193244102721448,-1.2035926314277177,-1.1813210141829682,-1.1985855691688443,-0.5569265609549369
-0.28005466826021014,-1.2440602837058918,-0.8813789454290814,-1.2148809288150264,-0.10190677001694069
-0.09763989160464637,-1.2567518810108977,-0.8552811730908804,-1.1141178343393088,0.04472233243128841
-0.08222179492937311,-1.2591606446610308,-0.9222078682848697,-0.9337374826330315,-0.013772083119677448
-0.0802034579674246,-1.251840843024272,-0.5726179321092416,-0.7767370899701975,0.2269393054342373
-0.0798213664857029,-1.2326063164597056,-0.6254613321188223,-0.6584363553476275,-0.0503582299974411
-0.07878712433832141,-1.2164820628355275,-0.4916768063532963,-0.4981135438994147,0.10340291971288404
-0.07821358797576054,-1.2042499388098988,-0.7513476061881846,-0.3824180703922274,0.05011017942635522
-0.07924739757821782,-1.1690002541341455,-0.5612643596823755,-0.27602488383508017,-0.019795140637524335
-0.07821358797576054,-1.120616861114627,-0.40097955145960884,-0.18002302485517183,0.04369374908232759
-0.0793278826503951,-1.0891941270125227,-0.2513249694954101,-0.126695601561048,0.062078362109691684
-0.08073539120246845,-1.0521458680150977,-0.17468866708297429,-0.10538083335641837,0.14916838437893676
-0.07901847541841134,-1.0299424463926345,0.15116636912240564,-0.10535280608822925,0.31353513762782376
-0.07821358797576054,-1.0152798282704616,0.23130067504212432,-0.10002697391073838,0.36538118130989117
-0.07838256221840478,-1.020083730151835,0.402453671770838,-0.09930176122947024,0.47838927733430603
-0.07895059739737077,-1.0058926070939271,0.4208245233852466,-0.09938475099091126,0.6853875013651908
-0.0875585340812967,-0.9662646517253312,0.43860815228099237,-0.10027835476923955,0.6965881122288881
-0.10124654562525591,-0.9364775805975535,0.5999457254201739,-0.10512208719373309,0.8615944055756857
-0.08597359282575998,-0.881269329506958,0.755342548212486,-0.10975539170210938,0.7394243100635054
-0.08455685959613234,-0.811998117633247,0.730097785396303,-0.11545640217609114,0.5869335813987396
-0.050653096820308566,-0.7366933580760284,0.5438015855464254,-0.12034513059566469,0.4746621316573145
-0.24868053124060777,-0.6637808191937488,0.6434890790636033,-0.1534761700722299,0.3744992665356146
-0.46297110983110806,-0.5356531626912895,0.5549002610459072,-0.2097421770333887,0.47313379163609887
-0.7784158559392192,-0.43587549576836204,0.8505976314918353,-0.30589881573331795,0.5017021838821264
-0.6078105646172717,-0.36309317443746314,1.0213593402109844,-0.3808240854067455,0.6655904572279733
-0.6777692102555781,-0.3339680710684991,1.000397344125116,-0.4740762935588497,0.7044086547134111
-1.1023757622355561,-0.36093593680151576,0.9251057568209055,-0.6078684406061589,0.7653004178654421
-1.3022093679990516,-0.43474489574797726,0.6102534636906709,-0.7724704440337854,0.47499151954816815
-0.6484851697324416,-0.47017198784104225,0.6749769108724097,-0.8578599522110156,0.38235345600401205
