cyclostationary_mean_tg_1w_1,cyclostationary_mean_rr_24w_2,cyclostationary_mean_HS_2,cyclostationary_mean_tg_4w_0,cyclostationary_mean_HS_4w_0
-0.5022680531266536,-1.0475366433280455,1.7847474367203229,-1.3437157302606104,0.5814501008493688
0.4549979206279984,-0.6013267864550333,2.31361427700176,-0.8559911549084648,0.9072527882137135
1.0490171124605605,-0.20239992860700337,2.350130724765257,-0.015843159555337764,1.2424575714832073
0.5360552185503235,-0.20837493035909985,1.889713889682837,0.8114242087926574,1.4692405465449048
0.5415419754863527,-0.3318582999024297,1.921250382765122,1.0237095449593845,1.5248103036944316
0.18030707967400192,-0.12797159627951682,1.762696129774043,0.8986199597675745,1.517295942654787
-0.6656980261586,0.2837746519626981,1.5082991339575433,0.29910270515331394,1.447298798542798
-0.15126466122737817,0.28892297539018935,1.144858912089536,0.27288228459763836,1.3293303480908525
0.6065767695176243,0.25127227941807384,1.4906779416181812,0.11312472937413588,1.3815785563595446
-0.06140634336814242,0.22426199752503442,1.0954244001117601,-0.31865287415117,1.3241276956450763
-0.22643156107404408,0.17891746368035608,1.0993956791504387,0.06480685418936577,1.2820479938245692
0.8143775658433041,0.03543557229096764,0.9327873240114525,0.5913121327055835,1.1817237883973983
0.15738051572657866,0.4016798841133698,0.9443976560157438,0.31966457555095223,1.1607743077207509
-1.7877833795967077,0.46338798966900613,0.7529822986843423,-0.4426754159016156,1.0058930817684106
-2.2156431681637248,0.48664138689874115,0.6070442444021221,-0.6352604141695842,0.9316659211657312
-1.7210252338064587,0.6169864593674238,0.627657298848934,-1.2382158035254562,1.0176748085417258
-0.5917046738793783,0.7285597007255946,0.46402780335794275,-1.5052724972149716,1.0281556930782967
-0.31274269395963067,0.591871304479001,0.931211217479488,-1.6588098793706514,1.0317369426080367
-0.9731902393473567,0.6990939386604607,1.0477887523437592,-1.1841777851536939,0.9823679582918204
-1.3684886194794643,0.7372798033880329,2.44763442692745,-1.143632561207485,1.1469318933571861
-1.2217369430556966,0.5529047229787629,2.2402998521718165,-0.9995835274132807,1.13785011282514
-1.0136314522888972,1.217725979573348,1.8430224772157913,-1.3573783626924703,1.1643642317535763
-2.3271434582066193,1.1956102881566837,2.6716120226836186,-1.825449865237862,1.2889720487609067
-1.381748921557029,0.8457925090752929,2.016442748415285,-1.449733863642174,1.4169017095106136
-0.5096538463794151,0.6238989508570202,0.3990518824674556,-1.340579617203544,1.208047870993366
-0.9365727385122515,0.5962338742514222,0.12304034032513347,-1.3132421995718977,0.9283095932221124
-0.03776747152725468,0.2628092585651147,0.10235144074019545,-0.9500329670606402,0.7329901496068797
-0.7331126869046496,0.029709161672533277,0.07602334512943493,-0.730971313716252,0.4072505407235627
-1.141053313367978,0.05590095017487438,0.07662145276085856,-0.933587453990834,0.12779282700006347
-0.2093843810624819,0.15155554443446673,0.07502763368887522,-0.6460971188835625,0.026371890449551696
-0.8764409520077396,0.001960137026863522,0.0795115881376309,-0.9334855429227834,0.02719043962100968
-0.5030128617605042,-0.36881736895940553,0.07390404223342198,-0.7823671663840498,0.031348410753814955
0.3419061776641929,-0.24570777806449445,0.07616506816258173,-0.3652464580945735,0.03231365433757756
0.26614695182398884,-0.28327032859453477,0.07485763218751354,-0.08037928664346969,0.03146006120672083
0.24773257400018067,-0.2765838672028313,0.07533242984443368,-0.06942842715635307,0.03097465979109066
-0.4856387784685576,-0.25894533463328584,0.07318792014919788,0.22520511665953238,0.030101395155401365
-0.6242923537460998,-0.31402993982727256,0.07633158489041846,-0.15778024427870713,0.030544662710930943
0.40032896690339764,-0.790103472475358,0.07420459605378309,0.24221597778407727,0.03024848704337688
0.7718557638380408,-0.417034184995134,0.07149479199054766,0.20003107557192482,0.0292256596255495
0.45619503123222277,-0.4773653328234957,0.05931521917480522,0.2816449514399375,0.025136387065028618
0.5019939912264266,-0.6246437743251225,0.06646096543797883,0.5386388589724673,0.019538310651789334
1.0762901990354645,-0.6451312935045983,0.05102201921040209,1.1998184311055484,0.012034944163567596
0.42635528896515407,-0.5761159308009287,0.36490015374747337,0.5971146229356281,0.04632064592216767
0.41110973332900014,-0.6883313746656474,0.40700607031060065,0.8651651049344834,0.07351551859964427
1.6482815626721157,-0.4701714055295593,-0.015538257084176676,1.2350845852768737,0.0762538979280929
0.7292527099818138,-0.23419976099127818,-0.42881205458610044,0.9707500647686904,0.023486689080037492
-0.14556430220314387,-0.9679381610826489,-0.4866775366739406,0.30416119950148834,-0.05373306871654645
-0.06714768943719693,-1.3780920199397555,-0.8789013271856844,0.6621831610309411,-0.24274545456572072
0.2521639596720035,-0.7470336157114698,-0.7218459794179416,0.5291308117149044,-0.39802220238294045
1.1887210936114172,-0.7766357933417202,-0.7950270750204388,0.7567575019709374,-0.5994587439218491
0.8722015289408938,-0.6467327073040143,-0.8975278269840458,0.8182383098706943,-0.7485441381453031
-0.11250996587237787,-0.5605422052119947,-0.10984403167029998,0.9525999212660613,-0.7081381726187485
0.3555605512189402,-0.5994206412701576,-0.3899520374296581,1.1174709721255418,-0.7110428816439938
0.49310503873080375,-0.6551600411767026,-0.5570073314584383,1.1155055731406462,-0.7741455737154066
0.41042315518834166,-0.6324059249152937,-0.18902655669397223,0.536505264754382,-0.6676333597106227
-0.6485538856048857,-0.7305432824600037,-0.2875547204758664,-0.06464477802668711,-0.6706768848253518
-1.3530886853264756,-0.775887816304682,-0.4307408671296614,-0.3361462002699075,-0.8756715881678797
-0.2541844849688164,-0.9760912996694534,-0.5339304444013215,-0.5795753031619545,-0.9900783018470878
-0.6326826907162971,-0.9789623226399023,-0.707807390447542,-1.392501278363585,-1.094269456083576
-2.349509926061388,-0.8939523398613894,-0.6740562849162273,-2.3876756460715423,-1.284777551510294
-2.061604825745374,-0.9673302723374803,-0.704167184785082,-2.083412002238767,-1.371179299990867
0.3983464217398405,-0.8843350425206862,-0.7850342464302658,-1.394713869165458,-1.3638764843926212
1.283216996284259,-0.700734382781077,-0.9792851440227521,-1.0397332499015401,-1.3306423337548443
0.4115092215962467,-0.9886803576286913,-1.0088881091045283,-0.4358194547350471,-1.2118631607122319
-0.3620300667552847,-0.7428049430629626,-0.745351642594021,0.3046638228883497,-1.0651689267358169
-0.8687951528318881,-0.558366901623639,1.0296463177148267,0.4722951253050491,-0.6843211452376607
-0.36752810867061436,-0.5249282985621164,1.4942562235441188,0.2228741716050579,-0.34099306384960915
1.142732545964961,-0.7205645888067916,0.3644693312981373,0.2908067169056753,-0.12937841669329014
0.5068609770992578,-0.7033762276021304,0.09361613427611049,-0.04722284873531134,0.058762356689133176
-0.8592805610838321,-0.6705483465321285,-0.008907375169073478,-0.03188248995504582,0.25019689226888175
0.7603044590257838,-0.8744350501550419,0.1855726796499383,0.7370632526020102,0.20181118101394785
1.364766770703269,-0.8498802484340968,0.08458544828418049,0.6895993070121119,0.08705099518398741
-0.2728805358759708,-0.5721586201919532,0.08486900154768139,0.00931065737967917,0.11147845336326277
0.4531535036110831,-1.1088888091937779,0.06892992721985063,0.7937017986200232,0.096413791060088
1.3126084991735023,-0.9544663894820574,0.07527333835624953,1.1349085051089873,0.04487064790163851
-0.2816828197305636,-0.6296145476478623,0.07575036745382625,0.17077129848537667,0.009882233131732037
-0.06582102727059973,-0.6311035760086324,0.07298728686156132,0.333314904923446,0.02305917325153987
0.5609015831763917,-0.6227549434235112,0.07376767744645271,0.5402336045517759,0.025678096985750465
0.09674496774608032,-0.47910935335598326,0.07616506816258173,0.07616598347982594,0.030927699375410407
-0.46829123744792545,-0.4487432485610814,0.07658694062760334,-0.4616070878399561,0.031862454220858066
-0.9453641887867151,-0.4472888487668408,0.07828645090557194,-0.27646512280449853,0.03130693078016871
-1.321609009867421,-0.0003914574456422716,0.07642183358879868,-0.9633258672623634,0.03100777534056073
-0.5174783996273897,0.09938288688046411,0.07453308380895883,-0.6952319825646056,0.03137270461545766
0.018450684155753214,0.42499214990620493,0.07420459605378309,-0.8774881051677621,0.031094377548994745
-0.4678931033781962,0.4003869793612171,0.0715947927241707,-0.5642523904426074,0.029444437103478906
-0.03141628517678765,0.42657876786355836,0.05721368490859955,-0.28923748718690206,0.024894773514133092
-0.6984181465423946,0.8718391724033605,0.08905893746894236,-0.2584590314851077,0.03314475144695057
-1.3077203601423895,0.9050133391386576,0.07548074385351128,-0.6882766830053708,0.043139697689363404
-1.157659024989295,0.8208722185748861,0.05210536176233092,-0.6507371437653542,0.044189199051016384
-0.2321435661969165,0.41154367388673363,-0.058143571042383005,-0.2943622045635166,0.022758710759088915
0.768334850296205,0.26748254102085095,-0.2894255748423867,-0.07530217371585446,-0.044442874557296036
0.602992750371538,0.09170793731691755,-0.5466161675023757,0.5575182292841208,-0.18222390658391507
-0.39421121652767505,0.14630144647648516,-0.8136335563694934,0.33313801160137446,-0.3758863326372336
-2.1317820494242503,0.1377154508080615,-0.29018182737175585,-0.49360238389456085,-0.45911505234032823
-2.4088016587067513,-0.09449794491126402,-0.5938851281195817,-1.2197749248426395,-0.5521536663594536
-1.258307949776083,-0.05815683836426526,-1.058068660043828,-1.586489673261791,-0.6626642011786265
-0.8878679414880198,0.06634419129483246,-1.1120327560788552,-2.0370043904450674,-0.7331725592732808
-1.3680040876082074,0.13427914272278038,-0.631679960410876,-2.1610334435486602,-0.6589797221786059
-1.2675629870002223,0.10935916702752393,0.006611371588009879,-1.5306532083214937,-0.6128407436609921
-1.1055730676068871,0.05508487029032848,-0.48349663685440175,-1.4654002596506845,-0.6402987938822808
-1.4534745346758045,-0.33181695549269447,-0.04117219663271029,-1.66769231962502,-0.5303639222161175
-0.4518052368870325,-0.17785834870236955,-0.2372300293653271,-1.0978565464727466,-0.3651695228759161
-0.5025768101603224,-0.22320288254704787,0.08580015507799237,-0.93648105961863,-0.2598387268353565
-1.12240655525041,-0.10198401138464953,0.26941658638805993,-0.7179372922694736,-0.17505006582531568
-0.7569303128176618,0.08689278267346012,0.24251104062221485,-0.5504245057587306,0.19797846835556904
-1.3036577675941157,0.10448409447046539,0.2945463622440605,-0.7994664339530522,0.5054783148312549
-1.6757462856584346,-0.3602482678340462,-0.4919232219708084,-1.6563766526392072,0.5951607474284368
-1.5331844963494528,-0.36278559734521026,0.20542623413004912,-1.5779277238990053,0.8565262926747065
-0.6323712252875962,-0.7166895472770866,-0.27443338320776894,-1.3775187184650384,0.9424928468612157
0.023821431504571118,-0.7867525815208497,-1.0456490361520994,-1.2642200280846605,0.6758858889885456
-0.4056189764032271,-0.6846046063617184,-1.2082965345561731,-0.9012482027756664,0.2585560759115093
0.29862873344495194,-1.1677171821698082,-1.8561557574844858,-0.0995247190546624,-0.10400016002471155
0.4885820190270592,-1.3872056290400292,-2.1669928328272934,0.11282306351986993,-0.692340168403658
-0.07713886843108349,-1.4651671245040296,-1.3723126339662537,-0.02194327044641414,-1.095617775058863
0.5377182633799178,-1.1589687470438454,-0.9770465094345542,0.33508912754302955,-1.2457494165799552
0.7201308355134234,-1.3224155810632638,-0.37315913861691646,0.5657987889702893,-1.184140266390386
-0.12351525824614784,-1.2751066630809103,-0.02271101363726898,-0.04716737775134798,-0.930085323712793
-0.5389911813680135,-1.1706669064278241,0.0697900780431475,-0.13716143226970903,-0.6050547403929143
0.16151623494072173,-1.1673633411809063,0.10272568660324613,0.11705472989469465,-0.33893118664112815
0.7862671338042845,-1.0934465672226061,0.07551121930522967,0.059007993577007,-0.15258912624649718
0.9763184632865574,-1.0096328440151137,0.07617599420679314,0.3083485821547094,-0.03137566868320207
0.6581687156461625,-0.9773923893555132,0.07502763368887522,0.7534110906110328,0.022539466585871838
1.0341123631992888,-1.0765686038961093,0.07291304383488607,1.44760111736463,0.028268297106258524
1.8227265782999467,-0.9521576085099882,0.07492829388183248,1.6513968411619357,0.03062145613795716
0.9592279489544796,-0.8774209770053388,0.07705209632787365,1.3175099684956886,0.03170685542527128
-0.7935423968627026,-0.8141451418013652,0.07936221822208055,0.5264459855697307,0.031479692877148496
-1.480014910114669,-0.7642422293807986,0.0787703395313432,0.09752363439011419,0.03192751025620114
-1.4279408696704023,-0.7466036968112529,0.08251982241328447,-0.882066380676425,0.03415323447038375
-0.577428994504249,-1.0654887218272586,0.08698319586253248,-1.1733107869834654,0.03521949312298876
0.20667872210236085,-0.5025667443230925,0.07430005139195145,-0.959193019822202,0.03519348578703144
0.3156157870867984,-0.3707893084206877,0.07176752169158745,-0.20341055831148236,0.034165034308376495
0.784379382466852,-0.17206729809308008,0.055334392289066676,0.3406128391553843,0.027320814580255048
0.6961723730587386,-0.20320152745463724,0.06266093120524037,0.8844429702747182,0.01923376030776897
0.4728760362354341,-0.26690549766297583,0.0521159683629319,0.9243450179710737,0.012025188677687905
0.7516877002308957,-0.023223645384317995,-0.03939440581274528,1.1419705375700486,-0.0074937165400779104
1.2306375693269875,-0.28882475066587276,-0.058004166374448204,1.2500270602439363,-0.030762856742808733
0.32448848921222895,-0.5262382027923836,-0.2848649272358619,0.8343495556421323,-0.09760167955092663
0.10066401535764875,-0.40190905674533245,-0.5127158450854342,1.0386135655625315,-0.21681634893927143
1.3338883589413584,-0.30683286448183344,-0.6563078642101595,1.1797785285897364,-0.32823678550374147
1.4045589619152639,-0.6476603331468057,-1.5254162762901955,1.2992962886360264,-0.6044935488136718
1.1677423170913048,-0.19396944668281207,-1.3360802575310158,1.283520525275186,-0.8444052290494503
1.24526696509332,-0.14344112136371234,-1.0778584033336245,1.7630522848598342,-1.0254476875043466
0.6088371960114839,-0.09882504663675522,-1.405823314743862,1.6299806670890387,-1.2081013954043702
0.5111778879410532,-0.06620493696593065,-1.5035347766345435,1.5935854737431296,-1.4433100857653332
1.813799708273874,-0.24455464679906083,-1.9043755626684498,1.8692871651282366,-1.5454362016724315
2.710988063424658,-0.2623978027162807,-2.056996347284984,2.2799748057947506,-1.6454678288939952
1.7015854853004961,-0.17782225104513882,-2.038484175074886,2.0529863669070494,-1.7772730257424785
0.6244676145817113,-0.196672783443218,-1.9052056610330395,2.1799928673018183,-1.8836433165865896
1.156363898161935,-0.21107826711950592,-1.5414954760772372,2.267039464850748,-1.9039063447754634
1.7542502267012816,-0.29268205817211296,-0.8784513251553934,2.157523864236022,-1.778198540414939
2.081982275965537,-0.383408902479502,0.09122027923560092,1.8853782975305142,-1.5409009148891206
2.3389033371133845,-0.6699634385629298,0.9635372636226872,2.36562719113285,-1.1477553556595859
1.8964247155206606,-0.6791714892082841,1.4936120743308678,2.387485193567676,-0.6545975451450187
0.04424273004722611,-0.22832014519971294,2.060128597258467,1.490398296667828,-0.2410958364479212
-1.0273120972754561,-1.0290648215257394,2.681846597880659,0.7364254849461956,0.12042108061949724
0.2777903420673406,-1.26061660175425,2.7923907627757503,0.6244992508052697,0.30593150453332024
2.413576496545684,-1.4985526304302066,2.0194082751405356,0.9494828909318861,0.3012543313096258
3.5411084323935107,-1.636720610883062,-0.32116619255696854,1.5313195166086802,-0.026557251879053778
1.9002923036266166,-1.3568777206033598,-1.6459593706362003,2.1111337331952753,-0.36923524936962276
1.0440467561773337,-1.5797698407582845,-1.0343243134013784,2.6644811713106478,-0.6494202079816783
1.2801673434780216,-1.4605153537335616,-0.29563571725154114,2.396140033963,-0.8108041688707099
0.5112702442116503,-0.9473137016628064,0.029247030415189085,1.6414765238939142,-0.854337611525385
-0.5248723180652475,-0.7476013143324539,0.18698636982986008,0.509543259540999,-0.5688009327552971
-0.2527409104166629,-0.6481625522965335,0.07346283827982604,0.6925950420083772,-0.2691904644512564
